,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_QCM,Duration_Exam,Number_Video,Number_QCM,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_QCM_1H,Number_QCM_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H,Basic_Sequence,Advanced_Sequence
103,Meche,History,2013,104,34,3,31,0.09,9,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,QCM-Video-Video,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H
104,Meche,History,2013,105,9,4,5,0.46,46,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-Exam Duration: 1H
105,Meche,History,2013,106,5,2,3,0.48,48,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
106,Meche,History,2013,107,30,15,15,0.49,49,Medium-Low Digitalization,11,3,1,10,2,1,13,9,1,0,0,1,1,1,0,0,0,Video-QCM-Video-Video-Video-Video-Video-Video-QCM-Video-Video-Video-Exam,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
107,Meche,History,2013,108,10,3,7,0.32,32,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 2H-QCM Duration: 1H
108,Meche,History,2013,109,19,5,14,0.27,27,Medium-Low Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0,QCM-QCM-QCM-Video,QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H
109,Meche,History,2013,110,27,11,16,0.41,41,Medium-Low Digitalization,4,5,2,1,5,1,7,0,0,0,1,5,0,0,1,0,0,QCM-QCM-Video-QCM-QCM-QCM-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 2H
110,Meche,History,2013,111,15,7,8,0.45,45,Medium-Low Digitalization,3,3,1,1,3,1,5,0,0,1,0,3,0,1,0,0,0,QCM-QCM-QCM-Video-Exam,QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 3H-Exam Duration: 1H
111,Meche,History,2013,112,11,0,11,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
112,Meche,History,2013,113,22,6,16,0.29,28,Medium-Low Digitalization,3,3,0,1,2,0,3,0,0,1,0,1,1,0,0,0,0,QCM-Video-QCM,QCM Duration: 2H-Video Duration: 3H-QCM Duration: 1H
113,Meche,History,2013,114,40,7,33,0.17,17,Low Digitalization,4,3,0,1,2,0,3,0,0,0,1,1,1,0,0,0,0,Video-QCM-QCM,Video Duration: 4H-QCM Duration: 1H-QCM Duration: 2H
114,Meche,History,2013,115,26,5,21,0.19,19,Low Digitalization,2,3,0,1,2,0,3,0,1,0,0,1,1,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 2H-QCM Duration: 2H
115,Meche,History,2013,116,8,3,5,0.42,42,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
116,Meche,History,2013,117,14,7,7,0.5,50,Medium-Low Digitalization,3,3,1,3,3,1,7,3,0,0,0,3,0,1,0,0,0,Video-QCM-Video-QCM-QCM-Video-Exam,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
117,Meche,History,2013,118,32,5,27,0.17,17,Low Digitalization,2,2,1,2,2,1,5,2,0,0,0,2,0,1,0,0,0,QCM-Video-Video-QCM-Exam,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
118,Guillemette,History,2013,119,9,3,6,0.3,30,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Video-Video-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H
119,Guillemette,History,2013,120,13,1,12,0.04,4,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
120,Guillemette,History,2013,121,5,2,3,0.4,40,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
121,Guillemette,History,2013,122,15,6,9,0.4,40,Medium-Low Digitalization,1,4,1,1,2,1,4,1,0,0,0,0,2,1,0,0,0,QCM-QCM-Video-Exam,QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H
122,Guillemette,History,2013,123,9,4,5,0.44,44,Medium-Low Digitalization,3,1,0,2,1,0,3,1,1,0,0,1,0,0,0,0,0,QCM-Video-Video,QCM Duration: 1H-Video Duration: 1H-Video Duration: 2H
123,Guillemette,History,2013,124,8,0,8,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
124,Guillemette,History,2013,125,21,3,18,0.15,15,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Video-QCM-Video,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H
125,Guillemette,History,2013,126,41,9,32,0.22,22,Medium-Low Digitalization,3,5,1,1,4,1,6,0,0,1,0,3,1,1,0,0,0,Video-QCM-QCM-QCM-QCM-Exam,Video Duration: 3H-QCM Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
126,Guillemette,History,2013,127,12,6,6,0.5,50,Medium-Low Digitalization,3,2,1,1,2,1,4,0,0,1,0,2,0,1,0,0,0,QCM-QCM-Video-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 3H-Exam Duration: 1H
127,Guillemette,History,2013,128,37,1,36,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
128,Guillemette,History,2013,129,30,13,17,0.43,43,Medium-Low Digitalization,9,3,1,8,3,1,12,7,1,0,0,3,0,1,0,0,0,Video-Video-Video-QCM-QCM-Video-Video-Video-QCM-Video-Video-Exam,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
129,Guillemette,History,2013,130,16,2,14,0.13,13,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
130,Guillemette,History,2013,131,13,5,8,0.39,39,Medium-Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0,Video-QCM-Video-Exam,Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H
131,Guillemette,History,2013,132,28,1,27,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
132,Guillemette,History,2013,133,38,15,23,0.4,40,Medium-Low Digitalization,6,8,1,3,6,1,10,0,3,0,0,4,2,1,0,0,0,Video-QCM-Video-QCM-QCM-QCM-QCM-Video-QCM-Exam,Video Duration: 2H-QCM Duration: 2H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Exam Duration: 1H
133,Guillemette,History,2013,134,10,4,6,0.45,45,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-Exam Duration: 1H
134,Guillemette,History,2013,135,35,5,30,0.14,14,Low Digitalization,2,2,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0,Video-QCM-Exam,Video Duration: 2H-QCM Duration: 2H-Exam Duration: 1H
135,Guillemette,History,2013,136,11,3,8,0.27,27,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Video-QCM-Video,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H
136,Guillemette,History,2013,137,6,0,6,0.03,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
137,Guillemette,History,2013,138,15,1,14,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
138,Dessert,History,2013,139,39,11,28,0.28,28,Medium-Low Digitalization,5,5,1,2,4,1,7,0,1,1,0,3,1,1,0,0,0,QCM-QCM-Video-QCM-QCM-Video-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 3H-Exam Duration: 1H
139,Dessert,History,2013,140,43,17,26,0.4,40,Medium-Low Digitalization,12,4,1,4,2,1,7,0,2,0,2,0,2,1,0,0,0,Video-QCM-QCM-Video-Video-Video-Exam,Video Duration: 2H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 4H-Video Duration: 2H-Video Duration: 4H-Exam Duration: 1H
140,Dessert,History,2013,141,10,1,9,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
141,Dessert,History,2013,142,15,4,10,0.3,30,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-Exam Duration: 1H
142,Dessert,History,2013,143,30,10,20,0.33,33,Medium-Low Digitalization,5,4,1,3,4,1,8,2,0,1,0,4,0,1,0,0,0,Video-QCM-Video-Video-QCM-QCM-QCM-Exam,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 3H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
143,Dessert,History,2013,144,35,2,33,0.06,6,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
144,Dessert,History,2013,145,14,5,9,0.36,36,Medium-Low Digitalization,2,3,0,2,2,0,4,2,0,0,0,1,1,0,0,0,0,QCM-Video-QCM-Video,QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H
145,Dessert,History,2013,146,10,4,6,0.45,45,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,QCM-Video-Exam,QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H
146,Dessert,History,2013,147,8,3,5,0.39,39,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,QCM-Video-Video,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H
147,Dessert,History,2013,148,28,4,24,0.16,16,Low Digitalization,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,QCM-Video,QCM Duration: 2H-Video Duration: 2H
148,Dessert,History,2013,149,22,1,21,0.04,4,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
149,Dessert,History,2013,150,10,1,9,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
150,Dessert,History,2013,151,19,9,10,0.48,48,Medium-Low Digitalization,3,5,1,3,3,1,7,3,0,0,0,1,2,1,0,0,0,QCM-Video-QCM-QCM-Video-Video-Exam,QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
151,Dessert,History,2013,152,12,5,7,0.45,45,Medium-Low Digitalization,3,2,0,2,1,0,3,1,1,0,0,0,1,0,0,0,0,QCM-Video-Video,QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H
152,Dessert,History,2013,153,9,2,7,0.18,18,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
153,Dessert,History,2013,154,38,13,25,0.34,34,Medium-Low Digitalization,7,4,2,2,2,1,5,0,0,1,1,0,2,0,1,0,0,QCM-Video-QCM-Video-Exam,QCM Duration: 2H-Video Duration: 4H-QCM Duration: 2H-Video Duration: 3H-Exam Duration: 2H
154,Dessert,History,2013,155,56,13,43,0.24,24,Medium-Low Digitalization,7,5,1,3,4,1,8,1,1,0,1,3,1,1,0,0,0,QCM-QCM-Video-Video-QCM-QCM-Video-Exam,QCM Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
155,Deman,History,2013,156,41,0,41,0.0,0,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
156,Deman,History,2013,157,15,0,15,0.03,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
157,Deman,History,2013,158,15,5,10,0.36,36,Medium-Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0,Video-QCM-Video-Exam,Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H
158,Deman,History,2013,159,9,4,5,0.47,47,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-Exam Duration: 1H
159,Deman,History,2013,160,36,6,30,0.16,16,Low Digitalization,3,2,1,2,1,1,4,1,1,0,0,0,1,1,0,0,0,QCM-Video-Video-Exam,QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-Exam Duration: 1H
160,Deman,History,2013,161,8,2,6,0.26,26,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
161,Deman,History,2013,162,6,2,4,0.29,28,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
162,Deman,History,2013,163,18,8,10,0.42,42,Medium-Low Digitalization,6,2,0,3,1,0,4,2,0,0,1,0,1,0,0,0,0,QCM-Video-Video-Video,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 4H
163,Deman,History,2013,164,15,4,11,0.24,24,Medium-Low Digitalization,2,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0,Video-Video-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H
164,Deman,History,2013,165,24,9,15,0.39,39,Medium-Low Digitalization,6,3,0,3,3,0,6,0,3,0,0,3,0,0,0,0,0,Video-QCM-QCM-Video-Video-QCM,Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 2H-QCM Duration: 1H
165,Deman,History,2013,166,12,2,10,0.2,20,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
166,Deman,History,2013,167,8,3,5,0.34,34,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 2H
167,Deman,History,2013,168,30,5,25,0.18,18,Low Digitalization,2,2,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0,QCM-Video-Exam,QCM Duration: 2H-Video Duration: 2H-Exam Duration: 1H
168,Deman,History,2013,169,28,6,22,0.23,23,Medium-Low Digitalization,4,2,0,2,2,0,4,1,0,1,0,2,0,0,0,0,0,Video-QCM-QCM-Video,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 3H
169,Deman,History,2013,170,14,2,12,0.15,15,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
170,Deman,History,2013,171,19,3,16,0.17,17,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
171,Deman,History,2013,172,15,7,8,0.49,49,Medium-Low Digitalization,4,2,1,2,1,1,4,0,2,0,0,0,1,1,0,0,0,Video-Video-QCM-Exam,Video Duration: 2H-Video Duration: 2H-QCM Duration: 2H-Exam Duration: 1H
172,Deman,History,2013,173,8,0,8,0.04,4,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
173,Deman,History,2013,174,16,6,10,0.4,40,Medium-Low Digitalization,3,3,0,3,2,0,5,3,0,0,0,1,1,0,0,0,0,Video-Video-Video-QCM-QCM,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H
174,Deman,History,2013,175,16,4,12,0.25,25,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,Video-QCM-QCM-Exam,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
175,Deman,History,2013,176,23,9,14,0.39,39,Medium-Low Digitalization,6,3,0,2,2,0,4,0,1,0,1,1,1,0,0,0,0,QCM-QCM-Video-Video,QCM Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 4H
176,Bruneau,History,2013,177,53,12,41,0.23,23,Medium-Low Digitalization,7,4,1,6,3,1,10,5,1,0,0,2,1,1,0,0,0,Video-QCM-QCM-QCM-Video-Video-Video-Video-Video-Exam,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
177,Bruneau,History,2013,178,26,11,15,0.42,42,Medium-Low Digitalization,6,4,1,6,2,1,9,6,0,0,0,0,2,1,0,0,0,Video-Video-Video-Video-Video-QCM-QCM-Video-Exam,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H
178,Bruneau,History,2013,179,13,4,9,0.27,27,Medium-Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H
179,Bruneau,History,2013,180,5,1,4,0.22,22,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
180,Bruneau,History,2013,181,12,1,11,0.11,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
181,Bruneau,History,2013,182,8,2,6,0.22,22,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
182,Bruneau,History,2013,183,35,11,24,0.31,31,Medium-Low Digitalization,5,6,0,2,3,0,5,0,1,1,0,0,3,0,0,0,0,Video-QCM-Video-QCM-QCM,Video Duration: 2H-QCM Duration: 2H-Video Duration: 3H-QCM Duration: 2H-QCM Duration: 2H
183,Bruneau,History,2013,184,12,1,11,0.06,6,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
184,Bruneau,History,2013,185,5,2,3,0.37,37,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 1H
185,Bruneau,History,2013,186,22,2,20,0.1,10,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
186,Bruneau,History,2013,187,32,16,16,0.5,50,Medium-Low Digitalization,7,8,1,6,4,1,11,5,1,0,0,0,4,1,0,0,0,QCM-Video-Video-QCM-Video-QCM-Video-QCM-Video-Video-Exam,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
187,Bruneau,History,2013,188,36,15,21,0.42,42,Medium-Low Digitalization,7,6,2,2,3,2,7,0,0,1,1,0,3,2,0,0,0,Video-Video-QCM-Exam-QCM-QCM-Exam,Video Duration: 4H-Video Duration: 3H-QCM Duration: 2H-Exam Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Exam Duration: 1H
188,Bruneau,History,2013,189,7,2,5,0.31,31,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
189,Bruneau,History,2013,190,20,2,18,0.12,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
190,Bruneau,History,2013,191,6,3,3,0.48,48,Medium-Low Digitalization,1,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,QCM-Video,QCM Duration: 2H-Video Duration: 1H
191,Bruneau,History,2013,192,36,0,36,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
192,Bruneau,History,2013,193,5,0,5,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
193,Bruneau,History,2013,194,15,1,14,0.07,7,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
194,Bruneau,History,2013,195,18,6,12,0.32,32,Medium-Low Digitalization,3,2,1,3,2,1,6,3,0,0,0,2,0,1,0,0,0,QCM-Video-QCM-Video-Video-Exam,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
195,Thibodaux,Sociology,2013,196,15,4,11,0.25,25,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,QCM-Video-QCM-Exam,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
196,Thibodaux,Sociology,2013,197,11,5,6,0.49,49,Medium-Low Digitalization,1,3,1,1,2,1,4,1,0,0,0,1,1,1,0,0,0,QCM-QCM-Video-Exam,QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H
197,Thibodaux,Sociology,2013,198,33,10,23,0.29,28,Medium-Low Digitalization,7,2,1,2,2,1,5,0,0,1,1,2,0,1,0,0,0,QCM-Video-Video-QCM-Exam,QCM Duration: 1H-Video Duration: 4H-Video Duration: 3H-QCM Duration: 1H-Exam Duration: 1H
198,Thibodaux,Sociology,2013,199,15,2,13,0.12,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
199,Thibodaux,Sociology,2013,200,33,10,23,0.29,28,Medium-Low Digitalization,4,5,1,4,3,1,8,4,0,0,0,1,2,1,0,0,0,Video-Video-Video-QCM-Video-QCM-QCM-Exam,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Exam Duration: 1H
200,Thibodaux,Sociology,2013,201,42,10,32,0.25,25,Medium-Low Digitalization,5,4,1,4,3,1,8,3,1,0,0,2,1,1,0,0,0,Video-QCM-QCM-QCM-Video-Video-Video-Exam,Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
201,Thibodaux,Sociology,2013,202,12,2,10,0.14,14,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
202,Thibodaux,Sociology,2013,203,8,1,7,0.11,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
203,Thibodaux,Sociology,2013,204,10,3,7,0.28,28,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,QCM-Video,QCM Duration: 1H-Video Duration: 2H
204,Thibodaux,Sociology,2013,205,33,13,20,0.4,40,Medium-Low Digitalization,5,7,1,3,4,1,8,2,0,1,0,1,3,1,0,0,0,QCM-Video-Video-Video-QCM-QCM-QCM-Exam,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 3H-QCM Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Exam Duration: 1H
205,Thibodaux,Sociology,2013,206,26,7,19,0.28,28,Medium-Low Digitalization,3,3,1,3,2,1,6,3,0,0,0,1,1,1,0,0,0,Video-QCM-QCM-Video-Video-Exam,Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H
206,Thibodaux,Sociology,2013,207,18,8,10,0.42,42,Medium-Low Digitalization,4,4,0,2,4,0,6,1,0,1,0,4,0,0,0,0,0,Video-QCM-QCM-Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H-QCM Duration: 1H
207,Thibodaux,Sociology,2013,208,32,7,25,0.22,22,Medium-Low Digitalization,4,3,0,2,2,0,4,0,2,0,0,1,1,0,0,0,0,QCM-QCM-Video-Video,QCM Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 2H
208,Thibodaux,Sociology,2013,209,29,1,28,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
209,Thibodaux,Sociology,2013,210,32,8,24,0.25,25,Medium-Low Digitalization,4,3,1,2,2,1,5,1,0,1,0,1,1,1,0,0,0,Video-QCM-Video-QCM-Exam,Video Duration: 3H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Exam Duration: 1H
210,Thibodaux,Sociology,2013,211,22,9,13,0.43,43,Medium-Low Digitalization,6,2,1,2,2,1,5,0,1,0,1,2,0,1,0,0,0,Video-QCM-QCM-Video-Exam,Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-Exam Duration: 1H
211,Leveque,Sociology,2013,212,28,5,23,0.17,17,Low Digitalization,3,2,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,Video-QCM,Video Duration: 3H-QCM Duration: 2H
212,Leveque,Sociology,2013,213,7,2,5,0.32,32,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Video-QCM,Video Duration: 1H-QCM Duration: 1H
213,Leveque,Sociology,2013,214,34,14,20,0.4,40,Medium-Low Digitalization,8,5,1,3,3,1,7,0,2,0,1,1,2,1,0,0,0,Video-QCM-QCM-QCM-Video-Video-Exam,Video Duration: 4H-QCM Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 2H-Exam Duration: 1H
