,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Departement,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam,Sequence
115,Mathematics,10,Chasse,2013,116,8,4,1,3,0.25,25,Mathematics,0,1,0,2,1,0,Lecture-Lecture-Exercise-QCM
116,Mathematics,10,Chasse,2013,117,9,7,1,6,0.14,14,Mathematics,0,1,0,3,2,1,QCM-Exercise-Exercise-Lecture-Lecture-Lecture-Examen
117,Mathematics,10,Chasse,2013,118,6,6,1,5,0.17,17,Mathematics,0,1,0,2,2,1,Exercise-Exercise-Lecture-QCM-Lecture-Examen
118,Mathematics,10,Chasse,2013,119,29,9,1,8,0.11,11,Mathematics,1,0,0,5,3,0,Video-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture
119,Mathematics,10,Chasse,2013,120,8,5,1,4,0.2,20,Mathematics,0,1,0,1,2,1,Exercise-Exercise-Lecture-QCM-Examen
120,Mathematics,10,Chasse,2013,121,9,9,2,7,0.22,22,Mathematics,1,1,0,5,1,1,Lecture-Lecture-Lecture-Lecture-QCM-Video-Lecture-Exercise-Examen
121,Mathematics,10,Chasse,2013,122,14,13,1,12,0.08,8,Mathematics,1,0,0,8,4,0,Video-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture
122,Mathematics,11,Citron,2013,123,36,13,1,12,0.08,8,Mathematics,1,0,0,7,4,1,Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Video-Examen
123,Mathematics,11,Citron,2013,124,45,13,1,12,0.08,8,Mathematics,0,1,0,8,4,0,Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise
124,Mathematics,11,Citron,2013,125,12,3,1,2,0.33,33,Mathematics,1,0,0,2,0,0,Lecture-Lecture-Video
125,Mathematics,11,Citron,2013,126,7,3,1,2,0.33,33,Mathematics,0,1,0,1,1,0,QCM-Lecture-Exercise
126,Mathematics,11,Citron,2013,127,13,7,1,6,0.14,14,Mathematics,1,0,0,3,2,1,Exercise-Lecture-Lecture-Video-Lecture-Exercise-Examen
127,Mathematics,11,Citron,2013,128,9,6,1,5,0.17,17,Mathematics,0,1,0,2,2,1,Lecture-Exercise-Lecture-QCM-Exercise-Examen
128,Mathematics,11,Citron,2013,129,13,13,2,11,0.15,15,Mathematics,2,0,0,8,3,0,Lecture-Video-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Exercise
129,Mathematics,11,Citron,2013,130,8,4,3,1,0.75,75,Mathematics,1,1,1,1,0,0,Lecture-Video-QCM-Test
130,Mathematics,11,Citron,2013,131,25,24,4,20,0.17,17,Mathematics,1,2,1,13,6,1,Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Exercise-Test-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Exercise-QCM-Lecture-Lecture-Examen
131,Mathematics,11,Citron,2013,132,58,51,1,50,0.02,2,Mathematics,0,1,0,33,15,2,QCM-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Examen-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Examen
132,Mathematics,11,Citron,2013,133,31,12,2,10,0.17,17,Mathematics,2,0,0,6,3,1,Lecture-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Video-Lecture-Exercise-Exercise-Examen
133,Mathematics,11,Citron,2013,134,9,5,1,4,0.2,20,Mathematics,1,0,0,1,2,1,Video-Exercise-Exercise-Lecture-Examen
134,Mathematics,11,Citron,2013,135,6,5,1,4,0.2,20,Mathematics,0,1,0,1,2,1,Exercise-Lecture-QCM-Exercise-Examen
135,Mathematics,11,Citron,2013,136,10,7,2,5,0.29,29,Mathematics,1,1,0,3,1,1,QCM-Video-Lecture-Exercise-Lecture-Lecture-Examen
136,Mathematics,11,Citron,2013,137,24,21,3,18,0.14,14,Mathematics,1,2,0,12,5,1,QCM-QCM-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Examen
137,Mathematics,11,Citron,2013,138,17,8,0,8,0.0,0,Mathematics,0,0,0,4,3,1,Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Examen
138,Mathematics,11,Citron,2013,139,13,11,7,4,0.64,64,Mathematics,5,1,1,2,2,0,QCM-Lecture-Exercise-Video-Lecture-Video-Video-Video-Video-Exercise-Test
139,Mathematics,11,Citron,2013,140,5,2,1,1,0.5,50,Mathematics,1,0,0,1,0,0,Video-Lecture
140,Mathematics,11,Citron,2013,141,32,13,1,12,0.08,8,Mathematics,0,1,0,7,4,1,Lecture-Lecture-QCM-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Examen
141,Mathematics,12,Demanche,2013,142,37,16,2,14,0.12,12,Mathematics,2,0,0,10,3,1,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Exercise-Lecture-Examen
142,Mathematics,12,Demanche,2013,143,28,13,2,11,0.15,15,Mathematics,1,1,0,6,4,1,Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Video-Lecture-Lecture-Examen
143,Mathematics,12,Demanche,2013,144,7,2,1,1,0.5,50,Mathematics,1,0,0,0,1,0,Video-Exercise
144,Mathematics,12,Demanche,2013,145,57,18,1,17,0.06,6,Mathematics,1,0,0,12,5,0,Exercise-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture
145,Mathematics,12,Demanche,2013,146,35,24,4,20,0.17,17,Mathematics,2,1,1,13,6,1,Exercise-Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Test-Lecture-Video-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Examen
146,Mathematics,12,Demanche,2013,147,19,18,1,17,0.06,6,Mathematics,1,0,0,12,5,0,Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture
147,Mathematics,12,Demanche,2013,148,42,41,8,33,0.2,20,Mathematics,4,3,1,21,10,2,Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Video-Test-Lecture-Video-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Exercise-QCM-Lecture-Lecture-QCM-Examen-Lecture-Exercise-Video-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Video-Exercise-Lecture-Examen
148,Mathematics,12,Demanche,2013,149,13,13,3,10,0.23,23,Mathematics,2,1,0,7,2,1,Lecture-Video-Lecture-Lecture-Lecture-Video-Exercise-QCM-Exercise-Lecture-Lecture-Lecture-Examen
149,Mathematics,12,Demanche,2013,150,56,42,4,38,0.1,10,Mathematics,2,2,0,24,12,2,Exercise-Lecture-QCM-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Exercise-QCM-Exercise-Examen-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
150,Mathematics,12,Demanche,2013,151,7,5,1,4,0.2,20,Mathematics,1,0,0,2,1,1,Video-Lecture-Lecture-Exercise-Examen
151,Mathematics,12,Demanche,2013,152,13,13,1,12,0.08,8,Mathematics,0,1,0,8,4,0,Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Lecture
152,Mathematics,12,Demanche,2013,153,15,8,2,6,0.25,25,Mathematics,2,0,0,3,2,1,Exercise-Exercise-Video-Lecture-Lecture-Video-Lecture-Examen
153,Mathematics,12,Demanche,2013,154,16,8,1,7,0.12,12,Mathematics,0,1,0,5,2,0,Lecture-Exercise-Exercise-Lecture-QCM-Lecture-Lecture-Lecture
154,Mathematics,12,Demanche,2013,155,12,11,1,10,0.09,9,Mathematics,0,1,0,7,3,0,Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-QCM-Lecture-Lecture-Lecture
155,Mathematics,12,Demanche,2013,156,18,17,1,16,0.06,6,Mathematics,1,0,0,11,5,0,Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Exercise-Lecture-Lecture-Exercise
156,Mathematics,13,Bonnot,2013,157,43,40,2,38,0.05,5,Mathematics,2,0,0,25,11,2,Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Lecture-Lecture-Examen-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Examen
157,Mathematics,13,Bonnot,2013,158,33,28,4,24,0.14,14,Mathematics,2,1,1,14,8,2,Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Examen-Lecture-Video-Exercise-Exercise-Exercise-Lecture-Lecture-Exercise-Test-Lecture-QCM-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Examen
158,Mathematics,13,Bonnot,2013,159,57,39,6,33,0.15,15,Mathematics,3,2,1,22,9,2,Exercise-Lecture-Lecture-Video-Exercise-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Lecture-Test-QCM-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Lecture-QCM-Examen-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Examen
159,Mathematics,13,Bonnot,2013,160,10,4,1,3,0.25,25,Mathematics,1,0,0,1,1,1,Lecture-Exercise-Video-Examen
160,Mathematics,13,Bonnot,2013,161,27,25,4,21,0.16,16,Mathematics,1,2,1,12,7,2,QCM-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Examen-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Test-Lecture-Exercise-Exercise-Exercise-Video-Lecture-Lecture-Examen
161,Mathematics,13,Bonnot,2013,162,52,30,3,27,0.1,10,Mathematics,1,1,1,17,9,1,Lecture-Exercise-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Test-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
162,Mathematics,13,Bonnot,2013,163,33,11,2,9,0.18,18,Mathematics,2,0,0,5,3,1,Video-Video-Lecture-Lecture-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Examen
163,Mathematics,13,Bonnot,2013,164,21,8,1,7,0.12,12,Mathematics,1,0,0,4,3,0,Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Video-Exercise
164,Mathematics,13,Bonnot,2013,165,6,5,1,4,0.2,20,Mathematics,1,0,0,2,1,1,Exercise-Lecture-Video-Lecture-Examen
165,Mathematics,13,Bonnot,2013,166,7,4,1,3,0.25,25,Mathematics,0,1,0,2,1,0,Exercise-Lecture-Lecture-QCM
166,Mathematics,13,Bonnot,2013,167,26,25,1,24,0.04,4,Mathematics,0,1,0,14,8,2,Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Lecture-Exercise-Examen-Lecture-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
167,Mathematics,13,Bonnot,2013,168,45,24,4,20,0.17,17,Mathematics,1,2,1,13,6,1,Lecture-Exercise-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Test-Lecture-QCM-Exercise-Lecture-Exercise-Exercise-Lecture-QCM-Exercise-Lecture-Examen
168,Mathematics,13,Bonnot,2013,169,41,33,3,30,0.09,9,Mathematics,3,0,0,20,9,1,Lecture-Lecture-Exercise-Lecture-Exercise-Video-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Examen
169,Mathematics,14,Rambin,2013,170,58,58,5,53,0.09,9,Mathematics,3,2,0,35,15,3,Video-Lecture-Lecture-QCM-Lecture-Exercise-QCM-Exercise-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Examen-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Examen-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Examen
170,Mathematics,14,Rambin,2013,171,21,14,1,13,0.07,7,Mathematics,0,1,0,9,4,0,Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture
171,Mathematics,14,Rambin,2013,172,34,18,1,17,0.06,6,Mathematics,0,1,0,12,4,1,Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Examen
172,Mathematics,14,Rambin,2013,173,30,13,2,11,0.15,15,Mathematics,1,1,0,8,3,0,Exercise-Lecture-Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Video-Lecture
173,Mathematics,14,Rambin,2013,174,11,10,2,8,0.2,20,Mathematics,2,0,0,5,3,0,Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Exercise-Video-Lecture
174,Mathematics,14,Rambin,2013,175,40,14,3,11,0.21,21,Mathematics,3,0,0,7,4,0,Lecture-Exercise-Video-Lecture-Exercise-Video-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture
175,Mathematics,14,Rambin,2013,176,42,21,4,17,0.19,19,Mathematics,1,2,1,11,5,1,Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Test-Lecture-QCM-Video-Lecture-Lecture-Exercise-QCM-Lecture-Exercise-Examen
176,Mathematics,14,Rambin,2013,177,59,24,3,21,0.12,12,Mathematics,1,2,0,12,7,2,Exercise-Lecture-Video-Lecture-Exercise-Lecture-Lecture-QCM-QCM-Exercise-Exercise-Lecture-Examen-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Examen
177,Mathematics,14,Rambin,2013,178,6,3,1,2,0.33,33,Mathematics,0,1,0,2,0,0,Lecture-Lecture-QCM
178,Mathematics,14,Rambin,2013,179,14,12,1,11,0.08,8,Mathematics,0,1,0,7,3,1,QCM-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
179,Mathematics,14,Rambin,2013,180,43,28,1,27,0.04,4,Mathematics,0,1,0,17,8,2,Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Exercise-Examen-Exercise-QCM-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Examen
180,Mathematics,14,Rambin,2013,181,10,4,1,3,0.25,25,Mathematics,0,1,0,2,1,0,QCM-Exercise-Lecture-Lecture
181,Engineering,15,Virkler,2013,182,6,2,1,1,0.5,50,Ingénieurie,1,0,0,1,0,0,Video-Lecture
182,Engineering,15,Virkler,2013,183,9,3,1,2,0.33,33,Ingénieurie,0,1,0,2,0,0,Lecture-Lecture-QCM
183,Engineering,15,Virkler,2013,184,17,11,0,11,0.0,0,Ingénieurie,0,0,0,8,3,0,Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture
184,Engineering,15,Virkler,2013,185,10,3,1,2,0.33,33,Ingénieurie,1,0,0,2,0,0,Lecture-Video-Lecture
185,Engineering,15,Virkler,2013,186,10,8,2,6,0.25,25,Ingénieurie,1,1,0,4,2,0,Exercise-Lecture-Lecture-Video-Exercise-Lecture-QCM-Lecture
186,Engineering,15,Virkler,2013,187,30,11,2,9,0.18,18,Ingénieurie,1,1,0,6,3,0,Lecture-QCM-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Video-Lecture
187,Engineering,15,Virkler,2013,188,10,8,1,7,0.12,12,Ingénieurie,1,0,0,4,2,1,Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Video-Examen
188,Engineering,15,Virkler,2013,189,48,38,7,31,0.18,18,Ingénieurie,5,1,1,20,9,2,Lecture-Lecture-Exercise-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Examen-Lecture-Exercise-Video-Exercise-Exercise-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Test-Lecture-Exercise-Video-Video-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Video-Examen
189,Engineering,15,Virkler,2013,190,10,5,1,4,0.2,20,Ingénieurie,1,0,0,3,1,0,Lecture-Lecture-Lecture-Video-Exercise
190,Engineering,15,Virkler,2013,191,8,4,1,3,0.25,25,Ingénieurie,0,1,0,2,1,0,Exercise-Lecture-Lecture-QCM
191,Engineering,15,Virkler,2013,192,51,45,8,37,0.18,18,Ingénieurie,6,1,1,24,11,2,Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Test-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Video-Lecture-Lecture-Video-QCM-Video-Exercise-Examen-Exercise-Lecture-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Exercise-Examen
192,Engineering,15,Virkler,2013,193,50,39,7,32,0.18,18,Ingénieurie,3,3,1,20,10,2,Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-QCM-Lecture-Video-Lecture-Lecture-Test-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Exercise-Lecture-Exercise-QCM-Lecture-Examen-Exercise-Lecture-Exercise-Lecture-Exercise-QCM-Video-Lecture-Lecture-Lecture-Lecture-Video-Examen
193,Engineering,15,Virkler,2013,194,27,17,2,15,0.12,12,Ingénieurie,2,0,0,10,5,0,Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Video
194,Engineering,15,Virkler,2013,195,33,13,2,11,0.15,15,Ingénieurie,1,1,0,8,2,1,Lecture-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Examen
195,Engineering,15,Virkler,2013,196,9,7,1,6,0.14,14,Ingénieurie,1,0,0,3,2,1,Exercise-Lecture-Lecture-Video-Lecture-Exercise-Examen
196,Engineering,15,Virkler,2013,197,25,21,3,18,0.14,14,Ingénieurie,2,1,0,11,6,1,Lecture-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Exercise-Examen
197,Engineering,15,Virkler,2013,198,19,5,1,4,0.2,20,Ingénieurie,0,1,0,3,1,0,QCM-Lecture-Lecture-Lecture-Exercise
198,Engineering,16,Laliberty,2013,199,6,4,1,3,0.25,25,Ingénieurie,1,0,0,1,1,1,Lecture-Exercise-Video-Examen
199,Engineering,16,Laliberty,2013,200,16,16,4,12,0.25,25,Ingénieurie,2,1,1,8,4,0,Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-QCM-Lecture-Video-Exercise-Lecture-Lecture-Video-Test
200,Engineering,16,Laliberty,2013,201,11,6,1,5,0.17,17,Ingénieurie,1,0,0,3,1,1,Video-Lecture-Lecture-Lecture-Exercise-Examen
201,Engineering,16,Laliberty,2013,202,35,20,2,18,0.1,10,Ingénieurie,2,0,0,11,6,1,Lecture-Exercise-Lecture-Exercise-Exercise-Lecture-Video-Video-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Examen
202,Engineering,16,Laliberty,2013,203,27,7,1,6,0.14,14,Ingénieurie,1,0,0,4,2,0,Lecture-Video-Exercise-Lecture-Lecture-Lecture-Exercise
203,Engineering,16,Laliberty,2013,204,25,16,3,13,0.19,19,Ingénieurie,1,1,1,8,4,1,Exercise-QCM-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Test-Video-Exercise-Lecture-Lecture-Lecture-Exercise-Examen
204,Engineering,16,Laliberty,2013,205,39,19,1,18,0.05,5,Ingénieurie,1,0,0,12,5,1,Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Examen
205,Engineering,16,Laliberty,2013,206,21,21,12,9,0.57,57,Ingénieurie,6,5,1,5,3,1,Lecture-QCM-Video-QCM-QCM-QCM-Lecture-Video-Lecture-Video-Test-Exercise-Video-QCM-Video-Exercise-Lecture-Lecture-Video-Exercise-Examen
206,Engineering,16,Laliberty,2013,207,14,8,1,7,0.12,12,Ingénieurie,1,0,0,3,3,1,Exercise-Lecture-Exercise-Lecture-Exercise-Video-Lecture-Examen
207,Engineering,17,Lafollette,2013,208,10,7,1,6,0.14,14,Ingénieurie,1,0,0,4,1,1,Exercise-Lecture-Lecture-Lecture-Lecture-Video-Examen
208,Engineering,17,Lafollette,2013,209,49,15,1,14,0.07,7,Ingénieurie,0,1,0,9,5,0,Exercise-Lecture-Lecture-Exercise-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture
209,Engineering,17,Lafollette,2013,210,33,27,1,26,0.04,4,Ingénieurie,1,0,0,17,8,1,Exercise-Lecture-Lecture-Exercise-Video-Exercise-Lecture-Lecture-Lecture-Exercise-Exercise-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
210,Engineering,17,Lafollette,2013,211,7,6,0,6,0.0,0,Ingénieurie,0,0,0,4,2,0,Lecture-Exercise-Lecture-Exercise-Lecture-Lecture
211,Engineering,17,Lafollette,2013,212,26,8,1,7,0.12,12,Ingénieurie,0,1,0,5,2,0,Lecture-Exercise-Lecture-Exercise-Lecture-Lecture-Lecture-QCM
212,Engineering,17,Lafollette,2013,213,11,10,1,9,0.1,10,Ingénieurie,0,1,0,6,2,1,Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Exercise-Lecture-Lecture-Examen
213,Engineering,17,Lafollette,2013,214,50,37,3,34,0.08,8,Ingénieurie,3,0,0,23,10,1,Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Video-Lecture-Exercise-Lecture-Exercise-Video-Lecture-Video-Exercise-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Examen
214,Engineering,18,Thibeault,2013,215,24,21,4,17,0.19,19,Ingénieurie,2,1,1,12,4,1,Exercise-Lecture-Exercise-Video-Test-Lecture-Video-Exercise-Lecture-Lecture-Lecture-Lecture-Lecture-Lecture-QCM-Exercise-Lecture-Lecture-Lecture-Lecture-Examen
215,Engineering,18,Thibeault,2013,216,21,11,3,8,0.27,27,Ingénieurie,2,1,0,5,2,1,QCM-Lecture-Video-Exercise-Lecture-Video-Lecture-Lecture-Exercise-Lecture-Examen
216,Engineering,18,Thibeault,2013,217,15,5,1,4,0.2,20,Ingénieurie,1,0,0,2,1,1,Video-Lecture-Exercise-Lecture-Examen
217,Engineering,18,Thibeault,2013,218,34,28,6,22,0.21,21,Ingénieurie,4,1,1,13,7,2,Exercise-Lecture-Video-Lecture-Lecture-QCM-Video-Lecture-Exercise-Examen-Lecture-Lecture-Exercise-Lecture-Lecture-Lecture-Video-Exercise-Test-Lecture-Exercise-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Examen
218,Engineering,18,Thibeault,2013,219,11,8,1,7,0.12,12,Ingénieurie,0,1,0,4,2,1,Lecture-Lecture-QCM-Lecture-Lecture-Exercise-Exercise-Examen
219,Engineering,18,Thibeault,2013,220,32,29,3,26,0.1,10,Ingénieurie,3,0,0,16,8,2,Lecture-Lecture-Lecture-Video-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Exercise-Examen-Exercise-Lecture-Video-Exercise-Exercise-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Examen
220,Engineering,18,Thibeault,2013,221,32,32,6,26,0.19,19,Ingénieurie,3,3,0,16,8,2,QCM-Video-Exercise-Exercise-QCM-Lecture-Lecture-Exercise-Lecture-Lecture-Exercise-Lecture-Lecture-Video-Lecture-Lecture-Examen-QCM-Lecture-Video-Lecture-Exercise-Exercise-Lecture-Lecture-Lecture-Lecture-Exercise-Lecture-Exercise-Lecture-Examen
221,Engineering,18,Thibeault,2013,222,29,17,15,2,0.88,88,Ingénieurie,8,6,1,1,1,0,Video-Video-Lecture-Video-QCM-Video-QCM-Video-Video-QCM-QCM-Exercise-Video-QCM-QCM-Video-Test
222,Engineering,18,Thibeault,2013,223,14,4,1,3,0.25,25,Ingénieurie,1,0,0,2,1,0,Lecture-Exercise-Lecture-Video
223,Engineering,18,Thibeault,2013,224,31,10,2,8,0.2,20,Ingénieurie,1,1,0,5,2,1,Exercise-Lecture-Lecture-QCM-Lecture-Video-Lecture-Exercise-Lecture-Examen
224,Engineering,18,Thibeault,2013,225,35,13,3,10,0.23,23,Ingénieurie,1,1,1,7,3,0,Lecture-QCM-Lecture-Lecture-Lecture-Video-Exercise-Exercise-Lecture-Lecture-Exercise-Lecture-Test
225,Engineering,18,Thibeault,2013,226,8,4,1,3,0.25,25,Ingénieurie,1,0,0,2,1,0,Lecture-Video-Lecture-Exercise
226,Engineering,18,Thibeault,2013,227,8,4,1,3,0.25,25,Ingénieurie,1,0,0,2,1,0,Lecture-Exercise-Video-Lecture
