,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Departement,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
264,Sociology,21,Mortier,2013,265,44,17,2,15,0.12,12,Sociologie,2,0,0,9,5,1
265,Sociology,21,Mortier,2013,266,24,13,2,11,0.15,15,Sociologie,1,1,0,7,3,1
266,Sociology,21,Mortier,2013,267,34,24,4,20,0.17,17,Sociologie,2,2,0,13,6,1
267,Sociology,21,Mortier,2013,268,46,12,2,10,0.17,17,Sociologie,2,0,0,7,3,0
268,Sociology,21,Mortier,2013,269,8,8,1,7,0.12,12,Sociologie,1,0,0,4,2,1
269,Sociology,21,Mortier,2013,270,15,4,1,3,0.25,25,Sociologie,1,0,0,2,1,0
270,Sociology,21,Mortier,2013,271,19,11,2,9,0.18,18,Sociologie,2,0,0,6,3,0
271,Sociology,21,Mortier,2013,272,14,6,1,5,0.17,17,Sociologie,1,0,0,3,1,1
272,Sociology,21,Mortier,2013,273,30,29,4,25,0.14,14,Sociologie,3,1,0,17,6,2
273,Sociology,21,Mortier,2013,274,23,11,2,9,0.18,18,Sociologie,2,0,0,6,2,1
274,Sociology,21,Mortier,2013,275,33,23,5,18,0.22,22,Sociologie,3,2,0,12,5,1
275,Sociology,21,Mortier,2013,276,42,30,4,26,0.13,13,Sociologie,2,2,0,17,7,2
276,Sociology,21,Mortier,2013,277,6,2,1,1,0.5,50,Sociologie,0,1,0,0,1,0
277,Sociology,21,Mortier,2013,278,7,2,1,1,0.5,50,Sociologie,0,1,0,1,0,0
278,Sociology,21,Mortier,2013,279,35,15,1,14,0.07,7,Sociologie,1,0,0,10,3,1
279,Sociology,22,De Grace,2013,280,37,33,3,30,0.09,9,Sociologie,1,2,0,19,9,2
280,Sociology,22,De Grace,2013,281,31,20,4,16,0.2,20,Sociologie,1,2,1,11,4,1
281,Sociology,22,De Grace,2013,282,23,6,1,5,0.17,17,Sociologie,0,1,0,2,2,1
282,Sociology,22,De Grace,2013,283,7,6,1,5,0.17,17,Sociologie,0,1,0,2,2,1
283,Sociology,22,De Grace,2013,284,10,6,2,4,0.33,33,Sociologie,2,0,0,3,1,0
284,Sociology,22,De Grace,2013,285,11,9,2,7,0.22,22,Sociologie,1,1,0,5,1,1
285,Sociology,22,De Grace,2013,286,11,5,1,4,0.2,20,Sociologie,1,0,0,1,2,1
286,Sociology,22,De Grace,2013,287,33,9,1,8,0.11,11,Sociologie,0,1,0,4,3,1
287,Sociology,22,De Grace,2013,288,14,5,1,4,0.2,20,Sociologie,1,0,0,3,1,0
288,Sociology,22,De Grace,2013,289,11,8,2,6,0.25,25,Sociologie,2,0,0,3,2,1
289,Sociology,23,Massart,2013,290,12,10,2,8,0.2,20,Sociologie,2,0,0,5,2,1
290,Sociology,23,Massart,2013,291,21,11,2,9,0.18,18,Sociologie,1,1,0,6,3,0
291,Sociology,23,Massart,2013,292,40,17,3,14,0.18,18,Sociologie,1,2,0,10,4,0
292,Sociology,23,Massart,2013,293,44,28,4,24,0.14,14,Sociologie,1,2,1,16,7,1
293,Sociology,23,Massart,2013,294,12,6,1,5,0.17,17,Sociologie,0,1,0,4,1,0
294,Sociology,23,Massart,2013,295,18,5,1,4,0.2,20,Sociologie,1,0,0,2,1,1
295,Sociology,23,Massart,2013,296,32,30,0,30,0.0,0,Sociologie,0,0,0,20,8,2
296,Sociology,23,Massart,2013,297,15,11,2,9,0.18,18,Sociologie,2,0,0,6,2,1
297,Sociology,23,Massart,2013,298,29,22,5,17,0.23,23,Sociologie,4,1,0,12,4,1
298,Sociology,23,Massart,2013,299,10,7,1,6,0.14,14,Sociologie,0,1,0,4,1,1
299,Sociology,23,Massart,2013,300,41,37,5,32,0.14,14,Sociologie,3,1,1,20,10,2
300,Sociology,23,Massart,2013,301,23,6,2,4,0.33,33,Sociologie,2,0,0,2,1,1
301,Sociology,23,Massart,2013,302,28,22,4,18,0.18,18,Sociologie,2,2,0,12,5,1
302,Sociology,23,Massart,2013,303,7,4,1,3,0.25,25,Sociologie,1,0,0,1,1,1
303,Sociology,23,Massart,2013,304,44,31,3,28,0.1,10,Sociologie,3,0,0,19,8,1
304,Sociology,24,Gort,2013,305,20,10,1,9,0.1,10,Sociologie,0,1,0,5,3,1
305,Sociology,24,Gort,2013,306,46,34,3,31,0.09,9,Sociologie,3,0,0,21,8,2
306,Sociology,24,Gort,2013,307,31,12,2,10,0.17,17,Sociologie,1,1,0,7,3,0
307,Sociology,24,Gort,2013,308,8,4,1,3,0.25,25,Sociologie,0,1,0,2,1,0
308,Sociology,24,Gort,2013,309,23,19,1,18,0.05,5,Sociologie,0,1,0,12,6,0
309,Sociology,24,Gort,2013,310,43,13,3,10,0.23,23,Sociologie,2,1,0,7,2,1
310,Sociology,24,Gort,2013,311,17,13,1,12,0.08,8,Sociologie,0,1,0,7,4,1
311,Sociology,24,Gort,2013,312,12,6,2,4,0.33,33,Sociologie,1,1,0,3,1,0
312,Sociology,24,Gort,2013,313,12,7,1,6,0.14,14,Sociologie,0,1,0,4,1,1
313,Sociology,24,Gort,2013,314,8,7,2,5,0.29,29,Sociologie,2,0,0,3,1,1
314,Sociology,24,Gort,2013,315,8,8,1,7,0.12,12,Sociologie,1,0,0,4,2,1
315,Sociology,24,Gort,2013,316,31,13,3,10,0.23,23,Sociologie,3,0,0,6,3,1
316,Sociology,24,Gort,2013,317,10,10,1,9,0.1,10,Sociologie,0,1,0,6,3,0
317,Sociology,24,Gort,2013,318,8,5,1,4,0.2,20,Sociologie,1,0,0,2,1,1
318,Sociology,24,Gort,2013,319,29,14,1,13,0.07,7,Sociologie,0,1,0,8,4,1
319,Sociology,24,Gort,2013,320,22,20,3,17,0.15,15,Sociologie,2,1,0,12,4,1
320,Sociology,24,Gort,2013,321,34,15,2,13,0.13,13,Sociologie,1,1,0,8,4,1
321,Sociology,24,Gort,2013,322,11,3,1,2,0.33,33,Sociologie,0,1,0,1,1,0
322,Sociology,25,Drain,2013,323,5,2,1,1,0.5,50,Sociologie,0,1,0,1,0,0
323,Sociology,25,Drain,2013,324,6,3,1,2,0.33,33,Sociologie,0,1,0,1,1,0
324,Sociology,25,Drain,2013,325,16,5,1,4,0.2,20,Sociologie,1,0,0,3,1,0
325,Sociology,25,Drain,2013,326,47,38,4,34,0.11,11,Sociologie,3,1,0,23,11,0
326,Sociology,25,Drain,2013,327,38,38,2,36,0.05,5,Sociologie,2,0,0,23,11,2
327,Sociology,25,Drain,2013,328,40,30,4,26,0.13,13,Sociologie,2,2,0,17,7,2
328,Sociology,25,Drain,2013,329,14,4,1,3,0.25,25,Sociologie,0,1,0,2,1,0
329,Sociology,25,Drain,2013,330,28,13,3,10,0.23,23,Sociologie,1,1,1,7,3,0
330,Sociology,25,Drain,2013,331,15,10,2,8,0.2,20,Sociologie,1,1,0,5,2,1
331,Sociology,25,Drain,2013,332,46,38,7,31,0.18,18,Sociologie,5,1,1,19,10,2
332,Sociology,25,Drain,2013,333,34,17,1,16,0.06,6,Sociologie,1,0,0,11,5,0
333,Sociology,25,Drain,2013,334,13,12,1,11,0.08,8,Sociologie,1,0,0,8,2,1
334,Sociology,25,Drain,2013,335,24,7,1,6,0.14,14,Sociologie,0,1,0,4,1,1
335,Sociology,25,Drain,2013,336,53,52,10,42,0.19,19,Sociologie,7,3,0,26,13,3
336,Sociology,26,Marcil,2013,337,46,34,5,29,0.15,15,Sociologie,4,1,0,18,9,2
337,Sociology,26,Marcil,2013,338,30,9,2,7,0.22,22,Sociologie,2,0,0,4,2,1
338,Sociology,26,Marcil,2013,339,14,5,1,4,0.2,20,Sociologie,1,0,0,2,2,0
339,Sociology,26,Marcil,2013,340,6,2,1,1,0.5,50,Sociologie,0,1,0,0,1,0
340,Sociology,26,Marcil,2013,341,60,26,5,21,0.19,19,Sociologie,3,1,1,12,7,2
341,Sociology,26,Marcil,2013,342,24,10,2,8,0.2,20,Sociologie,2,0,0,6,1,1
342,Sociology,26,Marcil,2013,343,42,29,0,29,0.0,0,Sociologie,0,0,0,18,9,2
343,Sociology,26,Marcil,2013,344,6,6,2,4,0.33,33,Sociologie,2,0,0,2,1,1
344,Sociology,26,Marcil,2013,345,30,17,4,13,0.24,24,Sociologie,2,1,1,9,4,0
345,Sociology,26,Marcil,2013,346,20,16,1,15,0.06,6,Sociologie,1,0,0,10,4,1
346,Sociology,26,Marcil,2013,347,33,31,9,22,0.29,29,Sociologie,7,2,0,15,7,0
347,Sociology,26,Marcil,2013,348,43,12,2,10,0.17,17,Sociologie,1,1,0,7,2,1
348,Sociology,26,Marcil,2013,349,26,25,2,23,0.08,8,Sociologie,1,1,0,14,7,2
349,Sociology,27,Pechin,2013,350,6,5,1,4,0.2,20,Sociologie,0,1,0,2,1,1
350,Sociology,27,Pechin,2013,351,44,42,8,34,0.19,19,Sociologie,6,2,0,23,9,2
351,Sociology,27,Pechin,2013,352,23,9,2,7,0.22,22,Sociologie,1,1,0,3,3,1
352,Sociology,27,Pechin,2013,353,31,16,2,14,0.12,12,Sociologie,1,1,0,9,4,1
353,Sociology,27,Pechin,2013,354,5,4,1,3,0.25,25,Sociologie,1,0,0,1,1,1
354,Sociology,27,Pechin,2013,355,12,10,2,8,0.2,20,Sociologie,1,1,0,6,2,0
355,Sociology,27,Pechin,2013,356,31,30,2,28,0.07,7,Sociologie,1,1,0,19,7,2
356,Sociology,27,Pechin,2013,357,26,7,2,5,0.29,29,Sociologie,2,0,0,3,2,0
357,Sociology,27,Pechin,2013,358,12,11,0,11,0.0,0,Sociologie,0,0,0,8,2,1
358,Sociology,28,Delcour,2013,359,8,8,2,6,0.25,25,Sociologie,2,0,0,4,1,1
359,Sociology,28,Delcour,2013,360,18,7,1,6,0.14,14,Sociologie,1,0,0,3,2,1
360,Sociology,28,Delcour,2013,361,22,10,1,9,0.1,10,Sociologie,0,1,0,6,2,1
361,Sociology,28,Delcour,2013,362,12,4,1,3,0.25,25,Sociologie,0,1,0,1,1,1
362,Sociology,28,Delcour,2013,363,33,26,5,21,0.19,19,Sociologie,1,3,1,13,7,1
363,Sociology,28,Delcour,2013,364,37,27,1,26,0.04,4,Sociologie,0,1,0,16,8,2
364,Sociology,28,Delcour,2013,365,16,15,2,13,0.13,13,Sociologie,2,0,0,9,3,1
365,Sociology,28,Delcour,2013,366,18,17,1,16,0.06,6,Sociologie,1,0,0,11,4,1
366,Sociology,28,Delcour,2013,367,18,13,3,10,0.23,23,Sociologie,1,1,1,7,3,0
367,Sociology,28,Delcour,2013,368,13,12,2,10,0.17,17,Sociologie,2,0,0,7,3,0
368,History,29,Verdin,2013,369,6,4,1,3,0.25,25,Histoire,0,1,0,1,1,1
369,History,29,Verdin,2013,370,15,8,1,7,0.12,12,Histoire,0,1,0,5,2,0
370,History,29,Verdin,2013,371,37,26,3,23,0.12,12,Histoire,1,1,1,14,7,2
371,History,29,Verdin,2013,372,35,11,1,10,0.09,9,Histoire,1,0,0,7,3,0
372,History,29,Verdin,2013,373,11,11,1,10,0.09,9,Histoire,1,0,0,7,2,1
373,History,29,Verdin,2013,374,19,6,1,5,0.17,17,Histoire,1,0,0,2,2,1
374,History,29,Verdin,2013,375,6,3,1,2,0.33,33,Histoire,0,1,0,1,1,0
375,History,29,Verdin,2013,376,6,6,0,6,0.0,0,Histoire,0,0,0,4,1,1
376,History,29,Verdin,2013,377,8,7,1,6,0.14,14,Histoire,0,1,0,3,2,1
377,History,29,Verdin,2013,378,8,6,2,4,0.33,33,Histoire,1,1,0,2,1,1
378,History,29,Verdin,2013,379,14,4,1,3,0.25,25,Histoire,0,1,0,1,1,1
379,History,29,Verdin,2013,380,10,5,4,1,0.8,80,Histoire,1,2,1,1,0,0
380,History,29,Verdin,2013,381,21,10,2,8,0.2,20,Histoire,2,0,0,6,1,1
381,History,29,Verdin,2013,382,13,11,1,10,0.09,9,Histoire,1,0,0,7,2,1
382,History,29,Verdin,2013,383,21,20,1,19,0.05,5,Histoire,0,1,0,13,6,0
383,History,29,Verdin,2013,384,10,4,1,3,0.25,25,Histoire,0,1,0,1,1,1
384,History,29,Verdin,2013,385,40,35,3,32,0.09,9,Histoire,3,0,0,20,10,2
385,History,29,Verdin,2013,386,60,53,11,42,0.21,21,Histoire,5,5,1,26,13,3
386,History,29,Verdin,2013,387,14,6,1,5,0.17,17,Histoire,1,0,0,3,2,0
387,History,29,Verdin,2013,388,15,11,3,8,0.27,27,Histoire,1,2,0,6,2,0
388,History,30,Meserve,2013,389,28,20,3,17,0.15,15,Histoire,2,1,0,11,6,0
389,History,30,Meserve,2013,390,11,11,1,10,0.09,9,Histoire,0,1,0,7,3,0
390,History,30,Meserve,2013,391,25,18,1,17,0.06,6,Histoire,0,1,0,11,5,1
391,History,30,Meserve,2013,392,14,9,2,7,0.22,22,Histoire,1,1,0,4,2,1
392,History,30,Meserve,2013,393,10,8,2,6,0.25,25,Histoire,1,1,0,3,2,1
393,History,30,Meserve,2013,394,38,29,4,25,0.14,14,Histoire,1,2,1,16,7,2
394,History,30,Meserve,2013,395,11,4,1,3,0.25,25,Histoire,0,1,0,2,1,0
395,History,30,Meserve,2013,396,6,4,1,3,0.25,25,Histoire,1,0,0,2,1,0
396,History,30,Meserve,2013,397,12,11,1,10,0.09,9,Histoire,1,0,0,7,2,1
397,History,30,Meserve,2013,398,28,21,3,18,0.14,14,Histoire,1,2,0,11,6,1
398,History,31,Colomb,2013,399,12,9,1,8,0.11,11,Histoire,0,1,0,4,3,1
399,History,31,Colomb,2013,400,34,25,5,20,0.2,20,Histoire,2,2,1,13,6,1
400,History,31,Colomb,2013,401,17,16,3,13,0.19,19,Histoire,2,1,0,9,4,0
401,History,31,Colomb,2013,402,23,23,2,21,0.09,9,Histoire,1,1,0,14,5,2
402,History,31,Colomb,2013,403,38,30,5,25,0.17,17,Histoire,3,2,0,17,7,1
403,History,31,Colomb,2013,404,37,29,1,28,0.03,3,Histoire,0,1,0,18,8,2
404,History,31,Colomb,2013,405,50,48,8,40,0.17,17,Histoire,4,3,1,26,12,2
405,History,31,Colomb,2013,406,21,21,3,18,0.14,14,Histoire,2,1,0,12,5,1
406,History,31,Colomb,2013,407,30,28,4,24,0.14,14,Histoire,3,1,0,16,8,0
407,History,31,Colomb,2013,408,23,23,5,18,0.22,22,Histoire,3,1,1,12,5,1
408,History,31,Colomb,2013,409,23,9,1,8,0.11,11,Histoire,1,0,0,6,1,1
409,History,31,Colomb,2013,410,28,7,1,6,0.14,14,Histoire,0,1,0,4,2,0
410,History,31,Colomb,2013,411,54,39,5,34,0.13,13,Histoire,4,1,0,22,11,1
411,History,32,Routhier,2013,412,19,10,2,8,0.2,20,Histoire,1,1,0,5,2,1
412,History,32,Routhier,2013,413,25,16,1,15,0.06,6,Histoire,1,0,0,10,4,1
413,History,32,Routhier,2013,414,53,47,3,44,0.06,6,Histoire,3,0,0,29,14,1
414,History,32,Routhier,2013,415,38,21,4,17,0.19,19,Histoire,1,2,1,11,6,0
415,History,32,Routhier,2013,416,14,4,1,3,0.25,25,Histoire,0,1,0,1,1,1
416,History,32,Routhier,2013,417,34,12,2,10,0.17,17,Histoire,1,1,0,7,3,0
417,History,32,Routhier,2013,418,32,11,2,9,0.18,18,Histoire,2,0,0,6,3,0
418,History,32,Routhier,2013,419,40,16,1,15,0.06,6,Histoire,0,1,0,10,4,1
419,History,32,Routhier,2013,420,31,11,2,9,0.18,18,Histoire,1,1,0,6,2,1
420,History,32,Routhier,2013,421,15,6,1,5,0.17,17,Histoire,0,1,0,4,1,0
421,History,32,Routhier,2013,422,11,11,1,10,0.09,9,Histoire,0,1,0,7,3,0
422,History,32,Routhier,2013,423,31,25,3,22,0.12,12,Histoire,1,2,0,15,7,0
423,History,32,Routhier,2013,424,60,48,2,46,0.04,4,Histoire,2,0,0,30,14,2
424,History,33,Crespin,2013,425,48,18,1,17,0.06,6,Histoire,0,1,0,10,6,1
425,History,33,Crespin,2013,426,9,4,1,3,0.25,25,Histoire,0,1,0,1,1,1
426,History,33,Crespin,2013,427,20,5,1,4,0.2,20,Histoire,0,1,0,2,2,0
427,History,33,Crespin,2013,428,30,20,2,18,0.1,10,Histoire,1,1,0,12,5,1
428,History,33,Crespin,2013,429,8,5,1,4,0.2,20,Histoire,0,1,0,2,2,0
429,History,33,Crespin,2013,430,39,12,1,11,0.08,8,Histoire,0,1,0,7,3,1
430,History,33,Crespin,2013,431,14,7,1,6,0.14,14,Histoire,1,0,0,4,2,0
431,History,33,Crespin,2013,432,32,18,4,14,0.22,22,Histoire,3,1,0,9,4,1
432,History,33,Crespin,2013,433,8,3,1,2,0.33,33,Histoire,1,0,0,2,0,0
433,History,33,Crespin,2013,434,7,7,2,5,0.29,29,Histoire,2,0,0,2,2,1
434,History,33,Crespin,2013,435,33,28,6,22,0.21,21,Histoire,4,1,1,15,7,0
435,History,33,Crespin,2013,436,54,39,7,32,0.18,18,Histoire,3,3,1,21,9,2
436,History,33,Crespin,2013,437,11,6,1,5,0.17,17,Histoire,1,0,0,2,2,1
437,History,33,Crespin,2013,438,53,19,4,15,0.21,21,Histoire,2,1,1,9,5,1
438,History,34,Bellerose,2013,439,21,8,0,8,0.0,0,Histoire,0,0,0,4,3,1
439,History,34,Bellerose,2013,440,19,17,1,16,0.06,6,Histoire,1,0,0,11,5,0
440,History,34,Bellerose,2013,441,26,10,1,9,0.1,10,Histoire,1,0,0,6,3,0
441,History,34,Bellerose,2013,442,40,35,5,30,0.14,14,Histoire,3,2,0,20,8,2
442,History,34,Bellerose,2013,443,24,18,2,16,0.11,11,Histoire,2,0,0,10,5,1
443,History,34,Bellerose,2013,444,12,10,2,8,0.2,20,Histoire,2,0,0,4,3,1
444,History,34,Bellerose,2013,445,5,5,1,4,0.2,20,Histoire,0,1,0,2,2,0
445,History,34,Bellerose,2013,446,39,33,3,30,0.09,9,Histoire,1,1,1,20,8,2
446,History,35,Maisel,2013,447,9,9,2,7,0.22,22,Histoire,1,1,0,4,3,0
447,History,35,Maisel,2013,448,14,14,1,13,0.07,7,Histoire,1,0,0,9,3,1
448,History,35,Maisel,2013,449,16,4,1,3,0.25,25,Histoire,1,0,0,2,1,0
449,History,35,Maisel,2013,450,34,25,1,24,0.04,4,Histoire,0,1,0,15,7,2
450,History,35,Maisel,2013,451,6,5,1,4,0.2,20,Histoire,1,0,0,2,1,1
451,History,35,Maisel,2013,452,9,5,1,4,0.2,20,Histoire,1,0,0,3,1,0
452,History,35,Maisel,2013,453,28,13,2,11,0.15,15,Histoire,1,1,0,8,3,0
453,History,35,Maisel,2013,454,9,5,1,4,0.2,20,Histoire,1,0,0,1,2,1
454,History,35,Maisel,2013,455,9,3,1,2,0.33,33,Histoire,1,0,0,1,1,0
455,History,35,Maisel,2013,456,45,29,5,24,0.17,17,Histoire,3,2,0,15,8,1
456,History,35,Maisel,2013,457,7,2,1,1,0.5,50,Histoire,1,0,0,1,0,0
457,Economy,36,Lemar,2013,458,39,19,2,17,0.11,11,Economie,1,1,0,12,4,1
458,Economy,36,Lemar,2013,459,13,13,2,11,0.15,15,Economie,1,1,0,8,2,1
459,Economy,36,Lemar,2013,460,15,12,1,11,0.08,8,Economie,1,0,0,6,4,1
460,Economy,36,Lemar,2013,461,14,11,2,9,0.18,18,Economie,1,1,0,5,3,1
461,Economy,36,Lemar,2013,462,36,18,1,17,0.06,6,Economie,0,1,0,12,5,0
462,Economy,36,Lemar,2013,463,9,3,1,2,0.33,33,Economie,0,1,0,1,1,0
463,Economy,36,Lemar,2013,464,36,32,1,31,0.03,3,Economie,1,0,0,21,10,0
464,Economy,36,Lemar,2013,465,38,28,5,23,0.18,18,Economie,2,2,1,15,6,2
465,Economy,36,Lemar,2013,466,16,14,3,11,0.21,21,Economie,1,1,1,6,4,1
466,Economy,36,Lemar,2013,467,8,4,1,3,0.25,25,Economie,0,1,0,2,1,0
467,Economy,36,Lemar,2013,468,15,9,2,7,0.22,22,Economie,1,1,0,3,3,1
468,Economy,36,Lemar,2013,469,9,5,1,4,0.2,20,Economie,0,1,0,2,2,0
469,Economy,36,Lemar,2013,470,55,18,2,16,0.11,11,Economie,2,0,0,11,4,1
470,Economy,36,Lemar,2013,471,25,25,5,20,0.2,20,Economie,4,1,0,13,6,1
471,Economy,36,Lemar,2013,472,28,21,3,18,0.14,14,Economie,3,0,0,12,6,0
472,Economy,36,Lemar,2013,473,28,20,4,16,0.2,20,Economie,2,1,1,10,5,1
473,Economy,37,Garson,2013,474,40,26,5,21,0.19,19,Economie,2,2,1,14,6,1
474,Economy,37,Garson,2013,475,27,14,1,13,0.07,7,Economie,0,1,0,9,3,1
475,Economy,37,Garson,2013,476,27,23,3,20,0.13,13,Economie,1,1,1,13,6,1
476,Economy,37,Garson,2013,477,15,5,1,4,0.2,20,Economie,0,1,0,1,2,1
477,Economy,37,Garson,2013,478,12,12,1,11,0.08,8,Economie,1,0,0,8,3,0
478,Economy,37,Garson,2013,479,22,13,2,11,0.15,15,Economie,1,1,0,7,4,0
479,Economy,37,Garson,2013,480,33,26,1,25,0.04,4,Economie,1,0,0,16,8,1
480,Economy,37,Garson,2013,481,29,12,1,11,0.08,8,Economie,0,1,0,6,4,1
481,Economy,37,Garson,2013,482,21,19,3,16,0.16,16,Economie,1,1,1,10,5,1
482,Economy,37,Garson,2013,483,28,23,4,19,0.17,17,Economie,1,2,1,12,6,1
483,Economy,37,Garson,2013,484,47,19,1,18,0.05,5,Economie,1,0,0,11,6,1
484,Economy,37,Garson,2013,485,32,9,2,7,0.22,22,Economie,1,1,0,3,3,1
485,Economy,37,Garson,2013,486,15,6,1,5,0.17,17,Economie,0,1,0,4,1,0
486,Economy,37,Garson,2013,487,5,4,1,3,0.25,25,Economie,1,0,0,2,1,0
487,Economy,37,Garson,2013,488,25,12,1,11,0.08,8,Economie,1,0,0,6,4,1
488,Economy,38,Gaubert,2013,489,13,9,2,7,0.22,22,Economie,2,0,0,5,1,1
489,Economy,38,Gaubert,2013,490,39,11,1,10,0.09,9,Economie,0,1,0,7,2,1
490,Economy,38,Gaubert,2013,491,7,3,1,2,0.33,33,Economie,1,0,0,2,0,0
491,Economy,38,Gaubert,2013,492,24,17,4,13,0.24,24,Economie,2,1,1,9,3,1
492,Economy,38,Gaubert,2013,493,8,6,6,0,1.0,100,Economie,3,3,0,0,0,0
493,Economy,38,Gaubert,2013,494,7,6,1,5,0.17,17,Economie,1,0,0,4,1,0
494,Economy,38,Gaubert,2013,495,12,9,1,8,0.11,11,Economie,1,0,0,5,3,0
495,Economy,38,Gaubert,2013,496,6,6,2,4,0.33,33,Economie,2,0,0,2,2,0
496,Economy,38,Gaubert,2013,497,7,2,1,1,0.5,50,Economie,1,0,0,0,1,0
497,Economy,38,Gaubert,2013,498,15,8,1,7,0.12,12,Economie,0,1,0,3,3,1
498,Economy,38,Gaubert,2013,499,15,9,1,8,0.11,11,Economie,0,1,0,5,2,1
499,Economy,38,Gaubert,2013,500,37,18,1,17,0.06,6,Economie,1,0,0,11,6,0
500,Economy,38,Gaubert,2013,501,22,13,1,12,0.08,8,Economie,1,0,0,8,4,0
501,Economy,38,Gaubert,2013,502,59,51,2,49,0.04,4,Economie,1,1,0,32,15,2
502,Economy,38,Gaubert,2013,503,8,2,1,1,0.5,50,Economie,1,0,0,0,1,0
503,Economy,38,Gaubert,2013,504,24,24,3,21,0.12,12,Economie,1,2,0,14,7,0
504,Economy,38,Gaubert,2013,505,5,5,1,4,0.2,20,Economie,0,1,0,3,1,0
505,Economy,38,Gaubert,2013,506,18,16,3,13,0.19,19,Economie,3,0,0,8,4,1
506,Economy,38,Gaubert,2013,507,18,16,3,13,0.19,19,Economie,1,1,1,9,3,1
507,Economy,38,Gaubert,2013,508,50,18,9,9,0.5,50,Economie,4,4,1,5,3,1
508,Economy,39,Dufort,2013,509,12,3,1,2,0.33,33,Economie,0,1,0,1,1,0
509,Economy,39,Dufort,2013,510,6,3,1,2,0.33,33,Economie,0,1,0,2,0,0
510,Economy,39,Dufort,2013,511,13,9,1,8,0.11,11,Economie,1,0,0,5,3,0
511,Economy,39,Dufort,2013,512,50,17,2,15,0.12,12,Economie,1,1,0,9,5,1
512,Economy,39,Dufort,2013,513,11,4,1,3,0.25,25,Economie,0,1,0,1,1,1
513,Economy,39,Dufort,2013,514,22,9,1,8,0.11,11,Economie,1,0,0,4,3,1
514,Economy,39,Dufort,2013,515,24,24,3,21,0.12,12,Economie,3,0,0,12,7,2
515,Economy,39,Dufort,2013,516,16,15,2,13,0.13,13,Economie,1,1,0,9,3,1
516,Economy,39,Dufort,2013,517,7,5,1,4,0.2,20,Economie,1,0,0,2,2,0
517,Economy,39,Dufort,2013,518,12,7,1,6,0.14,14,Economie,1,0,0,3,2,1
518,Economy,39,Dufort,2013,519,9,9,1,8,0.11,11,Economie,0,1,0,5,3,0
519,Economy,39,Dufort,2013,520,5,4,1,3,0.25,25,Economie,0,1,0,2,1,0
520,Economy,40,Dautrich,2013,521,11,3,1,2,0.33,33,Economie,0,1,0,1,1,0
521,Economy,40,Dautrich,2013,522,41,15,3,12,0.2,20,Economie,2,1,0,8,3,1
522,Economy,40,Dautrich,2013,523,18,18,1,17,0.06,6,Economie,0,1,0,12,5,0
523,Economy,40,Dautrich,2013,524,39,22,1,21,0.05,5,Economie,1,0,0,14,7,0
524,Economy,40,Dautrich,2013,525,33,17,0,17,0.0,0,Economie,0,0,0,12,4,1
525,Economy,40,Dautrich,2013,526,15,8,1,7,0.12,12,Economie,0,1,0,5,2,0
526,Economy,40,Dautrich,2013,527,34,18,3,15,0.17,17,Economie,1,1,1,9,5,1
527,Law,41,Capron,2013,528,53,31,5,26,0.16,16,Droit,2,2,1,17,7,2
528,Law,41,Capron,2013,529,48,40,6,34,0.15,15,Droit,3,2,1,23,10,1
529,Law,41,Capron,2013,530,15,15,2,13,0.13,13,Droit,1,1,0,8,4,1
530,Law,41,Capron,2013,531,19,14,3,11,0.21,21,Droit,1,1,1,7,3,1
531,Law,41,Capron,2013,532,29,9,1,8,0.11,11,Droit,0,1,0,4,3,1
532,Law,41,Capron,2013,533,7,7,2,5,0.29,29,Droit,1,1,0,4,1,0
533,Law,41,Capron,2013,534,7,3,1,2,0.33,33,Droit,1,0,0,2,0,0
534,Law,41,Capron,2013,535,26,26,4,22,0.15,15,Droit,2,1,1,14,6,2
535,Law,41,Capron,2013,536,7,3,1,2,0.33,33,Droit,0,1,0,2,0,0
536,Law,41,Capron,2013,537,32,15,1,14,0.07,7,Droit,1,0,0,9,5,0
537,Law,41,Capron,2013,538,25,23,4,19,0.17,17,Droit,1,2,1,13,5,1
538,Law,41,Capron,2013,539,6,4,1,3,0.25,25,Droit,1,0,0,1,1,1
539,Law,41,Capron,2013,540,42,20,2,18,0.1,10,Droit,2,0,0,12,6,0
540,Law,41,Capron,2013,541,52,48,2,46,0.04,4,Droit,1,1,0,30,14,2
541,Law,42,Callier,2013,542,21,16,2,14,0.12,12,Droit,2,0,0,9,4,1
542,Law,42,Callier,2013,543,7,7,2,5,0.29,29,Droit,1,1,0,3,1,1
543,Law,42,Callier,2013,544,12,8,2,6,0.25,25,Droit,1,1,0,4,1,1
544,Law,42,Callier,2013,545,31,22,3,19,0.14,14,Droit,2,1,0,13,6,0
545,Law,42,Callier,2013,546,53,34,6,28,0.18,18,Droit,3,2,1,18,8,2
546,Law,42,Callier,2013,547,39,12,1,11,0.08,8,Droit,0,1,0,7,4,0
547,Law,42,Callier,2013,548,16,15,3,12,0.2,20,Droit,1,2,0,8,3,1
548,Law,42,Callier,2013,549,8,7,2,5,0.29,29,Droit,2,0,0,3,1,1
