,Departement,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Department,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
268,Ingénieurie,19,Carron,2013,269,11,11,2,9,0.18,18,Engineering,1,1,0,6,2,1
269,Ingénieurie,19,Carron,2013,270,29,12,2,10,0.17,17,Engineering,1,1,0,7,2,1
270,Ingénieurie,19,Carron,2013,271,54,31,1,30,0.03,3,Engineering,0,1,0,19,9,2
271,Ingénieurie,19,Carron,2013,272,14,14,3,11,0.21,21,Engineering,3,0,0,8,2,1
272,Ingénieurie,19,Carron,2013,273,30,20,4,16,0.2,20,Engineering,2,1,1,10,5,1
273,Ingénieurie,19,Carron,2013,274,8,5,1,4,0.2,20,Engineering,1,0,0,2,2,0
274,Ingénieurie,19,Carron,2013,275,26,15,3,12,0.2,20,Engineering,3,0,0,8,3,1
275,Ingénieurie,19,Carron,2013,276,24,18,1,17,0.06,6,Engineering,1,0,0,11,6,0
276,Ingénieurie,19,Carron,2013,277,8,3,1,2,0.33,33,Engineering,1,0,0,2,0,0
277,Ingénieurie,19,Carron,2013,278,33,31,2,29,0.06,6,Engineering,1,1,0,19,8,2
278,Ingénieurie,19,Carron,2013,279,19,7,1,6,0.14,14,Engineering,0,1,0,4,1,1
279,Ingénieurie,19,Carron,2013,280,40,28,2,26,0.07,7,Engineering,2,0,0,16,8,2
280,Ingénieurie,20,Robicheaux,2013,281,20,17,3,14,0.18,18,Engineering,3,0,0,10,4,0
281,Ingénieurie,20,Robicheaux,2013,282,60,38,3,35,0.08,8,Engineering,3,0,0,23,11,1
282,Ingénieurie,20,Robicheaux,2013,283,6,5,1,4,0.2,20,Engineering,1,0,0,2,1,1
283,Ingénieurie,20,Robicheaux,2013,284,7,7,1,6,0.14,14,Engineering,1,0,0,4,1,1
284,Ingénieurie,20,Robicheaux,2013,285,32,10,2,8,0.2,20,Engineering,1,1,0,5,3,0
285,Ingénieurie,20,Robicheaux,2013,286,60,31,1,30,0.03,3,Engineering,0,1,0,20,9,1
286,Ingénieurie,21,Chant,2013,287,19,17,4,13,0.24,24,Engineering,1,2,1,9,4,0
287,Ingénieurie,21,Chant,2013,288,6,2,1,1,0.5,50,Engineering,0,1,0,1,0,0
288,Ingénieurie,21,Chant,2013,289,38,14,1,13,0.07,7,Engineering,0,1,0,9,4,0
289,Ingénieurie,21,Chant,2013,290,17,13,2,11,0.15,15,Engineering,2,0,0,8,2,1
290,Ingénieurie,21,Chant,2013,291,31,21,1,20,0.05,5,Engineering,0,1,0,13,6,1
291,Ingénieurie,21,Chant,2013,292,15,11,1,10,0.09,9,Engineering,0,1,0,7,3,0
292,Ingénieurie,21,Chant,2013,293,52,48,8,40,0.17,17,Engineering,4,4,0,26,12,2
293,Ingénieurie,21,Chant,2013,294,26,15,2,13,0.13,13,Engineering,1,1,0,9,4,0
294,Ingénieurie,21,Chant,2013,295,35,25,4,21,0.16,16,Engineering,3,1,0,13,7,1
295,Ingénieurie,21,Chant,2013,296,15,12,2,10,0.17,17,Engineering,2,0,0,6,3,1
296,Ingénieurie,21,Chant,2013,297,8,4,1,3,0.25,25,Engineering,1,0,0,2,1,0
297,Ingénieurie,21,Chant,2013,298,8,6,1,5,0.17,17,Engineering,1,0,0,2,2,1
298,Ingénieurie,21,Chant,2013,299,15,9,2,7,0.22,22,Engineering,2,0,0,5,2,0
299,Ingénieurie,21,Chant,2013,300,37,22,2,20,0.09,9,Engineering,2,0,0,13,6,1
300,Ingénieurie,21,Chant,2013,301,13,12,1,11,0.08,8,Engineering,1,0,0,8,2,1
301,Ingénieurie,21,Chant,2013,302,30,14,1,13,0.07,7,Engineering,1,0,0,8,4,1
302,Ingénieurie,22,Grenier,2013,303,28,18,3,15,0.17,17,Engineering,1,2,0,10,5,0
303,Ingénieurie,22,Grenier,2013,304,8,6,2,4,0.33,33,Engineering,1,1,0,2,2,0
304,Ingénieurie,22,Grenier,2013,305,15,6,1,5,0.17,17,Engineering,0,1,0,3,2,0
305,Ingénieurie,22,Grenier,2013,306,57,37,3,34,0.08,8,Engineering,2,1,0,23,10,1
306,Ingénieurie,22,Grenier,2013,307,56,39,5,34,0.13,13,Engineering,4,1,0,22,10,2
307,Ingénieurie,22,Grenier,2013,308,11,9,2,7,0.22,22,Engineering,1,1,0,5,2,0
308,Ingénieurie,22,Grenier,2013,309,48,46,1,45,0.02,2,Engineering,1,0,0,29,14,2
309,Ingénieurie,22,Grenier,2013,310,38,17,2,15,0.12,12,Engineering,1,1,0,9,5,1
310,Ingénieurie,22,Grenier,2013,311,28,18,1,17,0.06,6,Engineering,0,1,0,11,5,1
311,Ingénieurie,22,Grenier,2013,312,12,6,1,5,0.17,17,Engineering,1,0,0,4,1,0
312,Ingénieurie,22,Grenier,2013,313,26,8,1,7,0.12,12,Engineering,0,1,0,3,3,1
313,Ingénieurie,22,Grenier,2013,314,14,7,1,6,0.14,14,Engineering,1,0,0,3,2,1
314,Ingénieurie,22,Grenier,2013,315,36,26,1,25,0.04,4,Engineering,0,1,0,16,7,2
315,Ingénieurie,23,Pruet,2013,316,11,4,1,3,0.25,25,Engineering,0,1,0,2,1,0
316,Ingénieurie,23,Pruet,2013,317,38,21,3,18,0.14,14,Engineering,3,0,0,12,6,0
317,Ingénieurie,23,Pruet,2013,318,16,6,1,5,0.17,17,Engineering,0,1,0,4,1,0
318,Ingénieurie,23,Pruet,2013,319,15,8,1,7,0.12,12,Engineering,0,1,0,5,1,1
319,Ingénieurie,23,Pruet,2013,320,39,35,5,30,0.14,14,Engineering,1,3,1,20,9,1
320,Ingénieurie,23,Pruet,2013,321,30,24,3,21,0.12,12,Engineering,1,1,1,14,7,0
321,Ingénieurie,23,Pruet,2013,322,38,15,2,13,0.13,13,Engineering,2,0,0,9,3,1
322,Ingénieurie,24,Crotteau,2013,323,6,5,1,4,0.2,20,Engineering,0,1,0,3,1,0
323,Ingénieurie,24,Crotteau,2013,324,30,21,4,17,0.19,19,Engineering,1,2,1,11,5,1
324,Ingénieurie,24,Crotteau,2013,325,15,15,2,13,0.13,13,Engineering,1,1,0,9,4,0
325,Ingénieurie,24,Crotteau,2013,326,41,34,2,32,0.06,6,Engineering,1,1,0,20,10,2
326,Ingénieurie,24,Crotteau,2013,327,9,3,1,2,0.33,33,Engineering,0,1,0,1,1,0
327,Ingénieurie,24,Crotteau,2013,328,23,18,3,15,0.17,17,Engineering,2,1,0,9,5,1
328,Ingénieurie,24,Crotteau,2013,329,21,7,1,6,0.14,14,Engineering,0,1,0,4,1,1
329,Ingénieurie,24,Crotteau,2013,330,7,3,1,2,0.33,33,Engineering,1,0,0,2,0,0
330,Ingénieurie,24,Crotteau,2013,331,12,7,1,6,0.14,14,Engineering,1,0,0,4,1,1
331,Ingénieurie,24,Crotteau,2013,332,23,17,3,14,0.18,18,Engineering,1,2,0,9,5,0
332,Ingénieurie,24,Crotteau,2013,333,34,12,3,9,0.25,25,Engineering,1,1,1,5,3,1
333,Ingénieurie,24,Crotteau,2013,334,14,10,4,6,0.4,40,Engineering,1,2,1,3,2,1
334,Ingénieurie,24,Crotteau,2013,335,11,11,1,10,0.09,9,Engineering,0,1,0,7,2,1
335,Ingénieurie,24,Crotteau,2013,336,15,5,1,4,0.2,20,Engineering,0,1,0,2,2,0
336,Ingénieurie,24,Crotteau,2013,337,19,8,1,7,0.12,12,Engineering,1,0,0,3,3,1
337,Ingénieurie,24,Crotteau,2013,338,40,11,1,10,0.09,9,Engineering,0,1,0,6,3,1
338,Ingénieurie,24,Crotteau,2013,339,14,10,2,8,0.2,20,Engineering,2,0,0,5,2,1
339,Ingénieurie,24,Crotteau,2013,340,14,5,1,4,0.2,20,Engineering,0,1,0,2,2,0
340,Ingénieurie,24,Crotteau,2013,341,20,18,1,17,0.06,6,Engineering,0,1,0,10,6,1
341,Ingénieurie,25,Desper,2013,342,10,9,1,8,0.11,11,Engineering,0,1,0,4,3,1
342,Ingénieurie,25,Desper,2013,343,24,23,5,18,0.22,22,Engineering,2,2,1,11,6,1
343,Ingénieurie,25,Desper,2013,344,27,19,1,18,0.05,5,Engineering,1,0,0,12,6,0
344,Ingénieurie,25,Desper,2013,345,43,33,5,28,0.15,15,Engineering,2,2,1,19,9,0
345,Ingénieurie,25,Desper,2013,346,10,6,1,5,0.17,17,Engineering,0,1,0,2,2,1
346,Ingénieurie,25,Desper,2013,347,10,7,1,6,0.14,14,Engineering,1,0,0,4,2,0
347,Ingénieurie,25,Desper,2013,348,32,15,1,14,0.07,7,Engineering,1,0,0,9,5,0
348,Ingénieurie,25,Desper,2013,349,55,37,0,37,0.0,0,Engineering,0,0,0,25,10,2
349,Ingénieurie,25,Desper,2013,350,15,10,1,9,0.1,10,Engineering,0,1,0,6,2,1
350,Ingénieurie,25,Desper,2013,351,30,18,3,15,0.17,17,Engineering,2,1,0,10,4,1
351,Ingénieurie,25,Desper,2013,352,13,13,1,12,0.08,8,Engineering,0,1,0,7,4,1
352,Ingénieurie,25,Desper,2013,353,18,7,2,5,0.29,29,Engineering,2,0,0,2,2,1
353,Ingénieurie,25,Desper,2013,354,13,6,1,5,0.17,17,Engineering,1,0,0,4,1,0
354,Ingénieurie,25,Desper,2013,355,9,5,1,4,0.2,20,Engineering,1,0,0,2,2,0
355,Ingénieurie,25,Desper,2013,356,13,5,1,4,0.2,20,Engineering,0,1,0,1,2,1
356,Ingénieurie,25,Desper,2013,357,11,8,2,6,0.25,25,Engineering,1,1,0,4,2,0
357,Ingénieurie,25,Desper,2013,358,10,9,1,8,0.11,11,Engineering,1,0,0,5,2,1
358,Ingénieurie,25,Desper,2013,359,18,9,1,8,0.11,11,Engineering,0,1,0,4,3,1
359,Ingénieurie,25,Desper,2013,360,37,20,1,19,0.05,5,Engineering,1,0,0,12,6,1
360,Art,26,Morisette,2013,361,5,3,1,2,0.33,33,Art,1,0,0,2,0,0
361,Art,26,Morisette,2013,362,28,17,2,15,0.12,12,Art,1,1,0,9,5,1
362,Art,26,Morisette,2013,363,12,6,1,5,0.17,17,Art,0,1,0,2,2,1
363,Art,26,Morisette,2013,364,21,14,3,11,0.21,21,Art,1,1,1,7,4,0
364,Art,26,Morisette,2013,365,45,19,1,18,0.05,5,Art,1,0,0,11,6,1
365,Art,26,Morisette,2013,366,23,7,1,6,0.14,14,Art,0,1,0,4,2,0
366,Art,26,Morisette,2013,367,22,12,2,10,0.17,17,Art,2,0,0,6,3,1
367,Art,26,Morisette,2013,368,33,31,2,29,0.06,6,Art,2,0,0,19,8,2
368,Art,26,Morisette,2013,369,25,24,3,21,0.12,12,Art,3,0,0,14,5,2
369,Art,26,Morisette,2013,370,40,34,1,33,0.03,3,Art,1,0,0,22,10,1
370,Art,26,Morisette,2013,371,37,22,2,20,0.09,9,Art,2,0,0,13,6,1
371,Art,26,Morisette,2013,372,15,12,2,10,0.17,17,Art,2,0,0,7,2,1
372,Art,26,Morisette,2013,373,7,7,1,6,0.14,14,Art,0,1,0,3,2,1
373,Art,26,Morisette,2013,374,15,11,2,9,0.18,18,Art,2,0,0,6,2,1
374,Art,26,Morisette,2013,375,47,13,3,10,0.23,23,Art,2,1,0,7,2,1
375,Art,27,Bodin,2013,376,9,7,1,6,0.14,14,Art,1,0,0,3,2,1
376,Art,27,Bodin,2013,377,38,11,1,10,0.09,9,Art,1,0,0,6,3,1
377,Art,27,Bodin,2013,378,14,6,1,5,0.17,17,Art,0,1,0,4,1,0
378,Art,27,Bodin,2013,379,8,3,1,2,0.33,33,Art,1,0,0,2,0,0
379,Art,27,Bodin,2013,380,5,2,1,1,0.5,50,Art,1,0,0,0,1,0
380,Art,27,Bodin,2013,381,33,26,5,21,0.19,19,Art,2,2,1,14,7,0
381,Art,27,Bodin,2013,382,5,2,1,1,0.5,50,Art,0,1,0,1,0,0
382,Art,27,Bodin,2013,383,60,57,4,53,0.07,7,Art,2,1,1,35,15,3
383,Art,27,Bodin,2013,384,11,6,1,5,0.17,17,Art,0,1,0,3,1,1
384,Art,27,Bodin,2013,385,57,51,8,43,0.16,16,Art,4,4,0,28,13,2
385,Art,27,Bodin,2013,386,33,17,3,14,0.18,18,Art,1,2,0,10,4,0
386,Art,27,Bodin,2013,387,13,12,2,10,0.17,17,Art,2,0,0,6,3,1
387,Art,27,Bodin,2013,388,7,6,1,5,0.17,17,Art,0,1,0,4,1,0
388,Art,27,Bodin,2013,389,13,10,1,9,0.1,10,Art,1,0,0,6,2,1
389,Art,27,Bodin,2013,390,40,20,3,17,0.15,15,Art,2,1,0,12,5,0
390,Art,27,Bodin,2013,391,23,17,3,14,0.18,18,Art,2,1,0,10,4,0
391,Art,28,Guilmette,2013,392,6,4,1,3,0.25,25,Art,1,0,0,2,1,0
392,Art,28,Guilmette,2013,393,8,8,2,6,0.25,25,Art,1,1,0,3,2,1
393,Art,28,Guilmette,2013,394,12,7,2,5,0.29,29,Art,2,0,0,3,2,0
394,Art,28,Guilmette,2013,395,51,44,6,38,0.14,14,Art,3,3,0,25,11,2
395,Art,28,Guilmette,2013,396,22,7,1,6,0.14,14,Art,1,0,0,4,2,0
396,Art,28,Guilmette,2013,397,38,34,3,31,0.09,9,Art,2,1,0,21,8,2
397,Art,28,Guilmette,2013,398,13,13,3,10,0.23,23,Art,1,1,1,7,3,0
398,Art,28,Guilmette,2013,399,5,2,1,1,0.5,50,Art,0,1,0,0,1,0
399,Art,28,Guilmette,2013,400,16,6,2,4,0.33,33,Art,1,1,0,2,2,0
400,Art,28,Guilmette,2013,401,28,20,1,19,0.05,5,Art,1,0,0,12,6,1
401,Art,29,Liou,2013,402,12,9,1,8,0.11,11,Art,1,0,0,5,2,1
402,Art,29,Liou,2013,403,10,10,0,10,0.0,0,Art,0,0,0,7,3,0
403,Art,29,Liou,2013,404,45,28,2,26,0.07,7,Art,2,0,0,17,7,2
404,Art,29,Liou,2013,405,33,27,2,25,0.07,7,Art,1,1,0,16,7,2
405,Art,29,Liou,2013,406,44,28,5,23,0.18,18,Art,2,3,0,14,7,2
406,Art,29,Liou,2013,407,38,36,3,33,0.08,8,Art,2,1,0,22,10,1
407,Art,29,Liou,2013,408,9,9,1,8,0.11,11,Art,1,0,0,5,2,1
408,Art,29,Liou,2013,409,14,12,2,10,0.17,17,Art,2,0,0,7,3,0
409,Art,29,Liou,2013,410,26,10,1,9,0.1,10,Art,0,1,0,5,3,1
410,Art,29,Liou,2013,411,10,7,1,6,0.14,14,Art,1,0,0,4,1,1
411,Art,29,Liou,2013,412,19,16,1,15,0.06,6,Art,0,1,0,9,5,1
412,Art,29,Liou,2013,413,8,4,1,3,0.25,25,Art,0,1,0,2,1,0
413,Art,29,Liou,2013,414,51,26,2,24,0.08,8,Art,2,0,0,16,8,0
414,Art,29,Liou,2013,415,51,35,3,32,0.09,9,Art,1,1,1,20,10,2
415,Art,30,Boisvert,2013,416,18,17,2,15,0.12,12,Art,1,1,0,9,5,1
416,Art,30,Boisvert,2013,417,27,18,0,18,0.0,0,Art,0,0,0,12,6,0
417,Art,30,Boisvert,2013,418,34,29,1,28,0.03,3,Art,1,0,0,19,9,0
418,Art,30,Boisvert,2013,419,10,8,1,7,0.12,12,Art,1,0,0,3,3,1
419,Art,30,Boisvert,2013,420,10,7,1,6,0.14,14,Art,0,1,0,4,2,0
420,Art,30,Boisvert,2013,421,10,9,1,8,0.11,11,Art,1,0,0,6,1,1
421,Art,30,Boisvert,2013,422,6,4,2,2,0.5,50,Art,2,0,0,2,0,0
422,Art,30,Boisvert,2013,423,15,9,1,8,0.11,11,Art,1,0,0,4,3,1
423,Art,30,Boisvert,2013,424,34,34,6,28,0.18,18,Art,2,3,1,19,7,2
424,Art,30,Boisvert,2013,425,7,3,1,2,0.33,33,Art,0,1,0,1,1,0
425,Art,30,Boisvert,2013,426,24,23,5,18,0.22,22,Art,2,3,0,12,5,1
426,Art,30,Boisvert,2013,427,30,27,1,26,0.04,4,Art,0,1,0,17,7,2
427,Art,30,Boisvert,2013,428,53,36,6,30,0.17,17,Art,5,1,0,19,9,2
428,Art,30,Boisvert,2013,429,39,39,1,38,0.03,3,Art,0,1,0,25,11,2
429,Art,30,Boisvert,2013,430,6,2,1,1,0.5,50,Art,1,0,0,0,1,0
430,Art,30,Boisvert,2013,431,15,6,1,5,0.17,17,Art,1,0,0,4,1,0
431,Art,30,Boisvert,2013,432,6,3,1,2,0.33,33,Art,0,1,0,2,0,0
432,Art,30,Boisvert,2013,433,13,5,1,4,0.2,20,Art,0,1,0,2,2,0
433,Art,30,Boisvert,2013,434,13,9,2,7,0.22,22,Art,1,1,0,4,3,0
434,Art,31,Miland,2013,435,21,8,1,7,0.12,12,Art,0,1,0,5,1,1
435,Art,31,Miland,2013,436,36,19,4,15,0.21,21,Art,3,1,0,10,4,1
436,Art,31,Miland,2013,437,37,21,2,19,0.1,10,Art,1,1,0,13,5,1
437,Art,31,Miland,2013,438,44,33,1,32,0.03,3,Art,0,1,0,21,10,1
438,Art,31,Miland,2013,439,49,22,1,21,0.05,5,Art,1,0,0,13,6,2
439,Art,31,Miland,2013,440,44,32,4,28,0.12,12,Art,3,1,0,19,8,1
440,Art,31,Miland,2013,441,36,22,2,20,0.09,9,Art,2,0,0,13,6,1
441,Art,31,Miland,2013,442,8,4,1,3,0.25,25,Art,0,1,0,2,1,0
442,Art,31,Miland,2013,443,5,3,1,2,0.33,33,Art,0,1,0,1,1,0
443,Art,31,Miland,2013,444,31,17,2,15,0.12,12,Art,1,1,0,10,5,0
444,Art,31,Miland,2013,445,6,3,1,2,0.33,33,Art,1,0,0,2,0,0
445,Art,31,Miland,2013,446,12,6,1,5,0.17,17,Art,1,0,0,3,1,1
446,Art,31,Miland,2013,447,54,51,8,43,0.16,16,Art,5,2,1,28,13,2
447,Art,32,Huppe,2013,448,18,7,1,6,0.14,14,Art,0,1,0,4,1,1
448,Art,32,Huppe,2013,449,39,13,1,12,0.08,8,Art,0,1,0,8,3,1
449,Art,32,Huppe,2013,450,24,18,8,10,0.44,44,Art,6,2,0,7,3,0
450,Art,32,Huppe,2013,451,16,4,1,3,0.25,25,Art,1,0,0,1,1,1
451,Art,32,Huppe,2013,452,9,6,6,0,1.0,100,Art,5,1,0,0,0,0
452,Art,32,Huppe,2013,453,6,2,1,1,0.5,50,Art,0,1,0,1,0,0
453,Art,32,Huppe,2013,454,11,6,1,5,0.17,17,Art,1,0,0,4,1,0
454,Art,32,Huppe,2013,455,12,3,1,2,0.33,33,Art,1,0,0,2,0,0
455,Art,32,Huppe,2013,456,15,4,1,3,0.25,25,Art,0,1,0,1,1,1
456,Art,32,Huppe,2013,457,39,12,5,7,0.42,42,Art,3,1,1,5,1,1
457,Art,32,Huppe,2013,458,7,7,2,5,0.29,29,Art,1,1,0,2,2,1
458,Art,32,Huppe,2013,459,25,12,3,9,0.25,25,Art,1,2,0,6,2,1
459,Art,32,Huppe,2013,460,11,4,1,3,0.25,25,Art,0,1,0,2,1,0
460,Art,32,Huppe,2013,461,19,5,2,3,0.4,40,Art,1,1,0,2,1,0
461,Art,32,Huppe,2013,462,21,14,1,13,0.07,7,Art,0,1,0,9,3,1
462,Art,32,Huppe,2013,463,9,8,1,7,0.12,12,Art,1,0,0,5,2,0
463,Art,32,Huppe,2013,464,37,13,2,11,0.15,15,Art,2,0,0,8,3,0
464,Art,32,Huppe,2013,465,39,27,4,23,0.15,15,Art,1,2,1,14,7,2
465,Art,32,Huppe,2013,466,15,10,2,8,0.2,20,Art,2,0,0,5,3,0
466,Art,33,Lesesne,2013,467,15,8,2,6,0.25,25,Art,2,0,0,4,1,1
467,Art,33,Lesesne,2013,468,16,16,3,13,0.19,19,Art,3,0,0,8,4,1
468,Art,33,Lesesne,2013,469,26,16,3,13,0.19,19,Art,3,0,0,9,3,1
469,Art,33,Lesesne,2013,470,5,2,1,1,0.5,50,Art,1,0,0,0,1,0
470,Art,33,Lesesne,2013,471,11,7,1,6,0.14,14,Art,1,0,0,4,1,1
471,Art,33,Lesesne,2013,472,15,15,1,14,0.07,7,Art,1,0,0,10,4,0
472,Art,33,Lesesne,2013,473,7,4,1,3,0.25,25,Art,0,1,0,2,1,0
473,Art,33,Lesesne,2013,474,30,17,4,13,0.24,24,Art,2,2,0,9,3,1
474,Art,33,Lesesne,2013,475,41,13,2,11,0.15,15,Art,2,0,0,8,2,1
475,Art,33,Lesesne,2013,476,15,7,1,6,0.14,14,Art,1,0,0,4,2,0
476,Art,33,Lesesne,2013,477,13,4,1,3,0.25,25,Art,1,0,0,1,1,1
477,Art,33,Lesesne,2013,478,5,4,1,3,0.25,25,Art,1,0,0,1,1,1
478,Art,33,Lesesne,2013,479,13,13,1,12,0.08,8,Art,0,1,0,7,4,1
479,Art,33,Lesesne,2013,480,35,30,3,27,0.1,10,Art,1,2,0,18,7,2
480,Art,33,Lesesne,2013,481,13,5,1,4,0.2,20,Art,0,1,0,1,2,1
481,Art,33,Lesesne,2013,482,30,9,1,8,0.11,11,Art,1,0,0,6,1,1
482,Art,33,Lesesne,2013,483,9,8,2,6,0.25,25,Art,1,1,0,3,2,1
483,Art,33,Lesesne,2013,484,6,6,1,5,0.17,17,Art,1,0,0,3,2,0
484,Art,33,Lesesne,2013,485,23,7,1,6,0.14,14,Art,0,1,0,3,2,1
485,Art,33,Lesesne,2013,486,29,13,3,10,0.23,23,Art,2,1,0,7,2,1
486,Art,33,Lesesne,2013,487,14,5,1,4,0.2,20,Art,0,1,0,2,1,1
487,Management,34,Desautels,2013,488,12,3,1,2,0.33,33,Management,1,0,0,1,1,0
488,Management,34,Desautels,2013,489,14,12,1,11,0.08,8,Management,0,1,0,8,2,1
489,Management,34,Desautels,2013,490,34,9,1,8,0.11,11,Management,0,1,0,5,3,0
490,Management,34,Desautels,2013,491,18,16,2,14,0.12,12,Management,2,0,0,9,4,1
491,Management,34,Desautels,2013,492,22,7,5,2,0.71,71,Management,3,2,0,2,0,0
492,Management,34,Desautels,2013,493,17,16,4,12,0.25,25,Management,3,1,0,8,3,1
493,Management,34,Desautels,2013,494,42,34,5,29,0.15,15,Management,2,2,1,19,9,1
494,Management,34,Desautels,2013,495,46,32,2,30,0.06,6,Management,1,1,0,20,9,1
495,Management,34,Desautels,2013,496,11,6,1,5,0.17,17,Management,0,1,0,3,1,1
496,Management,34,Desautels,2013,497,15,13,1,12,0.08,8,Management,1,0,0,8,4,0
497,Management,34,Desautels,2013,498,15,6,5,1,0.83,83,Management,1,3,1,0,1,0
498,Management,34,Desautels,2013,499,15,15,1,14,0.07,7,Management,0,1,0,10,3,1
499,Management,34,Desautels,2013,500,50,38,4,34,0.11,11,Management,3,1,0,23,11,0
500,Management,34,Desautels,2013,501,31,8,2,6,0.25,25,Management,1,1,0,4,2,0
501,Management,34,Desautels,2013,502,39,30,4,26,0.13,13,Management,1,2,1,16,8,2
502,Management,35,Dulong,2013,503,45,14,3,11,0.21,21,Management,1,1,1,8,3,0
503,Management,35,Dulong,2013,504,35,13,3,10,0.23,23,Management,1,2,0,7,2,1
504,Management,35,Dulong,2013,505,20,17,3,14,0.18,18,Management,1,2,0,8,5,1
505,Management,35,Dulong,2013,506,7,5,1,4,0.2,20,Management,0,1,0,1,2,1
506,Management,35,Dulong,2013,507,18,10,1,9,0.1,10,Management,1,0,0,6,3,0
507,Management,35,Dulong,2013,508,21,10,2,8,0.2,20,Management,1,1,0,5,3,0
508,Management,35,Dulong,2013,509,11,5,1,4,0.2,20,Management,0,1,0,2,1,1
509,Management,35,Dulong,2013,510,12,5,1,4,0.2,20,Management,0,1,0,2,1,1
510,Management,35,Dulong,2013,511,27,7,0,7,0.0,0,Management,0,0,0,3,3,1
511,Management,36,Ferrand,2013,512,26,15,1,14,0.07,7,Management,1,0,0,10,4,0
512,Management,36,Ferrand,2013,513,36,12,3,9,0.25,25,Management,3,0,0,6,2,1
513,Management,36,Ferrand,2013,514,28,18,3,15,0.17,17,Management,2,1,0,10,4,1
514,Management,36,Ferrand,2013,515,7,4,1,3,0.25,25,Management,1,0,0,2,1,0
515,Management,36,Ferrand,2013,516,21,17,3,14,0.18,18,Management,1,2,0,10,3,1
516,Management,36,Ferrand,2013,517,21,12,2,10,0.17,17,Management,2,0,0,7,3,0
517,Management,36,Ferrand,2013,518,54,36,3,33,0.08,8,Management,3,0,0,21,10,2
518,Management,37,Dorminy,2013,519,6,2,1,1,0.5,50,Management,1,0,0,1,0,0
519,Management,37,Dorminy,2013,520,9,6,2,4,0.33,33,Management,2,0,0,1,2,1
520,Management,37,Dorminy,2013,521,8,5,1,4,0.2,20,Management,1,0,0,2,2,0
521,Management,37,Dorminy,2013,522,15,9,2,7,0.22,22,Management,1,1,0,5,1,1
522,Management,37,Dorminy,2013,523,60,21,1,20,0.05,5,Management,0,1,0,13,6,1
523,Management,37,Dorminy,2013,524,35,19,1,18,0.05,5,Management,1,0,0,12,5,1
524,Management,37,Dorminy,2013,525,15,12,1,11,0.08,8,Management,0,1,0,8,2,1
525,Management,37,Dorminy,2013,526,6,5,1,4,0.2,20,Management,1,0,0,2,1,1
526,Management,37,Dorminy,2013,527,15,13,1,12,0.08,8,Management,1,0,0,8,4,0
527,Management,37,Dorminy,2013,528,25,15,3,12,0.2,20,Management,1,2,0,7,4,1
528,Management,37,Dorminy,2013,529,12,6,1,5,0.17,17,Management,1,0,0,4,1,0
529,Management,37,Dorminy,2013,530,21,17,2,15,0.12,12,Management,2,0,0,9,5,1
530,Management,37,Dorminy,2013,531,35,13,1,12,0.08,8,Management,0,1,0,8,3,1
531,Management,37,Dorminy,2013,532,15,4,1,3,0.25,25,Management,0,1,0,2,1,0
532,Management,37,Dorminy,2013,533,9,3,1,2,0.33,33,Management,0,1,0,1,1,0
533,Management,37,Dorminy,2013,534,27,16,2,14,0.12,12,Management,2,0,0,10,4,0
534,Management,37,Dorminy,2013,535,6,6,2,4,0.33,33,Management,2,0,0,1,2,1
535,Management,37,Dorminy,2013,536,28,7,1,6,0.14,14,Management,1,0,0,4,2,0
536,Management,37,Dorminy,2013,537,6,4,1,3,0.25,25,Management,0,1,0,1,1,1
537,Management,37,Dorminy,2013,538,10,4,1,3,0.25,25,Management,0,1,0,1,1,1
538,Management,37,Dorminy,2013,539,11,5,1,4,0.2,20,Management,1,0,0,2,1,1
539,Management,38,Banse,2013,540,38,22,3,19,0.14,14,Management,1,1,1,13,6,0
540,Management,38,Banse,2013,541,18,9,2,7,0.22,22,Management,1,1,0,4,3,0
541,Management,38,Banse,2013,542,31,23,3,20,0.13,13,Management,2,1,0,13,6,1
542,Management,38,Banse,2013,543,31,14,3,11,0.21,21,Management,1,1,1,7,3,1
543,Management,38,Banse,2013,544,15,13,2,11,0.15,15,Management,2,0,0,6,4,1
544,Management,38,Banse,2013,545,12,11,1,10,0.09,9,Management,0,1,0,7,3,0
545,Management,38,Banse,2013,546,11,9,1,8,0.11,11,Management,0,1,0,4,3,1
546,Management,38,Banse,2013,547,15,6,1,5,0.17,17,Management,1,0,0,4,1,0
547,Management,38,Banse,2013,548,35,25,1,24,0.04,4,Management,1,0,0,16,8,0
548,Management,38,Banse,2013,549,34,23,1,22,0.04,4,Management,1,0,0,13,7,2
549,Management,38,Banse,2013,550,27,12,2,10,0.17,17,Management,1,1,0,6,3,1
550,Management,38,Banse,2013,551,26,18,3,15,0.17,17,Management,1,1,1,10,4,1
551,Management,38,Banse,2013,552,6,2,1,1,0.5,50,Management,0,1,0,1,0,0
552,Management,38,Banse,2013,553,46,34,4,30,0.12,12,Management,2,1,1,19,9,2
553,Management,38,Banse,2013,554,37,23,3,20,0.13,13,Management,2,1,0,13,6,1
