,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Ressources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
313,Law,21,Duquette,2013,314,36,28,12,16,0.43,43,7,4,1,11,4,1
314,Law,21,Duquette,2013,315,32,13,4,9,0.31,31,3,1,0,6,3,0
315,Law,21,Duquette,2013,316,16,6,1,5,0.17,17,1,0,0,3,1,1
316,Law,22,Alexis,2013,317,38,16,8,8,0.5,50,3,4,1,4,3,1
317,Law,22,Alexis,2013,318,10,8,3,5,0.38,38,2,1,0,3,2,0
318,Law,22,Alexis,2013,319,39,12,4,8,0.33,33,1,2,1,6,2,0
319,Law,22,Alexis,2013,320,9,4,1,3,0.25,25,1,0,0,1,1,1
320,Law,22,Alexis,2013,321,23,8,3,5,0.38,38,2,1,0,4,1,0
321,Law,22,Alexis,2013,322,40,29,6,23,0.21,21,5,1,0,14,7,2
322,Law,22,Alexis,2013,323,10,6,1,5,0.17,17,1,0,0,3,1,1
323,Law,22,Alexis,2013,324,15,4,2,2,0.5,50,1,1,0,2,0,0
324,Law,22,Alexis,2013,325,36,22,11,11,0.5,50,3,6,2,7,3,1
325,Law,22,Alexis,2013,326,7,6,3,3,0.5,50,3,0,0,2,1,0
326,Law,22,Alexis,2013,327,34,12,3,9,0.25,25,2,1,0,6,2,1
327,Law,22,Alexis,2013,328,34,29,15,14,0.52,52,10,3,2,10,3,1
328,Law,22,Alexis,2013,329,31,29,12,17,0.41,41,6,6,0,12,5,0
329,Law,22,Alexis,2013,330,28,19,5,14,0.26,26,3,2,0,10,3,1
330,Law,22,Alexis,2013,331,40,26,8,18,0.31,31,5,3,0,12,6,0
331,Law,23,Dally,2013,332,59,42,8,34,0.19,19,4,4,0,23,10,1
332,Law,23,Dally,2013,333,7,3,2,1,0.67,67,2,0,0,0,1,0
333,Law,23,Dally,2013,334,24,22,8,14,0.36,36,6,2,0,10,3,1
334,Law,23,Dally,2013,335,15,12,5,7,0.42,42,2,2,1,4,3,0
335,Law,23,Dally,2013,336,31,31,9,22,0.29,29,4,4,1,14,6,2
336,Law,23,Dally,2013,337,8,7,1,6,0.14,14,1,0,0,3,2,1
337,Law,23,Dally,2013,338,9,6,1,5,0.17,17,0,1,0,2,2,1
338,Law,23,Dally,2013,339,36,15,2,13,0.13,13,1,1,0,9,3,1
339,Law,23,Dally,2013,340,15,12,1,11,0.08,8,1,0,0,7,3,1
340,Law,23,Dally,2013,341,35,14,2,12,0.14,14,1,1,0,8,3,1
341,Law,23,Dally,2013,342,20,7,3,4,0.43,43,1,1,1,2,1,1
342,Law,23,Dally,2013,343,11,10,2,8,0.2,20,2,0,0,4,3,1
343,Law,23,Dally,2013,344,25,23,8,15,0.35,35,6,1,1,10,5,0
344,Law,23,Dally,2013,345,56,26,4,22,0.15,15,3,1,0,15,6,1
345,Law,23,Dally,2013,346,13,10,1,9,0.1,10,1,0,0,5,3,1
346,Law,23,Dally,2013,347,8,8,4,4,0.5,50,2,2,0,2,1,1
347,Law,24,Luzier,2013,348,41,40,13,27,0.33,32,4,7,2,18,7,2
348,Law,24,Luzier,2013,349,6,4,2,2,0.5,50,2,0,0,2,0,0
349,Law,24,Luzier,2013,350,29,22,5,17,0.23,23,1,3,1,12,5,0
350,Law,24,Luzier,2013,351,9,9,5,4,0.56,56,3,1,1,2,1,1
351,Law,24,Luzier,2013,352,34,29,6,23,0.21,21,4,1,1,15,6,2
352,Law,24,Luzier,2013,353,32,24,12,12,0.5,50,6,6,0,8,3,1
353,Law,24,Luzier,2013,354,47,46,21,25,0.46,46,13,5,3,16,8,1
354,Law,24,Luzier,2013,355,13,4,2,2,0.5,50,1,1,0,1,1,0
355,Law,24,Luzier,2013,356,17,5,2,3,0.4,40,2,0,0,2,1,0
356,Law,24,Luzier,2013,357,38,10,2,8,0.2,20,2,0,0,6,2,0
357,Law,24,Luzier,2013,358,29,8,3,5,0.38,38,1,1,1,2,2,1
358,Law,24,Luzier,2013,359,58,24,9,15,0.38,38,5,4,0,9,5,1
359,Law,24,Luzier,2013,360,27,13,6,7,0.46,46,4,1,1,5,1,1
360,Computer Science,25,Organ,2013,361,32,32,1,31,0.03,3,0,1,0,21,9,1
361,Computer Science,25,Organ,2013,362,29,8,3,5,0.38,38,2,1,0,3,2,0
362,Computer Science,25,Organ,2013,363,16,13,1,12,0.08,8,0,1,0,8,3,1
363,Computer Science,25,Organ,2013,364,15,12,3,9,0.25,25,2,1,0,6,2,1
364,Computer Science,25,Organ,2013,365,27,15,5,10,0.33,33,3,2,0,7,3,0
365,Computer Science,25,Organ,2013,366,29,13,2,11,0.15,15,2,0,0,7,4,0
366,Computer Science,25,Organ,2013,367,34,18,5,13,0.28,28,3,1,1,8,4,1
367,Computer Science,25,Organ,2013,368,14,7,3,4,0.43,43,1,2,0,2,2,0
368,Computer Science,26,Barnet,2013,369,18,9,3,6,0.33,33,2,1,0,3,2,1
369,Computer Science,26,Barnet,2013,370,32,25,4,21,0.16,16,3,1,0,14,7,0
370,Computer Science,26,Barnet,2013,371,15,14,2,12,0.14,14,2,0,0,7,4,1
371,Computer Science,26,Barnet,2013,372,9,9,1,8,0.11,11,0,1,0,6,1,1
372,Computer Science,26,Barnet,2013,373,19,17,3,14,0.18,18,2,1,0,8,5,1
373,Computer Science,26,Barnet,2013,374,10,10,5,5,0.5,50,1,3,1,2,2,1
374,Computer Science,26,Barnet,2013,375,9,4,1,3,0.25,25,0,1,0,2,1,0
375,Computer Science,26,Barnet,2013,376,8,6,1,5,0.17,17,1,0,0,3,1,1
376,Computer Science,26,Barnet,2013,377,39,27,1,26,0.04,4,1,0,0,16,8,2
377,Computer Science,26,Barnet,2013,378,20,12,5,7,0.42,42,2,2,1,3,3,1
378,Computer Science,26,Barnet,2013,379,13,12,3,9,0.25,25,1,2,0,5,3,1
379,Computer Science,26,Barnet,2013,380,23,9,3,6,0.33,33,2,1,0,4,1,1
380,Computer Science,26,Barnet,2013,381,39,18,3,15,0.17,17,1,2,0,9,5,1
381,Computer Science,26,Barnet,2013,382,37,23,5,18,0.22,22,1,3,1,12,5,1
382,Computer Science,26,Barnet,2013,383,31,22,2,20,0.09,9,2,0,0,13,6,1
383,Computer Science,26,Barnet,2013,384,20,17,1,16,0.06,6,0,1,0,11,5,0
384,Computer Science,26,Barnet,2013,385,36,22,10,12,0.45,45,6,4,0,8,3,1
385,Computer Science,27,Larivee,2013,386,7,7,3,4,0.43,43,1,2,0,3,1,0
386,Computer Science,27,Larivee,2013,387,5,2,1,1,0.5,50,0,1,0,1,0,0
387,Computer Science,27,Larivee,2013,388,40,24,10,14,0.42,42,6,4,0,9,4,1
388,Computer Science,27,Larivee,2013,389,15,8,1,7,0.12,12,0,1,0,5,1,1
389,Computer Science,27,Larivee,2013,390,11,9,5,4,0.56,56,1,3,1,1,2,1
390,Computer Science,27,Larivee,2013,391,7,3,2,1,0.67,67,2,0,0,1,0,0
391,Computer Science,27,Larivee,2013,392,14,5,3,2,0.6,60,1,2,0,1,1,0
392,Computer Science,27,Larivee,2013,393,12,11,3,8,0.27,27,2,1,0,6,1,1
393,Computer Science,27,Larivee,2013,394,15,10,3,7,0.3,30,1,1,1,4,3,0
394,Computer Science,27,Larivee,2013,395,12,5,1,4,0.2,20,0,1,0,2,1,1
395,Computer Science,27,Larivee,2013,396,32,18,3,15,0.17,17,1,2,0,9,5,1
396,Computer Science,27,Larivee,2013,397,37,16,7,9,0.44,44,5,1,1,6,2,1
397,Computer Science,27,Larivee,2013,398,9,9,5,4,0.56,56,2,2,1,2,2,0
398,Computer Science,27,Larivee,2013,399,23,20,9,11,0.45,45,7,1,1,8,3,0
399,Computer Science,27,Larivee,2013,400,8,3,1,2,0.33,33,0,1,0,2,0,0
400,Computer Science,27,Larivee,2013,401,6,6,1,5,0.17,17,1,0,0,2,2,1
401,Computer Science,27,Larivee,2013,402,15,8,4,4,0.5,50,2,2,0,2,2,0
402,Computer Science,27,Larivee,2013,403,34,26,2,24,0.08,8,2,0,0,15,8,1
403,Computer Science,27,Larivee,2013,404,25,10,2,8,0.2,20,2,0,0,4,3,1
404,Computer Science,27,Larivee,2013,405,5,5,1,4,0.2,20,0,1,0,1,2,1
405,Computer Science,27,Larivee,2013,406,18,16,2,14,0.12,12,2,0,0,9,4,1
406,Computer Science,27,Larivee,2013,407,16,4,1,3,0.25,25,0,1,0,1,1,1
407,Computer Science,28,Trenchard,2013,408,10,7,3,4,0.43,43,1,1,1,3,1,0
408,Computer Science,28,Trenchard,2013,409,15,15,8,7,0.53,53,4,4,0,5,1,1
409,Computer Science,28,Trenchard,2013,410,29,28,5,23,0.18,18,1,3,1,15,6,2
410,Computer Science,28,Trenchard,2013,411,14,6,2,4,0.33,33,2,0,0,2,2,0
411,Computer Science,28,Trenchard,2013,412,5,5,2,3,0.4,40,1,1,0,1,1,1
412,Computer Science,28,Trenchard,2013,413,6,2,1,1,0.5,50,1,0,0,1,0,0
413,Computer Science,28,Trenchard,2013,414,5,3,1,2,0.33,33,0,1,0,1,1,0
414,Computer Science,28,Trenchard,2013,415,10,10,1,9,0.1,10,0,1,0,6,3,0
415,Computer Science,28,Trenchard,2013,416,58,33,2,31,0.06,6,2,0,0,20,9,2
416,Computer Science,28,Trenchard,2013,417,11,6,3,3,0.5,50,1,2,0,2,1,0
417,Computer Science,28,Trenchard,2013,418,12,11,2,9,0.18,18,2,0,0,5,3,1
418,Computer Science,28,Trenchard,2013,419,26,23,6,17,0.26,26,3,2,1,12,5,0
419,Computer Science,29,Bombard,2013,420,27,9,5,4,0.56,56,1,3,1,2,2,0
420,Computer Science,29,Bombard,2013,421,36,26,13,13,0.5,50,6,7,0,9,3,1
421,Computer Science,29,Bombard,2013,422,38,21,5,16,0.24,24,1,3,1,11,4,1
422,Computer Science,29,Bombard,2013,423,6,3,1,2,0.33,33,0,1,0,2,0,0
423,Computer Science,29,Bombard,2013,424,7,4,1,3,0.25,25,1,0,0,2,1,0
424,Computer Science,29,Bombard,2013,425,31,29,2,27,0.07,7,1,1,0,18,8,1
425,Computer Science,29,Bombard,2013,426,38,17,3,14,0.18,18,1,2,0,10,4,0
426,Computer Science,29,Bombard,2013,427,15,5,1,4,0.2,20,0,1,0,2,1,1
427,Computer Science,29,Bombard,2013,428,49,45,1,44,0.02,2,0,1,0,28,13,3
428,Computer Science,29,Bombard,2013,429,15,10,1,9,0.1,10,0,1,0,6,3,0
429,Computer Science,29,Bombard,2013,430,15,9,2,7,0.22,22,1,1,0,5,1,1
430,Computer Science,29,Bombard,2013,431,10,10,3,7,0.3,30,3,0,0,4,2,1
431,Computer Science,29,Bombard,2013,432,18,9,2,7,0.22,22,1,1,0,4,2,1
432,Computer Science,29,Bombard,2013,433,52,17,3,14,0.18,18,3,0,0,9,4,1
433,Computer Science,29,Bombard,2013,434,36,29,9,20,0.31,31,5,4,0,13,6,1
434,Computer Science,30,Rondeau,2013,435,31,26,7,19,0.27,27,3,3,1,13,5,1
435,Computer Science,30,Rondeau,2013,436,14,5,1,4,0.2,20,1,0,0,1,2,1
436,Computer Science,30,Rondeau,2013,437,10,8,2,6,0.25,25,2,0,0,3,2,1
437,Computer Science,30,Rondeau,2013,438,34,18,3,15,0.17,17,1,1,1,9,5,1
438,Computer Science,30,Rondeau,2013,439,8,8,4,4,0.5,50,1,2,1,2,1,1
439,Computer Science,30,Rondeau,2013,440,33,23,6,17,0.26,26,3,3,0,12,5,0
440,Computer Science,30,Rondeau,2013,441,14,7,1,6,0.14,14,1,0,0,4,1,1
441,Computer Science,30,Rondeau,2013,442,18,12,3,9,0.25,25,1,1,1,6,2,1
442,Computer Science,30,Rondeau,2013,443,26,15,5,10,0.33,33,2,2,1,6,3,1
443,Computer Science,30,Rondeau,2013,444,28,16,4,12,0.25,25,3,1,0,8,3,1
444,Computer Science,30,Rondeau,2013,445,9,3,1,2,0.33,33,1,0,0,1,1,0
445,Computer Science,30,Rondeau,2013,446,32,20,8,12,0.4,40,4,3,1,8,4,0
446,Computer Science,30,Rondeau,2013,447,32,31,12,19,0.39,39,8,2,2,12,6,1
447,Computer Science,30,Rondeau,2013,448,39,28,2,26,0.07,7,2,0,0,16,8,2
448,Computer Science,30,Rondeau,2013,449,25,17,8,9,0.47,47,6,1,1,6,2,1
449,Computer Science,30,Rondeau,2013,450,16,16,1,15,0.06,6,1,0,0,10,4,1
450,Languages,31,Beni,2013,451,59,36,10,26,0.28,28,6,3,1,17,8,1
451,Languages,31,Beni,2013,452,41,19,0,19,0.0,0,0,0,0,12,6,1
452,Languages,31,Beni,2013,453,23,15,4,11,0.27,27,3,1,0,7,3,1
453,Languages,31,Beni,2013,454,25,19,4,15,0.21,21,2,1,1,9,5,1
454,Languages,31,Beni,2013,455,24,20,8,12,0.4,40,4,3,1,7,4,1
455,Languages,31,Beni,2013,456,24,17,2,15,0.12,12,1,1,0,9,5,1
456,Languages,32,Delahoussaye,2013,457,12,10,2,8,0.2,20,1,1,0,6,1,1
457,Languages,32,Delahoussaye,2013,458,20,8,4,4,0.5,50,3,1,0,2,2,0
458,Languages,32,Delahoussaye,2013,459,25,14,4,10,0.29,29,2,1,1,6,3,1
459,Languages,32,Delahoussaye,2013,460,14,10,4,6,0.4,40,3,1,0,3,2,1
460,Languages,32,Delahoussaye,2013,461,11,9,1,8,0.11,11,1,0,0,6,1,1
461,Languages,32,Delahoussaye,2013,462,9,8,2,6,0.25,25,2,0,0,3,2,1
462,Languages,32,Delahoussaye,2013,463,5,4,1,3,0.25,25,0,1,0,1,1,1
463,Languages,32,Delahoussaye,2013,464,39,24,11,13,0.46,46,5,5,1,8,4,1
464,Languages,32,Delahoussaye,2013,465,14,11,3,8,0.27,27,1,1,1,5,2,1
465,Languages,32,Delahoussaye,2013,466,15,4,2,2,0.5,50,1,1,0,2,0,0
466,Languages,32,Delahoussaye,2013,467,5,3,1,2,0.33,33,0,1,0,2,0,0
467,Languages,32,Delahoussaye,2013,468,23,23,9,14,0.39,39,7,1,1,8,5,1
468,Languages,33,Levant,2013,469,20,6,3,3,0.5,50,3,0,0,2,1,0
469,Languages,33,Levant,2013,470,40,32,4,28,0.12,12,3,1,0,19,7,2
470,Languages,33,Levant,2013,471,23,20,3,17,0.15,15,1,1,1,12,4,1
471,Languages,33,Levant,2013,472,33,26,13,13,0.5,50,7,5,1,9,4,0
472,Languages,33,Levant,2013,473,24,19,2,17,0.11,11,1,1,0,11,6,0
473,Languages,33,Levant,2013,474,19,12,6,6,0.5,50,3,2,1,4,1,1
474,Languages,33,Levant,2013,475,13,7,1,6,0.14,14,1,0,0,4,2,0
475,Languages,33,Levant,2013,476,40,19,5,14,0.26,26,2,2,1,10,3,1
476,Languages,33,Levant,2013,477,56,42,7,35,0.17,17,4,3,0,23,10,2
477,Languages,33,Levant,2013,478,6,4,1,3,0.25,25,0,1,0,1,1,1
478,Languages,33,Levant,2013,479,13,9,4,5,0.44,44,2,1,1,3,1,1
479,Languages,33,Levant,2013,480,51,26,11,15,0.42,42,5,4,2,10,4,1
480,Languages,33,Levant,2013,481,25,10,1,9,0.1,10,0,1,0,6,3,0
481,Languages,33,Levant,2013,482,33,29,10,19,0.34,34,6,3,1,13,6,0
482,Languages,34,Tremont,2013,483,20,12,2,10,0.17,17,2,0,0,7,2,1
483,Languages,34,Tremont,2013,484,12,8,3,5,0.38,38,1,1,1,3,2,0
484,Languages,34,Tremont,2013,485,28,9,1,8,0.11,11,1,0,0,5,3,0
485,Languages,34,Tremont,2013,486,28,15,3,12,0.2,20,1,2,0,8,3,1
486,Languages,34,Tremont,2013,487,43,11,5,6,0.45,45,3,2,0,4,2,0
487,Languages,34,Tremont,2013,488,10,9,1,8,0.11,11,1,0,0,6,1,1
488,Languages,34,Tremont,2013,489,13,12,3,9,0.25,25,1,2,0,6,2,1
489,Languages,34,Tremont,2013,490,12,9,2,7,0.22,22,1,1,0,4,3,0
490,Languages,34,Tremont,2013,491,10,5,2,3,0.4,40,1,1,0,1,1,1
491,Languages,34,Tremont,2013,492,6,2,1,1,0.5,50,0,1,0,1,0,0
492,Languages,34,Tremont,2013,493,15,7,1,6,0.14,14,1,0,0,4,1,1
493,Languages,35,Bonin,2013,494,16,5,3,2,0.6,60,1,1,1,2,0,0
494,Languages,35,Bonin,2013,495,39,22,6,16,0.27,27,3,3,0,11,4,1
495,Languages,35,Bonin,2013,496,24,18,3,15,0.17,17,1,1,1,10,4,1
496,Languages,35,Bonin,2013,497,34,15,3,12,0.2,20,3,0,0,8,3,1
497,Languages,35,Bonin,2013,498,9,8,2,6,0.25,25,2,0,0,4,1,1
498,Languages,35,Bonin,2013,499,7,4,1,3,0.25,25,0,1,0,2,1,0
499,Languages,35,Bonin,2013,500,13,10,4,6,0.4,40,1,2,1,4,2,0
500,Languages,35,Bonin,2013,501,21,19,4,15,0.21,21,2,2,0,9,5,1
501,Languages,35,Bonin,2013,502,8,7,3,4,0.43,43,1,1,1,3,1,0
502,Languages,35,Bonin,2013,503,7,7,2,5,0.29,29,1,1,0,4,1,0
503,Languages,35,Bonin,2013,504,10,7,1,6,0.14,14,1,0,0,4,2,0
504,Mathematics,36,Cambre,2013,505,13,7,4,3,0.57,57,3,1,0,1,1,1
505,Mathematics,36,Cambre,2013,506,16,9,4,5,0.44,44,2,2,0,2,2,1
506,Mathematics,36,Cambre,2013,507,37,27,2,25,0.07,7,2,0,0,17,6,2
507,Mathematics,36,Cambre,2013,508,15,7,3,4,0.43,43,1,1,1,2,2,0
508,Mathematics,36,Cambre,2013,509,26,16,6,10,0.38,38,2,3,1,6,3,1
509,Mathematics,36,Cambre,2013,510,7,6,3,3,0.5,50,1,1,1,1,1,1
510,Mathematics,36,Cambre,2013,511,9,3,1,2,0.33,33,1,0,0,1,1,0
511,Mathematics,36,Cambre,2013,512,7,5,1,4,0.2,20,1,0,0,1,2,1
512,Mathematics,36,Cambre,2013,513,7,2,1,1,0.5,50,0,1,0,1,0,0
513,Mathematics,36,Cambre,2013,514,11,5,2,3,0.4,40,1,1,0,2,1,0
514,Mathematics,36,Cambre,2013,515,8,3,2,1,0.67,67,1,1,0,1,0,0
515,Mathematics,36,Cambre,2013,516,8,4,2,2,0.5,50,1,1,0,1,1,0
516,Mathematics,36,Cambre,2013,517,6,2,1,1,0.5,50,0,1,0,0,1,0
517,Mathematics,36,Cambre,2013,518,18,16,8,8,0.5,50,5,3,0,6,1,1
518,Mathematics,36,Cambre,2013,519,57,42,19,23,0.45,45,10,7,2,15,7,1
519,Mathematics,36,Cambre,2013,520,37,25,9,16,0.36,36,6,2,1,10,5,1
520,Mathematics,36,Cambre,2013,521,33,32,3,29,0.09,9,1,2,0,19,8,2
521,Mathematics,36,Cambre,2013,522,16,11,6,5,0.55,55,4,2,0,2,2,1
522,Mathematics,36,Cambre,2013,523,40,36,17,19,0.47,47,12,5,0,13,5,1
523,Mathematics,37,Fron,2013,524,5,3,2,1,0.67,67,2,0,0,1,0,0
524,Mathematics,37,Fron,2013,525,10,5,1,4,0.2,20,1,0,0,2,1,1
525,Mathematics,37,Fron,2013,526,14,10,1,9,0.1,10,0,1,0,6,2,1
526,Mathematics,37,Fron,2013,527,6,4,1,3,0.25,25,1,0,0,1,1,1
527,Mathematics,37,Fron,2013,528,14,7,2,5,0.29,29,1,1,0,2,2,1
528,Mathematics,37,Fron,2013,529,21,7,1,6,0.14,14,0,1,0,4,1,1
529,Mathematics,37,Fron,2013,530,43,11,2,9,0.18,18,1,1,0,5,3,1
530,Mathematics,37,Fron,2013,531,36,28,7,21,0.25,25,4,3,0,13,6,2
531,Mathematics,37,Fron,2013,532,18,16,4,12,0.25,25,2,2,0,7,4,1
532,Mathematics,37,Fron,2013,533,8,3,1,2,0.33,33,0,1,0,1,1,0
533,Mathematics,37,Fron,2013,534,24,6,1,5,0.17,17,1,0,0,4,1,0
534,Mathematics,38,Ory,2013,535,13,7,3,4,0.43,43,1,1,1,3,1,0
535,Mathematics,38,Ory,2013,536,54,26,9,17,0.35,35,6,2,1,11,5,1
536,Mathematics,38,Ory,2013,537,8,8,2,6,0.25,25,1,1,0,3,2,1
537,Mathematics,38,Ory,2013,538,10,10,4,6,0.4,40,2,1,1,3,2,1
538,Mathematics,38,Ory,2013,539,41,23,6,17,0.26,26,5,1,0,10,6,1
539,Mathematics,38,Ory,2013,540,38,25,2,23,0.08,8,1,1,0,14,7,2
540,Mathematics,38,Ory,2013,541,7,5,1,4,0.2,20,0,1,0,1,2,1
541,Mathematics,38,Ory,2013,542,40,20,1,19,0.05,5,0,1,0,13,6,0
542,Mathematics,38,Ory,2013,543,15,10,4,6,0.4,40,2,1,1,4,2,0
543,Mathematics,38,Ory,2013,544,29,10,5,5,0.5,50,1,3,1,4,1,0
544,Mathematics,38,Ory,2013,545,5,4,1,3,0.25,25,1,0,0,2,1,0
545,Mathematics,38,Ory,2013,546,27,24,7,17,0.29,29,4,2,1,12,5,0
546,Mathematics,38,Ory,2013,547,13,10,4,6,0.4,40,3,1,0,4,1,1
547,Mathematics,38,Ory,2013,548,5,4,2,2,0.5,50,2,0,0,1,1,0
548,Mathematics,38,Ory,2013,549,13,13,3,10,0.23,23,1,2,0,6,3,1
549,Mathematics,38,Ory,2013,550,35,34,6,28,0.18,18,3,3,0,18,9,1
550,Mathematics,38,Ory,2013,551,12,4,2,2,0.5,50,1,1,0,1,1,0
551,Mathematics,39,Vanier,2013,552,39,32,6,26,0.19,19,3,2,1,17,7,2
552,Mathematics,39,Vanier,2013,553,7,6,2,4,0.33,33,2,0,0,2,1,1
553,Mathematics,39,Vanier,2013,554,32,26,13,13,0.5,50,10,2,1,8,4,1
554,Mathematics,39,Vanier,2013,555,22,7,2,5,0.29,29,1,1,0,4,1,0
555,Mathematics,39,Vanier,2013,556,36,28,13,15,0.46,46,6,7,0,10,4,1
556,Mathematics,39,Vanier,2013,557,12,12,2,10,0.17,17,1,1,0,7,3,0
557,Mathematics,39,Vanier,2013,558,26,15,3,12,0.2,20,1,1,1,7,4,1
558,Mathematics,39,Vanier,2013,559,55,30,12,18,0.4,40,9,2,1,12,6,0
559,Mathematics,39,Vanier,2013,560,27,24,5,19,0.21,21,2,2,1,13,6,0
560,Mathematics,39,Vanier,2013,561,13,8,3,5,0.38,38,1,1,1,3,1,1
561,Mathematics,39,Vanier,2013,562,12,10,3,7,0.3,30,1,1,1,4,3,0
562,Mathematics,39,Vanier,2013,563,41,22,7,15,0.32,32,5,1,1,9,5,1
563,Mathematics,39,Vanier,2013,564,29,23,1,22,0.04,4,0,1,0,14,6,2
564,Mathematics,39,Vanier,2013,565,10,8,2,6,0.25,25,1,1,0,4,2,0
565,Mathematics,39,Vanier,2013,566,32,13,1,12,0.08,8,0,1,0,7,4,1
566,Mathematics,40,Vachon,2013,567,5,3,1,2,0.33,33,0,1,0,1,1,0
567,Mathematics,40,Vachon,2013,568,39,28,8,20,0.29,29,4,3,1,13,6,1
568,Mathematics,40,Vachon,2013,569,34,22,11,11,0.5,50,7,2,2,7,3,1
569,Mathematics,40,Vachon,2013,570,45,13,4,9,0.31,31,3,1,0,5,3,1
570,Mathematics,40,Vachon,2013,571,47,45,12,33,0.27,27,8,2,2,22,10,1
571,Mathematics,40,Vachon,2013,572,18,16,6,10,0.38,38,4,1,1,7,3,0
572,Mathematics,41,Rouland,2013,573,8,6,3,3,0.5,50,1,1,1,2,1,0
573,Mathematics,41,Rouland,2013,574,13,5,2,3,0.4,40,2,0,0,1,1,1
574,Mathematics,41,Rouland,2013,575,7,7,1,6,0.14,14,1,0,0,4,2,0
575,Mathematics,41,Rouland,2013,576,9,4,2,2,0.5,50,1,1,0,2,0,0
576,Mathematics,41,Rouland,2013,577,19,18,3,15,0.17,17,1,1,1,10,4,1
577,Mathematics,41,Rouland,2013,578,26,16,1,15,0.06,6,1,0,0,9,5,1
578,Mathematics,41,Rouland,2013,579,32,20,4,16,0.2,20,2,1,1,11,5,0
579,Mathematics,41,Rouland,2013,580,43,21,7,14,0.33,33,5,1,1,9,5,0
580,Mathematics,41,Rouland,2013,581,18,16,4,12,0.25,25,2,2,0,8,3,1
581,Mathematics,41,Rouland,2013,582,5,4,2,2,0.5,50,1,1,0,2,0,0
582,Mathematics,41,Rouland,2013,583,12,4,2,2,0.5,50,2,0,0,1,1,0
583,Mathematics,42,Plue,2013,584,21,16,8,8,0.5,50,5,2,1,6,2,0
584,Mathematics,42,Plue,2013,585,49,28,8,20,0.29,29,6,1,1,13,6,1
585,Mathematics,42,Plue,2013,586,12,8,4,4,0.5,50,2,1,1,1,2,1
586,Mathematics,42,Plue,2013,587,12,4,1,3,0.25,25,0,1,0,2,1,0
587,Mathematics,42,Plue,2013,588,5,3,1,2,0.33,33,1,0,0,2,0,0
588,Mathematics,42,Plue,2013,589,25,21,10,11,0.48,48,7,3,0,8,2,1
589,Mathematics,42,Plue,2013,590,14,11,2,9,0.18,18,2,0,0,6,2,1
590,Mathematics,42,Plue,2013,591,37,28,13,15,0.46,46,10,2,1,10,5,0
591,Mathematics,42,Plue,2013,592,36,32,7,25,0.22,22,4,2,1,16,8,1
592,Mathematics,42,Plue,2013,593,25,19,2,17,0.11,11,2,0,0,10,6,1
593,Mathematics,42,Plue,2013,594,26,19,4,15,0.21,21,2,2,0,9,5,1
594,Mathematics,42,Plue,2013,595,31,15,7,8,0.47,47,2,4,1,5,3,0
595,Mathematics,42,Plue,2013,596,34,13,5,8,0.38,38,2,3,0,4,3,1
596,Mathematics,42,Plue,2013,597,6,5,1,4,0.2,20,1,0,0,3,1,0
597,Mathematics,42,Plue,2013,598,34,32,13,19,0.41,41,4,7,2,12,6,1
598,Management,43,Polin,2013,599,42,17,4,13,0.24,24,1,2,1,9,4,0
599,Management,43,Polin,2013,600,8,8,1,7,0.12,12,0,1,0,5,1,1
600,Management,43,Polin,2013,601,8,7,1,6,0.14,14,0,1,0,3,2,1
601,Management,43,Polin,2013,602,39,17,7,10,0.41,41,4,3,0,7,3,0
602,Management,43,Polin,2013,603,38,24,4,20,0.17,17,2,1,1,13,6,1
603,Management,43,Polin,2013,604,6,2,1,1,0.5,50,1,0,0,1,0,0
604,Management,43,Polin,2013,605,5,4,1,3,0.25,25,0,1,0,2,1,0
605,Management,43,Polin,2013,606,59,59,12,47,0.2,20,9,3,0,31,14,2
606,Management,43,Polin,2013,607,5,5,1,4,0.2,20,1,0,0,1,2,1
607,Management,43,Polin,2013,608,23,8,4,4,0.5,50,3,1,0,1,2,1
608,Management,43,Polin,2013,609,14,8,2,6,0.25,25,1,1,0,4,2,0
609,Management,43,Polin,2013,610,30,18,5,13,0.28,28,1,3,1,8,4,1
610,Management,43,Polin,2013,611,22,18,3,15,0.17,17,3,0,0,9,5,1
611,Management,43,Polin,2013,612,15,15,2,13,0.13,13,2,0,0,9,4,0
612,Management,43,Polin,2013,613,12,12,1,11,0.08,8,0,1,0,6,4,1
613,Management,43,Polin,2013,614,17,9,5,4,0.56,56,2,2,1,1,2,1
614,Management,43,Polin,2013,615,7,3,1,2,0.33,33,1,0,0,1,1,0
615,Management,43,Polin,2013,616,13,12,6,6,0.5,50,2,3,1,3,2,1
616,Management,43,Polin,2013,617,6,4,1,3,0.25,25,0,1,0,1,1,1
617,Management,44,Poulin,2013,618,23,14,7,7,0.5,50,5,1,1,4,3,0
618,Management,44,Poulin,2013,619,45,25,6,19,0.24,24,3,3,0,13,5,1
619,Management,44,Poulin,2013,620,40,31,10,21,0.32,32,5,5,0,14,7,0
620,Management,44,Poulin,2013,621,34,27,9,18,0.33,33,4,4,1,12,5,1
621,Management,44,Poulin,2013,622,37,27,9,18,0.33,33,5,3,1,12,5,1
