,Universite,Departement,Teacher_ID,Teacher_Name,Teacher_Gender,Teacher_Seniority,Teacher_Digit,Teacher_Ress
1053,La Rochelle,Économie,324,Rioux,Homme,Plus de 15 ans,33.4,Au cours de l'année 2020 à 2021
1054,La Rochelle,Économie,325,Robideau,Femme,Moins de 5 ans,29.88,Au cours des années 2018 à 2020
1055,La Rochelle,Économie,326,Hait,Femme,Entre 5 et 15 ans,39.77,Au cours de l'année 2020 à 2021
1056,La Rochelle,Économie,327,Brasier,Non Spécifié,Entre 5 et 15 ans,37.07,Au cours de l'année 2020 à 2021
1057,La Rochelle,Économie,328,Tarte,Non Spécifié,Plus de 15 ans,37.16,Au cours des années 2018 à 2020
1058,La Rochelle,Économie,329,Marchand,Femme,Entre 5 et 15 ans,39.34,Au cours des années 2018 à 2020
1059,La Rochelle,Économie,330,Laramie,Non Spécifié,Plus de 15 ans,0,Jamais
1060,La Rochelle,Économie,331,Fillion,Femme,Moins de 5 ans,22.5,Au cours de l'année 2020 à 2021
1061,La Rochelle,Économie,332,Braud,Homme,Entre 5 et 15 ans,27.62,Antérieure à 2018
1062,La Rochelle,Économie,333,Tebeau,Homme,Entre 5 et 15 ans,0,Jamais
1063,La Rochelle,Économie,334,Jasmine,Homme,Plus de 15 ans,27.31,Antérieure à 2018
1064,La Rochelle,Économie,335,Daigneau,Homme,Moins de 5 ans,23.05,Au cours de l'année 2020 à 2021
1065,La Rochelle,Économie,336,Deslatte,Non Spécifié,Plus de 15 ans,27.59,Antérieure à 2018
1066,La Rochelle,Économie,337,Chevrette,Femme,Entre 5 et 15 ans,29.52,Au cours des années 2018 à 2020
1067,La Rochelle,Économie,338,Etie,Femme,Entre 5 et 15 ans,38.75,Antérieure à 2018
1068,La Rochelle,Économie,339,Lapage,Femme,Moins de 5 ans,33.68,Au cours de l'année 2020 à 2021
1069,La Rochelle,Économie,340,Bady,Non Spécifié,Entre 5 et 15 ans,0,Jamais
1070,La Rochelle,Économie,341,Montigny,Non Spécifié,Moins de 5 ans,0,Jamais
1071,La Rochelle,Économie,342,Lebleu,Homme,Moins de 5 ans,31.75,Antérieure à 2018
1072,La Rochelle,Économie,343,Carmel,Femme,Moins de 5 ans,25.05,Au cours des années 2018 à 2020
1073,La Rochelle,Économie,344,Modeste,Homme,Moins de 5 ans,25.92,Au cours de l'année 2020 à 2021
1074,La Rochelle,Économie,345,Vernon,Non Spécifié,Moins de 5 ans,33.45,Au cours de l'année 2020 à 2021
1075,La Rochelle,Économie,346,Bence,Femme,Entre 5 et 15 ans,28.02,Au cours des années 2018 à 2020
1076,La Rochelle,Économie,347,Lamon,Non Spécifié,Entre 5 et 15 ans,0,Jamais
1077,La Rochelle,Économie,348,Fonder,Homme,Entre 5 et 15 ans,21.28,Au cours de l'année 2020 à 2021
1078,La Rochelle,Économie,349,Eppinette,Homme,Plus de 15 ans,32.66,Au cours de l'année 2020 à 2021
1079,Le Mans,Droit,1,Lhuillier,Femme,Entre 5 et 15 ans,32.94,Au cours de l'année 2020 à 2021
1080,Le Mans,Droit,2,Vercher,Homme,Entre 5 et 15 ans,41.7,Au cours de l'année 2020 à 2021
1081,Le Mans,Droit,3,Levert,Homme,Entre 5 et 15 ans,43.56,Au cours de l'année 2020 à 2021
1082,Le Mans,Droit,4,Bast,Homme,Plus de 15 ans,0,Jamais
1083,Le Mans,Droit,5,Antaya,Homme,Moins de 5 ans,0,Jamais
1084,Le Mans,Droit,6,Chartrand,Homme,Plus de 15 ans,31.78,Au cours de l'année 2020 à 2021
1085,Le Mans,Droit,7,Tolbert,Homme,Plus de 15 ans,0,Jamais
1086,Le Mans,Droit,8,Brussel,Homme,Moins de 5 ans,44.05,Au cours de l'année 2020 à 2021
1087,Le Mans,Droit,9,Mace,Non Spécifié,Entre 5 et 15 ans,0,Jamais
1088,Le Mans,Droit,10,Callais,Femme,Moins de 5 ans,33.14,Au cours des années 2018 à 2020
1089,Le Mans,Droit,11,Pruet,Homme,Entre 5 et 15 ans,39.71,Au cours des années 2018 à 2020
1090,Le Mans,Droit,12,Laprairie,Homme,Entre 5 et 15 ans,46.27,Au cours des années 2018 à 2020
1091,Le Mans,Droit,13,Boisse,Femme,Plus de 15 ans,0,Jamais
1092,Le Mans,Droit,14,Debs,Femme,Entre 5 et 15 ans,34.91,Au cours des années 2018 à 2020
1093,Le Mans,Droit,15,Gruel,Non Spécifié,Entre 5 et 15 ans,35.7,Au cours des années 2018 à 2020
1094,Le Mans,Droit,16,Dilly,Homme,Entre 5 et 15 ans,45.38,Antérieure à 2018
1095,Le Mans,Droit,17,Mestayer,Homme,Moins de 5 ans,46.34,Au cours de l'année 2020 à 2021
1096,Le Mans,Droit,18,Guichard,Femme,Plus de 15 ans,0,Jamais
1097,Le Mans,Droit,19,Thirion,Homme,Plus de 15 ans,34.29,Antérieure à 2018
1098,Le Mans,Droit,20,Martine,Homme,Moins de 5 ans,31.32,Au cours des années 2018 à 2020
1099,Le Mans,Droit,21,Billey,Homme,Entre 5 et 15 ans,42.14,Au cours des années 2018 à 2020
1100,Le Mans,Droit,22,Lenard,Femme,Moins de 5 ans,37.58,Au cours des années 2018 à 2020
1101,Le Mans,Droit,23,Dumaine,Homme,Plus de 15 ans,33.31,Antérieure à 2018
1102,Le Mans,Droit,24,Loisel,Homme,Moins de 5 ans,25.65,Au cours de l'année 2020 à 2021
1103,Le Mans,Droit,25,Lamy,Homme,Plus de 15 ans,26.2,Antérieure à 2018
1104,Le Mans,Droit,26,Neve,Femme,Entre 5 et 15 ans,35.76,Au cours de l'année 2020 à 2021
1105,Le Mans,Droit,27,Nay,Non Spécifié,Moins de 5 ans,36.28,Au cours de l'année 2020 à 2021
1106,Le Mans,Droit,28,Mollet,Non Spécifié,Plus de 15 ans,32.98,Au cours des années 2018 à 2020
1107,Le Mans,Droit,29,Sandoz,Femme,Moins de 5 ans,42.7,Au cours de l'année 2020 à 2021
1108,Le Mans,Droit,30,Lancto,Homme,Plus de 15 ans,40.61,Au cours des années 2018 à 2020
1109,Le Mans,Droit,31,Rembert,Homme,Plus de 15 ans,0,Jamais
1110,Le Mans,Droit,32,Gustave,Homme,Moins de 5 ans,43.38,Au cours de l'année 2020 à 2021
1111,Le Mans,Droit,33,Denise,Homme,Entre 5 et 15 ans,43.53,Au cours de l'année 2020 à 2021
1112,Le Mans,Droit,34,Prevot,Homme,Plus de 15 ans,34.9,Antérieure à 2018
1113,Le Mans,Droit,35,Collette,Femme,Moins de 5 ans,37.04,Au cours de l'année 2020 à 2021
1114,Le Mans,Droit,36,Croissant,Non Spécifié,Moins de 5 ans,49.17,Antérieure à 2018
1115,Le Mans,Droit,37,Berrien,Homme,Moins de 5 ans,31.57,Au cours de l'année 2020 à 2021
1116,Le Mans,Droit,38,Bose,Femme,Plus de 15 ans,30.51,Au cours des années 2018 à 2020
1117,Le Mans,Droit,39,Dorval,Homme,Entre 5 et 15 ans,42.2,Au cours des années 2018 à 2020
1118,Le Mans,Droit,40,Bizier,Femme,Plus de 15 ans,43.75,Au cours des années 2018 à 2020
1119,Le Mans,Droit,41,Granat,Femme,Entre 5 et 15 ans,44.85,Au cours de l'année 2020 à 2021
1120,Le Mans,Droit,42,Calle,Homme,Plus de 15 ans,43.82,Au cours des années 2018 à 2020
1121,Le Mans,Droit,43,Chopin,Femme,Plus de 15 ans,0,Jamais
1122,Le Mans,Droit,44,Sylvain,Homme,Moins de 5 ans,44.88,Au cours des années 2018 à 2020
1123,Le Mans,Droit,45,Cotta,Homme,Entre 5 et 15 ans,36.34,Au cours des années 2018 à 2020
1124,Le Mans,Droit,46,Housel,Homme,Moins de 5 ans,47.34,Antérieure à 2018
1125,Le Mans,Droit,47,Brust,Homme,Moins de 5 ans,42.17,Au cours de l'année 2020 à 2021
1126,Le Mans,Droit,48,Demore,Non Spécifié,Plus de 15 ans,0,Jamais
1127,Le Mans,Droit,49,Range,Femme,Moins de 5 ans,40.03,Antérieure à 2018
1128,Le Mans,Droit,50,Glasson,Homme,Entre 5 et 15 ans,31.01,Au cours des années 2018 à 2020
1129,Le Mans,Droit,51,Doyen,Femme,Plus de 15 ans,43.87,Antérieure à 2018
1130,Le Mans,Droit,52,Dorin,Homme,Entre 5 et 15 ans,0,Jamais
1131,Le Mans,Droit,53,Laurain,Homme,Moins de 5 ans,41.83,Antérieure à 2018
1132,Le Mans,Droit,54,Nolton,Homme,Plus de 15 ans,44.34,Antérieure à 2018
1133,Le Mans,Droit,55,Bour,Non Spécifié,Plus de 15 ans,0,Jamais
1134,Le Mans,Droit,56,Loranger,Non Spécifié,Moins de 5 ans,35.95,Au cours des années 2018 à 2020
1135,Le Mans,Droit,57,Reville,Femme,Plus de 15 ans,42.33,Au cours des années 2018 à 2020
1136,Le Mans,Droit,58,Corbin,Homme,Moins de 5 ans,0,Jamais
1137,Le Mans,Droit,59,Strong,Homme,Plus de 15 ans,30.52,Antérieure à 2018
1138,Le Mans,Droit,60,St. George,Homme,Entre 5 et 15 ans,40.02,Au cours de l'année 2020 à 2021
1139,Le Mans,Droit,61,Ramey,Femme,Moins de 5 ans,32.3,Au cours de l'année 2020 à 2021
1140,Le Mans,Droit,62,Forcier,Homme,Plus de 15 ans,41.38,Antérieure à 2018
1141,Le Mans,Droit,63,Legere,Homme,Entre 5 et 15 ans,44.44,Au cours des années 2018 à 2020
1142,Le Mans,Droit,64,Simeon,Homme,Plus de 15 ans,26.02,Au cours des années 2018 à 2020
1143,Le Mans,Droit,65,Trudel,Homme,Plus de 15 ans,0,Jamais
1144,Le Mans,Histoire,66,Mule,Homme,Moins de 5 ans,25.94,Antérieure à 2018
1145,Le Mans,Histoire,67,Lemay,Femme,Moins de 5 ans,15.92,Au cours des années 2018 à 2020
1146,Le Mans,Histoire,68,Neuville,Femme,Plus de 15 ans,26.67,Antérieure à 2018
1147,Le Mans,Histoire,69,Hamel,Femme,Plus de 15 ans,0,Jamais
1148,Le Mans,Histoire,70,Rives,Homme,Plus de 15 ans,0,Jamais
1149,Le Mans,Histoire,71,Trembly,Homme,Plus de 15 ans,23.88,Antérieure à 2018
1150,Le Mans,Histoire,72,Brief,Homme,Plus de 15 ans,20.51,Au cours de l'année 2020 à 2021
1151,Le Mans,Histoire,73,Serpe,Homme,Entre 5 et 15 ans,23.81,Au cours des années 2018 à 2020
1152,Le Mans,Histoire,74,Meyette,Homme,Plus de 15 ans,15.96,Antérieure à 2018
1153,Le Mans,Histoire,75,Mion,Homme,Moins de 5 ans,29.33,Au cours de l'année 2020 à 2021
1154,Le Mans,Histoire,76,Eymard,Homme,Plus de 15 ans,23.29,Antérieure à 2018
1155,Le Mans,Histoire,77,Beau,Homme,Entre 5 et 15 ans,0,Jamais
1156,Le Mans,Histoire,78,Cherrier,Homme,Plus de 15 ans,27.79,Au cours de l'année 2020 à 2021
1157,Le Mans,Histoire,79,Spoo,Homme,Plus de 15 ans,21.67,Antérieure à 2018
1158,Le Mans,Histoire,80,Frenier,Homme,Moins de 5 ans,23.79,Au cours de l'année 2020 à 2021
1159,Le Mans,Histoire,81,Bourgeois,Homme,Plus de 15 ans,0,Jamais
1160,Le Mans,Histoire,82,Levan,Homme,Entre 5 et 15 ans,17.27,Au cours des années 2018 à 2020
1161,Le Mans,Histoire,83,Marceau,Homme,Moins de 5 ans,22.78,Au cours des années 2018 à 2020
1162,Le Mans,Histoire,84,Huron,Homme,Plus de 15 ans,22.77,Au cours de l'année 2020 à 2021
1163,Le Mans,Histoire,85,Baute,Homme,Moins de 5 ans,27.56,Au cours de l'année 2020 à 2021
1164,Le Mans,Histoire,86,Villere,Homme,Plus de 15 ans,28.02,Antérieure à 2018
1165,Le Mans,Histoire,87,Dine,Homme,Moins de 5 ans,21.18,Au cours de l'année 2020 à 2021
1166,Le Mans,Histoire,88,Grandin,Homme,Plus de 15 ans,25.85,Au cours de l'année 2020 à 2021
1167,Le Mans,Histoire,89,Leneave,Homme,Entre 5 et 15 ans,29.16,Antérieure à 2018
1168,Le Mans,Histoire,90,Hoger,Homme,Moins de 5 ans,27.16,Au cours des années 2018 à 2020
1169,Le Mans,Histoire,91,Charleville,Homme,Entre 5 et 15 ans,19.32,Au cours des années 2018 à 2020
1170,Le Mans,Histoire,92,Gault,Homme,Entre 5 et 15 ans,20.15,Antérieure à 2018
1171,Le Mans,Histoire,93,Hasbrouck,Femme,Plus de 15 ans,32.63,Au cours des années 2018 à 2020
1172,Le Mans,Histoire,94,Gery,Homme,Entre 5 et 15 ans,17.54,Au cours des années 2018 à 2020
1173,Le Mans,Histoire,95,Duquette,Femme,Moins de 5 ans,32.88,Au cours de l'année 2020 à 2021
1174,Le Mans,Histoire,96,Champigny,Homme,Entre 5 et 15 ans,20.15,Au cours des années 2018 à 2020
1175,Le Mans,Histoire,97,Blanchard,Homme,Plus de 15 ans,19.49,Antérieure à 2018
1176,Le Mans,Histoire,98,Demarr,Femme,Plus de 15 ans,0,Jamais
1177,Le Mans,Histoire,99,Graveline,Homme,Entre 5 et 15 ans,0,Jamais
1178,Le Mans,Histoire,100,Tustin,Homme,Plus de 15 ans,20.31,Au cours de l'année 2020 à 2021
1179,Le Mans,Histoire,101,Courcy,Homme,Plus de 15 ans,0,Jamais
1180,Le Mans,Histoire,102,Allaire,Femme,Plus de 15 ans,33.55,Au cours de l'année 2020 à 2021
1181,Le Mans,Histoire,103,Bourque,Homme,Moins de 5 ans,27.25,Antérieure à 2018
1182,Le Mans,Histoire,104,Lenoir,Homme,Plus de 15 ans,15.09,Antérieure à 2018
1183,Le Mans,Histoire,105,Bertran,Homme,Plus de 15 ans,26.02,Antérieure à 2018
1184,Le Mans,Histoire,106,Marier,Homme,Plus de 15 ans,19.59,Antérieure à 2018
1185,Le Mans,Histoire,107,Dumond,Homme,Plus de 15 ans,0,Jamais
1186,Le Mans,Histoire,108,Grue,Femme,Plus de 15 ans,20.73,Antérieure à 2018
1187,Le Mans,Histoire,109,Degrand,Homme,Entre 5 et 15 ans,28.09,Au cours de l'année 2020 à 2021
1188,Le Mans,Histoire,110,Cappon,Homme,Plus de 15 ans,0,Jamais
1189,Le Mans,Histoire,111,Duray,Femme,Plus de 15 ans,23.05,Antérieure à 2018
1190,Le Mans,Histoire,112,Maggi,Femme,Moins de 5 ans,30.15,Au cours de l'année 2020 à 2021
1191,Le Mans,Histoire,113,Brossette,Homme,Plus de 15 ans,27.83,Antérieure à 2018
1192,Le Mans,Histoire,114,Coste,Non Spécifié,Moins de 5 ans,20.37,Antérieure à 2018
1193,Le Mans,Histoire,115,Lamontagne,Femme,Moins de 5 ans,27.22,Au cours des années 2018 à 2020
1194,Le Mans,Histoire,116,Lausier,Non Spécifié,Plus de 15 ans,0,Jamais
1195,Le Mans,Histoire,117,Deyo,Homme,Plus de 15 ans,28.97,Au cours des années 2018 à 2020
1196,Le Mans,Histoire,118,Massar,Homme,Plus de 15 ans,24.66,Antérieure à 2018
1197,Le Mans,Histoire,119,Perrault,Homme,Entre 5 et 15 ans,25.18,Au cours de l'année 2020 à 2021
1198,Le Mans,Histoire,120,Hait,Femme,Plus de 15 ans,0,Jamais
1199,Le Mans,Histoire,121,Lagrave,Homme,Plus de 15 ans,24.35,Au cours de l'année 2020 à 2021
1200,Le Mans,Histoire,122,Lagarde,Femme,Entre 5 et 15 ans,29.3,Au cours des années 2018 à 2020
1201,Le Mans,Histoire,123,Bonus,Homme,Plus de 15 ans,22.44,Au cours des années 2018 à 2020
1202,Le Mans,Histoire,124,Paulhus,Femme,Entre 5 et 15 ans,27.58,Au cours des années 2018 à 2020
1203,Le Mans,Histoire,125,Nicole,Homme,Plus de 15 ans,20.34,Au cours des années 2018 à 2020
1204,Le Mans,Histoire,126,Vibert,Femme,Entre 5 et 15 ans,29.09,Au cours des années 2018 à 2020
1205,Le Mans,Histoire,127,Venier,Homme,Plus de 15 ans,15.16,Au cours des années 2018 à 2020
1206,Le Mans,Histoire,128,Blaise,Homme,Plus de 15 ans,0,Jamais
1207,Le Mans,Histoire,129,Boiter,Homme,Entre 5 et 15 ans,16.47,Au cours des années 2018 à 2020
1208,Le Mans,Histoire,130,Degan,Homme,Plus de 15 ans,16.1,Antérieure à 2018
1209,Le Mans,Histoire,131,Gedeon,Femme,Moins de 5 ans,28.3,Au cours des années 2018 à 2020
1210,Le Mans,Histoire,132,Lague,Homme,Plus de 15 ans,17.15,Au cours des années 2018 à 2020
1211,Le Mans,Histoire,133,Moris,Femme,Plus de 15 ans,0,Jamais
1212,Le Mans,Histoire,134,Ory,Homme,Plus de 15 ans,16.24,Au cours de l'année 2020 à 2021
1213,Le Mans,Histoire,135,Lebert,Homme,Entre 5 et 15 ans,15.97,Antérieure à 2018
1214,Le Mans,Histoire,136,Belaire,Femme,Entre 5 et 15 ans,31.91,Au cours des années 2018 à 2020
1215,Le Mans,Histoire,137,Bellard,Homme,Entre 5 et 15 ans,25.83,Au cours des années 2018 à 2020
1216,Le Mans,Histoire,138,Bourdage,Homme,Plus de 15 ans,23.44,Antérieure à 2018
1217,Le Mans,Histoire,139,Route,Non Spécifié,Plus de 15 ans,0,Jamais
1218,Le Mans,Histoire,140,Dubie,Homme,Plus de 15 ans,16.9,Au cours de l'année 2020 à 2021
1219,Le Mans,Histoire,141,Surgeon,Homme,Entre 5 et 15 ans,24.09,Au cours des années 2018 à 2020
1220,Le Mans,Histoire,142,Babineaux,Homme,Plus de 15 ans,16.94,Au cours des années 2018 à 2020
1221,Le Mans,Histoire,143,Aubuchon,Femme,Plus de 15 ans,0,Jamais
1222,Le Mans,Histoire,144,Chiasson,Homme,Plus de 15 ans,0,Jamais
1223,Le Mans,Histoire,145,Maret,Homme,Moins de 5 ans,25.61,Au cours de l'année 2020 à 2021
1224,Le Mans,Histoire,146,Labit,Homme,Plus de 15 ans,0,Jamais
1225,Le Mans,Histoire,147,Grandchamp,Femme,Entre 5 et 15 ans,23.29,Au cours de l'année 2020 à 2021
1226,Le Mans,Histoire,148,Garis,Homme,Plus de 15 ans,17.43,Antérieure à 2018
1227,Le Mans,Histoire,149,Payseur,Homme,Plus de 15 ans,18.11,Antérieure à 2018
1228,Le Mans,Histoire,150,Obie,Homme,Entre 5 et 15 ans,24.87,Au cours de l'année 2020 à 2021
1229,Le Mans,Histoire,151,Lepine,Femme,Entre 5 et 15 ans,30.8,Au cours des années 2018 à 2020
1230,Le Mans,Histoire,152,Tron,Homme,Entre 5 et 15 ans,20.87,Au cours des années 2018 à 2020
1231,Le Mans,Histoire,153,Kay,Femme,Plus de 15 ans,0,Jamais
1232,Le Mans,Histoire,154,Alleman,Femme,Plus de 15 ans,32.61,Antérieure à 2018
1233,Le Mans,Histoire,155,Marre,Femme,Plus de 15 ans,0,Jamais
1234,Le Mans,Histoire,156,St. Amour,Homme,Entre 5 et 15 ans,0,Jamais
1235,Le Mans,Histoire,157,Gourneau,Homme,Entre 5 et 15 ans,21.43,Au cours de l'année 2020 à 2021
1236,Le Mans,Histoire,158,Vertefeuille,Homme,Entre 5 et 15 ans,18.05,Au cours des années 2018 à 2020
1237,Le Mans,Histoire,159,De Leon,Homme,Entre 5 et 15 ans,19.73,Antérieure à 2018
1238,Le Mans,Histoire,160,Bram,Femme,Plus de 15 ans,27.01,Au cours des années 2018 à 2020
1239,Le Mans,Mathématiques,161,Detemple,Non Spécifié,Entre 5 et 15 ans,0,Jamais
1240,Le Mans,Mathématiques,162,Hotard,Homme,Plus de 15 ans,39.44,Antérieure à 2018
1241,Le Mans,Mathématiques,163,Dugo,Homme,Entre 5 et 15 ans,39.24,Au cours de l'année 2020 à 2021
1242,Le Mans,Mathématiques,164,Verville,Non Spécifié,Entre 5 et 15 ans,48.94,Au cours des années 2018 à 2020
1243,Le Mans,Mathématiques,165,Flammang,Homme,Moins de 5 ans,44.08,Au cours de l'année 2020 à 2021
1244,Le Mans,Mathématiques,166,Monnier,Non Spécifié,Entre 5 et 15 ans,40.43,Antérieure à 2018
1245,Le Mans,Mathématiques,167,Mathie,Homme,Entre 5 et 15 ans,49.75,Antérieure à 2018
1246,Le Mans,Mathématiques,168,Demain,Femme,Entre 5 et 15 ans,0,Jamais
1247,Le Mans,Mathématiques,169,Detienne,Homme,Moins de 5 ans,35.61,Au cours de l'année 2020 à 2021
1248,Le Mans,Mathématiques,170,Faucheux,Femme,Moins de 5 ans,35.78,Au cours de l'année 2020 à 2021
1249,Le Mans,Mathématiques,171,Cherubin,Homme,Entre 5 et 15 ans,49.3,Au cours de l'année 2020 à 2021
1250,Le Mans,Mathématiques,172,Brassard,Homme,Moins de 5 ans,46.41,Au cours des années 2018 à 2020
1251,Le Mans,Mathématiques,173,Deger,Femme,Entre 5 et 15 ans,48.78,Au cours des années 2018 à 2020
1252,Le Mans,Mathématiques,174,Toutant,Femme,Plus de 15 ans,36.27,Au cours des années 2018 à 2020
1253,Le Mans,Mathématiques,175,Eury,Homme,Plus de 15 ans,44.52,Au cours de l'année 2020 à 2021
1254,Le Mans,Mathématiques,176,Robinett,Femme,Entre 5 et 15 ans,35.98,Au cours des années 2018 à 2020
1255,Le Mans,Mathématiques,177,Gasque,Homme,Plus de 15 ans,0,Jamais
1256,Le Mans,Mathématiques,178,Dumais,Femme,Plus de 15 ans,40.08,Au cours des années 2018 à 2020
1257,Le Mans,Mathématiques,179,Laverne,Homme,Plus de 15 ans,0,Jamais
1258,Le Mans,Mathématiques,180,Aubin,Femme,Entre 5 et 15 ans,47.51,Antérieure à 2018
1259,Le Mans,Mathématiques,181,Beausoleil,Homme,Moins de 5 ans,47.15,Au cours de l'année 2020 à 2021
1260,Le Mans,Mathématiques,182,Beaudoin,Homme,Moins de 5 ans,42.99,Au cours des années 2018 à 2020
1261,Le Mans,Mathématiques,183,Conte,Femme,Entre 5 et 15 ans,38.32,Antérieure à 2018
1262,Le Mans,Mathématiques,184,Michel,Homme,Plus de 15 ans,41.48,Au cours des années 2018 à 2020
1263,Le Mans,Mathématiques,185,Mare,Femme,Entre 5 et 15 ans,51.77,Au cours des années 2018 à 2020
1264,Le Mans,Mathématiques,186,Demoranville,Non Spécifié,Moins de 5 ans,0,Jamais
1265,Le Mans,Mathématiques,187,Angers,Homme,Moins de 5 ans,36.47,Au cours des années 2018 à 2020
1266,Le Mans,Mathématiques,188,Veron,Homme,Entre 5 et 15 ans,44.83,Au cours des années 2018 à 2020
1267,Le Mans,Mathématiques,189,Brunot,Homme,Plus de 15 ans,45.06,Au cours des années 2018 à 2020
1268,Le Mans,Mathématiques,190,Belan,Homme,Moins de 5 ans,45.06,Au cours de l'année 2020 à 2021
1269,Le Mans,Mathématiques,191,Brassel,Homme,Plus de 15 ans,0,Jamais
1270,Le Mans,Mathématiques,192,Hetu,Femme,Entre 5 et 15 ans,39.87,Au cours de l'année 2020 à 2021
1271,Le Mans,Mathématiques,193,Gibert,Homme,Moins de 5 ans,37.09,Au cours des années 2018 à 2020
1272,Le Mans,Mathématiques,194,Picard,Femme,Moins de 5 ans,48.53,Au cours de l'année 2020 à 2021
1273,Le Mans,Mathématiques,195,Lanier,Femme,Entre 5 et 15 ans,35.4,Antérieure à 2018
1274,Le Mans,Mathématiques,196,Andrepont,Femme,Moins de 5 ans,47.6,Au cours de l'année 2020 à 2021
1275,Le Mans,Mathématiques,197,Carrie,Homme,Moins de 5 ans,49.48,Au cours des années 2018 à 2020
1276,Le Mans,Mathématiques,198,Eugene,Homme,Entre 5 et 15 ans,46.41,Au cours des années 2018 à 2020
1277,Le Mans,Mathématiques,199,Tissot,Homme,Plus de 15 ans,37.56,Au cours des années 2018 à 2020
1278,Le Mans,Mathématiques,200,Michaud,Homme,Moins de 5 ans,42.62,Au cours de l'année 2020 à 2021
1279,Le Mans,Mathématiques,201,Gorin,Homme,Moins de 5 ans,36.17,Au cours des années 2018 à 2020
1280,Le Mans,Mathématiques,202,Chaudoir,Homme,Plus de 15 ans,40.97,Antérieure à 2018
1281,Le Mans,Mathématiques,203,Debus,Femme,Entre 5 et 15 ans,46.51,Au cours des années 2018 à 2020
1282,Le Mans,Mathématiques,204,Blan,Non Spécifié,Entre 5 et 15 ans,54.49,Au cours de l'année 2020 à 2021
1283,Le Mans,Mathématiques,205,Collet,Femme,Entre 5 et 15 ans,53.13,Au cours des années 2018 à 2020
1284,Le Mans,Mathématiques,206,Pelletier,Femme,Moins de 5 ans,0,Jamais
1285,Le Mans,Mathématiques,207,Dautel,Femme,Moins de 5 ans,48.83,Au cours de l'année 2020 à 2021
1286,Le Mans,Mathématiques,208,Coulon,Homme,Plus de 15 ans,36.58,Antérieure à 2018
1287,Le Mans,Mathématiques,209,Nau,Homme,Moins de 5 ans,49.23,Au cours des années 2018 à 2020
1288,Le Mans,Mathématiques,210,Dechant,Femme,Entre 5 et 15 ans,39.06,Au cours des années 2018 à 2020
1289,Le Mans,Mathématiques,211,Andrepont,Femme,Plus de 15 ans,40.83,Au cours des années 2018 à 2020
1290,Le Mans,Mathématiques,212,Laflamme,Femme,Plus de 15 ans,0,Jamais
1291,Le Mans,Mathématiques,213,Daspit,Homme,Moins de 5 ans,44.2,Antérieure à 2018
1292,Le Mans,Mathématiques,214,Parfait,Homme,Entre 5 et 15 ans,41.01,Au cours de l'année 2020 à 2021
1293,Le Mans,Mathématiques,215,Gibert,Femme,Moins de 5 ans,51.67,Antérieure à 2018
1294,Le Mans,Mathématiques,216,Graveline,Femme,Entre 5 et 15 ans,45.73,Au cours de l'année 2020 à 2021
1295,Le Mans,Informatique,217,Balay,Homme,Moins de 5 ans,40.2,Au cours des années 2018 à 2020
1296,Le Mans,Informatique,218,Magnon,Homme,Moins de 5 ans,41.75,Antérieure à 2018
1297,Le Mans,Informatique,219,Pellissier,Homme,Moins de 5 ans,51.01,Au cours des années 2018 à 2020
1298,Le Mans,Informatique,220,Limoges,Non Spécifié,Moins de 5 ans,51.28,Au cours de l'année 2020 à 2021
1299,Le Mans,Informatique,221,Renville,Homme,Entre 5 et 15 ans,47.41,Au cours des années 2018 à 2020
1300,Le Mans,Informatique,222,Guyton,Femme,Moins de 5 ans,38.04,Au cours de l'année 2020 à 2021
1301,Le Mans,Informatique,223,Delle,Homme,Moins de 5 ans,46.48,Au cours des années 2018 à 2020
1302,Le Mans,Informatique,224,Debes,Homme,Moins de 5 ans,42.25,Au cours de l'année 2020 à 2021
1303,Le Mans,Informatique,225,Bastin,Homme,Entre 5 et 15 ans,52.34,Au cours des années 2018 à 2020
1304,Le Mans,Informatique,226,Lardy,Homme,Moins de 5 ans,43.69,Au cours de l'année 2020 à 2021
1305,Le Mans,Informatique,227,Gros,Homme,Entre 5 et 15 ans,49.76,Antérieure à 2018
1306,Le Mans,Informatique,228,Jaillet,Femme,Moins de 5 ans,44.87,Au cours des années 2018 à 2020
1307,Le Mans,Informatique,229,Magnin,Non Spécifié,Moins de 5 ans,41.08,Au cours de l'année 2020 à 2021
1308,Le Mans,Informatique,230,Cuvelier,Homme,Moins de 5 ans,44.41,Au cours de l'année 2020 à 2021
1309,Le Mans,Informatique,231,Lande,Non Spécifié,Plus de 15 ans,43.48,Au cours de l'année 2020 à 2021
1310,Le Mans,Informatique,232,Guerin,Homme,Moins de 5 ans,52.33,Au cours de l'année 2020 à 2021
1311,Le Mans,Informatique,233,Agard,Homme,Plus de 15 ans,0,Jamais
1312,Le Mans,Informatique,234,Gallien,Homme,Moins de 5 ans,54.47,Au cours de l'année 2020 à 2021
1313,Le Mans,Informatique,235,Motte,Homme,Moins de 5 ans,48.02,Au cours des années 2018 à 2020
1314,Le Mans,Informatique,236,Henard,Homme,Moins de 5 ans,48.2,Au cours de l'année 2020 à 2021
1315,Le Mans,Informatique,237,Hyppolite,Homme,Moins de 5 ans,42.55,Antérieure à 2018
1316,Le Mans,Informatique,238,Corneau,Homme,Moins de 5 ans,48.49,Au cours des années 2018 à 2020
