,Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
185,14,Bruneau,History,2013,186,22,2,20,0.1,10,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
186,14,Bruneau,History,2013,187,32,16,16,0.5,50,Medium-Low Digitalization,10,4,2,8,4,2,14,6,2,0,0,4,0,2,0,0,0
187,14,Bruneau,History,2013,188,36,15,21,0.42,42,Medium-Low Digitalization,6,6,3,4,5,1,10,3,0,1,0,4,1,0,0,1,0
188,14,Bruneau,History,2013,189,7,2,5,0.31,31,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
189,14,Bruneau,History,2013,190,20,2,18,0.12,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
190,14,Bruneau,History,2013,191,6,3,3,0.48,48,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
191,14,Bruneau,History,2013,192,36,0,36,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,14,Bruneau,History,2013,193,5,0,5,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,14,Bruneau,History,2013,194,15,1,14,0.07,7,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
194,14,Bruneau,History,2013,195,18,6,12,0.32,32,Medium-Low Digitalization,3,2,1,2,2,1,5,1,1,0,0,2,0,1,0,0,0
195,15,Thibodaux,Sociology,2013,196,15,4,11,0.25,25,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
196,15,Thibodaux,Sociology,2013,197,11,5,6,0.49,49,Medium-Low Digitalization,3,2,0,2,1,0,3,1,1,0,0,0,1,0,0,0,0
197,15,Thibodaux,Sociology,2013,198,33,10,23,0.29,28,Medium-Low Digitalization,5,3,2,4,2,1,7,3,1,0,0,1,1,0,1,0,0
198,15,Thibodaux,Sociology,2013,199,15,2,13,0.12,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
199,15,Thibodaux,Sociology,2013,200,33,10,23,0.29,28,Medium-Low Digitalization,7,2,1,3,1,1,5,0,2,1,0,0,1,1,0,0,0
200,15,Thibodaux,Sociology,2013,201,42,10,32,0.25,25,Medium-Low Digitalization,4,4,2,1,4,1,6,0,0,0,1,4,0,0,1,0,0
201,15,Thibodaux,Sociology,2013,202,12,2,10,0.14,14,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
202,15,Thibodaux,Sociology,2013,203,8,1,7,0.11,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
203,15,Thibodaux,Sociology,2013,204,10,3,7,0.28,28,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
204,15,Thibodaux,Sociology,2013,205,33,13,20,0.4,40,Medium-Low Digitalization,7,4,2,2,4,1,7,0,0,1,1,4,0,0,1,0,0
205,15,Thibodaux,Sociology,2013,206,26,7,19,0.28,28,Medium-Low Digitalization,5,2,0,4,1,0,5,3,1,0,0,0,1,0,0,0,0
206,15,Thibodaux,Sociology,2013,207,18,8,10,0.42,42,Medium-Low Digitalization,5,2,1,4,1,1,6,3,1,0,0,0,1,1,0,0,0
207,15,Thibodaux,Sociology,2013,208,32,7,25,0.22,22,Medium-Low Digitalization,5,2,0,2,2,0,4,0,1,1,0,2,0,0,0,0,0
208,15,Thibodaux,Sociology,2013,209,29,1,28,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
209,15,Thibodaux,Sociology,2013,210,32,8,24,0.25,25,Medium-Low Digitalization,3,3,2,3,2,2,7,3,0,0,0,1,1,2,0,0,0
210,15,Thibodaux,Sociology,2013,211,22,9,13,0.43,43,Medium-Low Digitalization,6,2,1,5,1,1,7,4,1,0,0,0,1,1,0,0,0
211,16,Leveque,Sociology,2013,212,28,5,23,0.17,17,Low Digitalization,2,2,1,2,2,1,5,2,0,0,0,2,0,1,0,0,0
212,16,Leveque,Sociology,2013,213,7,2,5,0.32,32,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
213,16,Leveque,Sociology,2013,214,34,14,20,0.4,40,Medium-Low Digitalization,7,6,1,7,5,1,13,7,0,0,0,4,1,1,0,0,0
214,16,Leveque,Sociology,2013,215,31,4,27,0.14,14,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
215,16,Leveque,Sociology,2013,216,8,4,4,0.44,44,Medium-Low Digitalization,2,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0
216,16,Leveque,Sociology,2013,217,23,9,14,0.37,37,Medium-Low Digitalization,5,4,0,4,3,0,7,3,1,0,0,2,1,0,0,0,0
217,16,Leveque,Sociology,2013,218,26,11,15,0.42,42,Medium-Low Digitalization,4,5,2,4,3,2,9,4,0,0,0,1,2,2,0,0,0
218,16,Leveque,Sociology,2013,219,24,3,21,0.14,14,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
219,16,Leveque,Sociology,2013,220,25,5,20,0.19,19,Low Digitalization,4,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0
220,16,Leveque,Sociology,2013,221,27,7,20,0.25,25,Medium-Low Digitalization,2,3,2,1,3,1,5,0,1,0,0,3,0,0,1,0,0
221,16,Leveque,Sociology,2013,222,24,3,21,0.11,11,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
222,16,Leveque,Sociology,2013,223,29,12,17,0.41,41,Medium-Low Digitalization,6,5,1,2,3,1,6,0,0,2,0,1,2,1,0,0,0
223,16,Leveque,Sociology,2013,224,10,1,9,0.13,13,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
224,16,Leveque,Sociology,2013,225,39,20,20,0.5,50,Medium-Low Digitalization,14,4,2,9,3,1,13,6,2,0,1,2,1,0,1,0,0
225,16,Leveque,Sociology,2013,226,54,7,47,0.13,13,Low Digitalization,4,3,0,2,2,0,4,1,0,1,0,1,1,0,0,0,0
226,17,Spenard,Sociology,2013,227,13,2,11,0.17,17,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
227,17,Spenard,Sociology,2013,228,10,3,7,0.29,28,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
228,17,Spenard,Sociology,2013,229,32,0,32,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,17,Spenard,Sociology,2013,230,50,2,48,0.05,5,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
230,17,Spenard,Sociology,2013,231,14,4,10,0.25,25,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
231,17,Spenard,Sociology,2013,232,33,9,24,0.26,26,Medium-Low Digitalization,6,3,0,3,3,0,6,2,0,0,1,3,0,0,0,0,0
232,17,Spenard,Sociology,2013,233,34,17,17,0.5,50,Medium-Low Digitalization,6,8,3,3,6,1,10,1,1,1,0,4,2,0,0,1,0
233,18,Livernois,Sociology,2013,234,30,8,22,0.25,25,Medium-Low Digitalization,5,2,1,2,1,1,4,1,0,0,1,0,1,1,0,0,0
234,18,Livernois,Sociology,2013,235,15,7,8,0.48,48,Medium-Low Digitalization,3,3,1,2,3,1,6,1,1,0,0,3,0,1,0,0,0
235,18,Livernois,Sociology,2013,236,30,4,26,0.14,14,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
236,18,Livernois,Sociology,2013,237,15,2,14,0.1,10,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
237,18,Livernois,Sociology,2013,238,15,5,10,0.33,33,Medium-Low Digitalization,1,3,1,1,3,1,5,1,0,0,0,3,0,1,0,0,0
238,18,Livernois,Sociology,2013,239,31,15,16,0.49,49,Medium-Low Digitalization,5,8,2,2,4,1,7,1,0,0,1,0,4,0,1,0,0
239,18,Livernois,Sociology,2013,240,32,1,31,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
240,18,Livernois,Sociology,2013,241,13,4,9,0.28,28,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0
241,18,Livernois,Sociology,2013,242,9,3,6,0.33,33,Medium-Low Digitalization,1,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0
242,18,Livernois,Sociology,2013,243,27,2,25,0.09,9,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
243,18,Livernois,Sociology,2013,244,12,6,6,0.48,48,Medium-Low Digitalization,3,3,0,1,2,0,3,0,0,1,0,1,1,0,0,0,0
244,18,Livernois,Sociology,2013,245,35,4,31,0.12,12,Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0
245,18,Livernois,Sociology,2013,246,17,1,16,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
246,18,Livernois,Sociology,2013,247,18,3,15,0.19,19,Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
247,18,Livernois,Sociology,2013,248,9,4,5,0.45,45,Medium-Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0
248,18,Livernois,Sociology,2013,249,10,1,9,0.12,12,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
249,18,Livernois,Sociology,2013,250,47,9,38,0.19,19,Low Digitalization,6,3,0,6,3,0,9,6,0,0,0,3,0,0,0,0,0
250,19,Amar,Sociology,2013,251,15,4,10,0.3,30,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
251,19,Amar,Sociology,2013,252,9,4,5,0.46,46,Medium-Low Digitalization,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0
252,19,Amar,Sociology,2013,253,10,3,7,0.26,26,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
253,19,Amar,Sociology,2013,254,31,7,24,0.22,22,Medium-Low Digitalization,5,2,0,2,2,0,4,1,0,0,1,2,0,0,0,0,0
254,19,Amar,Sociology,2013,255,35,7,28,0.21,21,Medium-Low Digitalization,2,3,2,1,3,2,6,0,1,0,0,3,0,2,0,0,0
255,19,Amar,Sociology,2013,256,49,0,49,0.0,0,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,19,Amar,Sociology,2013,257,35,12,23,0.33,33,Medium-Low Digitalization,6,4,2,2,2,1,5,0,0,2,0,0,2,0,1,0,0
257,19,Amar,Sociology,2013,258,27,5,22,0.19,19,Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0
258,19,Amar,Sociology,2013,259,46,2,44,0.05,5,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
259,19,Amar,Sociology,2013,260,16,6,10,0.4,40,Medium-Low Digitalization,2,3,1,2,3,1,6,2,0,0,0,3,0,1,0,0,0
260,19,Amar,Sociology,2013,261,20,7,13,0.34,34,Medium-Low Digitalization,5,2,0,4,2,0,6,3,1,0,0,2,0,0,0,0,0
261,19,Amar,Sociology,2013,262,35,17,18,0.49,49,Medium-Low Digitalization,9,7,1,5,7,1,13,3,0,2,0,7,0,1,0,0,0
262,19,Amar,Sociology,2013,263,6,3,3,0.45,45,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
263,19,Amar,Sociology,2013,264,8,2,6,0.27,27,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
264,19,Amar,Sociology,2013,265,29,4,25,0.14,14,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
265,20,Fontenette,Sociology,2013,266,16,0,16,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,20,Fontenette,Sociology,2013,267,39,18,21,0.46,46,Medium-Low Digitalization,12,5,1,3,4,1,8,0,0,0,3,3,1,1,0,0,0
267,20,Fontenette,Sociology,2013,268,35,15,20,0.44,44,Medium-Low Digitalization,8,6,1,8,4,1,13,8,0,0,0,2,2,1,0,0,0
268,20,Fontenette,Sociology,2013,269,60,26,34,0.44,44,Medium-Low Digitalization,8,14,4,4,12,1,17,1,2,1,0,10,2,0,0,0,1
269,20,Fontenette,Sociology,2013,270,11,1,10,0.12,12,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
270,20,Fontenette,Sociology,2013,271,24,10,14,0.42,42,Medium-Low Digitalization,4,5,1,2,4,1,7,1,0,1,0,3,1,1,0,0,0
271,20,Fontenette,Sociology,2013,272,10,4,6,0.41,41,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
272,20,Fontenette,Sociology,2013,273,24,1,23,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
273,20,Fontenette,Sociology,2013,274,42,3,39,0.06,6,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
274,20,Fontenette,Sociology,2013,275,47,16,31,0.33,33,Medium-Low Digitalization,11,4,1,11,3,1,15,11,0,0,0,2,1,1,0,0,0
275,20,Fontenette,Sociology,2013,276,17,0,17,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,20,Fontenette,Sociology,2013,277,24,11,13,0.47,47,Medium-Low Digitalization,3,5,3,1,4,2,7,0,0,1,0,3,1,1,1,0,0
277,20,Fontenette,Sociology,2013,278,15,4,11,0.24,24,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
278,20,Fontenette,Sociology,2013,279,35,15,20,0.42,42,Medium-Low Digitalization,8,6,1,8,3,1,12,8,0,0,0,0,3,1,0,0,0
279,21,Ravenel,Sociology,2013,280,18,0,18,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,21,Ravenel,Sociology,2013,281,27,3,24,0.12,12,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
281,21,Ravenel,Sociology,2013,282,36,17,19,0.46,46,Medium-Low Digitalization,4,9,4,3,6,3,12,2,1,0,0,3,3,2,1,0,0
282,21,Ravenel,Sociology,2013,283,13,3,10,0.21,21,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
283,21,Ravenel,Sociology,2013,284,11,5,6,0.43,43,Medium-Low Digitalization,1,3,1,1,3,1,5,1,0,0,0,3,0,1,0,0,0
284,21,Ravenel,Sociology,2013,285,39,10,29,0.25,25,Medium-Low Digitalization,6,3,1,5,2,1,8,4,1,0,0,1,1,1,0,0,0
285,21,Ravenel,Sociology,2013,286,15,6,9,0.42,42,Medium-Low Digitalization,4,2,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0
286,21,Ravenel,Sociology,2013,287,32,14,18,0.43,43,Medium-Low Digitalization,4,8,2,1,5,2,8,0,0,0,1,2,3,2,0,0,0
287,22,Graves,Sociology,2013,288,15,7,8,0.47,47,Medium-Low Digitalization,3,3,1,2,2,1,5,1,1,0,0,1,1,1,0,0,0
288,22,Graves,Sociology,2013,289,7,1,6,0.21,21,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
289,22,Graves,Sociology,2013,290,9,1,8,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
290,22,Graves,Sociology,2013,291,39,4,35,0.1,10,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
291,22,Graves,Sociology,2013,292,14,3,11,0.2,20,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
292,22,Graves,Sociology,2013,293,11,1,10,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
293,22,Graves,Sociology,2013,294,39,19,20,0.49,49,Medium-Low Digitalization,7,8,4,4,7,4,15,1,3,0,0,6,1,4,0,0,0
294,22,Graves,Sociology,2013,295,25,12,13,0.49,49,Medium-Low Digitalization,4,5,3,2,3,1,6,1,0,1,0,1,2,0,0,1,0
295,22,Graves,Sociology,2013,296,35,11,24,0.32,32,Medium-Low Digitalization,3,7,1,2,5,1,8,1,1,0,0,3,2,1,0,0,0
296,22,Graves,Sociology,2013,297,9,2,7,0.19,19,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
297,22,Graves,Sociology,2013,298,12,1,11,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
298,22,Graves,Sociology,2013,299,6,1,5,0.1,10,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
299,22,Graves,Sociology,2013,300,28,4,24,0.16,16,Low Digitalization,2,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0
300,22,Graves,Sociology,2013,301,22,0,22,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,22,Graves,Sociology,2013,302,56,25,31,0.45,45,Medium-Low Digitalization,8,13,4,8,10,2,20,8,0,0,0,7,3,1,0,1,0
302,22,Graves,Sociology,2013,303,12,5,7,0.45,45,Medium-Low Digitalization,1,3,1,1,2,1,4,1,0,0,0,1,1,1,0,0,0
303,22,Graves,Sociology,2013,304,8,0,8,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,22,Graves,Sociology,2013,305,5,2,3,0.46,46,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
305,22,Graves,Sociology,2013,306,19,7,12,0.36,36,Medium-Low Digitalization,4,3,0,1,3,0,4,0,0,0,1,3,0,0,0,0,0
306,23,Frere,Law,2013,307,21,7,14,0.35,35,Medium-Low Digitalization,4,3,0,4,3,0,7,4,0,0,0,3,0,0,0,0,0
307,23,Frere,Law,2013,308,14,7,7,0.5,50,Medium-Low Digitalization,2,4,1,2,3,1,6,2,0,0,0,2,1,1,0,0,0
308,23,Frere,Law,2013,309,6,1,5,0.09,9,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
309,23,Frere,Law,2013,310,35,10,24,0.3,30,Medium-Low Digitalization,3,4,3,1,4,3,8,0,0,1,0,4,0,3,0,0,0
310,23,Frere,Law,2013,311,5,1,4,0.17,17,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
311,23,Frere,Law,2013,312,38,4,34,0.11,11,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
312,23,Frere,Law,2013,313,27,8,19,0.28,28,Medium-Low Digitalization,5,2,1,3,1,1,5,2,0,1,0,0,1,1,0,0,0
313,23,Frere,Law,2013,314,40,3,37,0.08,8,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
314,24,Rochette,Law,2013,315,51,17,34,0.34,34,Medium-Low Digitalization,6,10,1,6,9,1,16,6,0,0,0,8,1,1,0,0,0
315,24,Rochette,Law,2013,316,13,6,7,0.49,49,Medium-Low Digitalization,2,3,1,2,2,1,5,2,0,0,0,1,1,1,0,0,0
316,24,Rochette,Law,2013,317,12,1,11,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
317,24,Rochette,Law,2013,318,22,4,18,0.18,18,Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
318,24,Rochette,Law,2013,319,25,6,19,0.25,25,Medium-Low Digitalization,3,2,1,2,2,1,5,1,1,0,0,2,0,1,0,0,0
319,24,Rochette,Law,2013,320,60,4,56,0.07,7,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
320,25,Michaud,Law,2013,321,35,5,30,0.15,15,Low Digitalization,4,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0
321,25,Michaud,Law,2013,322,12,4,8,0.3,30,Medium-Low Digitalization,2,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0
322,25,Michaud,Law,2013,323,35,7,28,0.2,20,Low Digitalization,3,3,1,3,2,1,6,3,0,0,0,1,1,1,0,0,0
323,25,Michaud,Law,2013,324,5,2,3,0.49,49,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
324,25,Michaud,Law,2013,325,54,17,37,0.32,32,Medium-Low Digitalization,5,9,3,3,8,2,13,1,2,0,0,7,1,1,1,0,0
325,25,Michaud,Law,2013,326,15,3,12,0.19,19,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
326,25,Michaud,Law,2013,327,8,4,4,0.44,44,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
327,25,Michaud,Law,2013,328,7,0,7,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,25,Michaud,Law,2013,329,29,11,18,0.39,39,Medium-Low Digitalization,6,3,2,4,3,2,9,3,0,1,0,3,0,2,0,0,0
329,26,Grosjean,Law,2013,330,14,3,11,0.22,22,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
330,26,Grosjean,Law,2013,331,26,11,15,0.43,43,Medium-Low Digitalization,4,4,3,2,3,2,7,1,0,1,0,2,1,1,1,0,0
331,26,Grosjean,Law,2013,332,9,2,7,0.21,21,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
332,26,Grosjean,Law,2013,333,10,1,9,0.09,9,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
333,26,Grosjean,Law,2013,334,14,1,13,0.06,6,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
334,26,Grosjean,Law,2013,335,10,4,6,0.44,44,Medium-Low Digitalization,3,1,0,2,1,0,3,1,1,0,0,1,0,0,0,0,0
335,26,Grosjean,Law,2013,336,23,8,15,0.36,36,Medium-Low Digitalization,2,5,1,2,3,1,6,2,0,0,0,1,2,1,0,0,0
336,26,Grosjean,Law,2013,337,10,0,10,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,26,Grosjean,Law,2013,338,29,2,27,0.08,8,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
338,26,Grosjean,Law,2013,339,11,1,10,0.12,12,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
339,26,Grosjean,Law,2013,340,29,9,20,0.32,32,Medium-Low Digitalization,4,4,1,2,2,1,5,0,2,0,0,0,2,1,0,0,0
340,26,Grosjean,Law,2013,341,10,1,9,0.11,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
341,26,Grosjean,Law,2013,342,5,0,5,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,26,Grosjean,Law,2013,343,9,4,5,0.39,39,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0
343,26,Grosjean,Law,2013,344,29,3,26,0.11,11,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
344,26,Grosjean,Law,2013,345,7,2,5,0.29,28,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
345,26,Grosjean,Law,2013,346,10,4,6,0.4,40,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
346,26,Grosjean,Law,2013,347,36,4,32,0.1,10,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0
347,26,Grosjean,Law,2013,348,17,1,16,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
348,26,Grosjean,Law,2013,349,33,14,19,0.43,43,Medium-Low Digitalization,8,6,0,6,5,0,11,4,2,0,0,4,1,0,0,0,0
349,26,Grosjean,Law,2013,350,8,1,7,0.13,13,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
350,26,Grosjean,Law,2013,351,6,1,5,0.19,19,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
351,26,Grosjean,Law,2013,352,11,1,10,0.1,10,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
352,27,Milbert,Law,2013,353,39,13,26,0.33,33,Medium-Low Digitalization,7,6,0,6,4,0,10,5,1,0,0,2,2,0,0,0,0
353,27,Milbert,Law,2013,354,9,4,5,0.39,39,Medium-Low Digitalization,2,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0
354,27,Milbert,Law,2013,355,6,2,4,0.33,33,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
355,27,Milbert,Law,2013,356,9,3,6,0.38,38,Medium-Low Digitalization,1,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0
356,27,Milbert,Law,2013,357,52,1,51,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
357,27,Milbert,Law,2013,358,42,10,32,0.24,24,Medium-Low Digitalization,5,5,0,2,5,0,7,0,1,1,0,5,0,0,0,0,0
358,27,Milbert,Law,2013,359,10,2,8,0.23,23,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
359,27,Milbert,Law,2013,360,25,3,22,0.13,13,Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
360,27,Milbert,Law,2013,361,21,5,16,0.23,23,Medium-Low Digitalization,2,2,1,2,2,1,5,2,0,0,0,2,0,1,0,0,0
361,27,Milbert,Law,2013,362,34,14,20,0.42,42,Medium-Low Digitalization,10,3,1,9,2,1,12,8,1,0,0,1,1,1,0,0,0
362,27,Milbert,Law,2013,363,10,4,6,0.38,38,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0
363,27,Milbert,Law,2013,364,38,1,37,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
364,27,Milbert,Law,2013,365,9,0,9,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,27,Milbert,Law,2013,366,39,16,23,0.42,42,Medium-Low Digitalization,3,10,3,1,10,2,13,0,0,1,0,10,0,1,1,0,0
366,27,Milbert,Law,2013,367,11,5,6,0.44,44,Medium-Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0
367,27,Milbert,Law,2013,368,28,8,20,0.27,27,Medium-Low Digitalization,3,4,1,2,3,1,6,1,1,0,0,2,1,1,0,0,0
368,28,Sicotte,Law,2013,369,19,4,15,0.2,20,Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0
