,Unnamed: 0,Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H,Basic_Sequence,Advanced_Sequence
110,880,10,Meche,History,2013,111,15,7,8,0.45,45,Medium-Low Digitalization,2,3,2,1,3,1,5,0,1,0,0,3,0,0,1,0,0,Quiz-Vid-Exam-Quiz-Quiz,Quiz1H-Quiz1H-Vid2H-Exam2H-Quiz1H
111,888,10,Meche,History,2013,112,11,0,11,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
112,896,10,Meche,History,2013,113,22,6,16,0.29,28,Medium-Low Digitalization,3,3,0,1,3,0,4,0,0,1,0,3,0,0,0,0,0,Vid-Quiz-Quiz-Quiz,Quiz1H-Quiz1H-Vid3H-Quiz1H
113,904,10,Meche,History,2013,114,40,7,33,0.17,17,Low Digitalization,4,3,0,4,3,0,7,4,0,0,0,3,0,0,0,0,0,Quiz-Quiz-Vid-Vid-Quiz-Vid-Vid,Vid1H-Quiz1H-Quiz1H-Vid1H-Quiz1H-Vid1H-Vid1H
114,912,10,Meche,History,2013,115,26,5,21,0.19,19,Low Digitalization,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0,Vid-Vid-Quiz-Exam,Vid1H-Vid1H-Quiz2H-Exam1H
115,920,10,Meche,History,2013,116,8,3,5,0.42,42,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Quiz-Vid-Quiz,Quiz1H-Vid1H-Quiz1H
116,928,10,Meche,History,2013,117,14,7,7,0.5,50,Medium-Low Digitalization,4,3,0,3,2,0,5,2,1,0,0,1,1,0,0,0,0,Quiz-Vid-Vid-Quiz-Vid,Quiz1H-Vid1H-Quiz2H-Vid2H-Vid1H
117,936,10,Meche,History,2013,118,32,5,27,0.17,17,Low Digitalization,2,2,1,1,2,1,4,0,1,0,0,2,0,1,0,0,0,Quiz-Quiz-Vid-Exam,Quiz1H-Vid2H-Exam1H-Quiz1H
118,944,11,Guillemette,History,2013,119,9,3,6,0.3,30,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Vid-Vid-Quiz,Quiz1H-Vid1H-Vid1H
119,952,11,Guillemette,History,2013,120,13,1,12,0.04,4,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
120,960,11,Guillemette,History,2013,121,5,2,3,0.4,40,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
121,968,11,Guillemette,History,2013,122,15,6,9,0.4,40,Medium-Low Digitalization,2,3,1,1,2,1,4,0,1,0,0,1,1,1,0,0,0,Quiz-Exam-Vid-Quiz,Quiz2H-Quiz1H-Vid2H-Exam1H
122,976,11,Guillemette,History,2013,123,9,4,5,0.44,44,Medium-Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,Quiz-Quiz-Vid-Exam,Exam1H-Vid1H-Quiz1H-Quiz1H
123,984,11,Guillemette,History,2013,124,8,0,8,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
124,992,11,Guillemette,History,2013,125,21,3,18,0.15,15,Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Quiz-Vid-Vid,Vid1H-Quiz1H-Vid1H
125,1000,11,Guillemette,History,2013,126,41,9,32,0.22,22,Medium-Low Digitalization,4,3,2,2,3,2,7,0,2,0,0,3,0,2,0,0,0,Vid-Quiz-Exam-Quiz-Quiz-Exam-Vid,Quiz1H-Quiz1H-Vid2H-Vid2H-Exam1H-Exam1H-Quiz1H
126,1008,11,Guillemette,History,2013,127,12,6,6,0.5,50,Medium-Low Digitalization,3,3,0,1,2,0,3,0,0,1,0,1,1,0,0,0,0,Vid-Quiz-Quiz,Quiz1H-Quiz2H-Vid3H
127,1016,11,Guillemette,History,2013,128,37,1,36,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
128,1024,11,Guillemette,History,2013,129,30,13,17,0.43,43,Medium-Low Digitalization,3,7,3,3,4,3,10,3,0,0,0,1,3,3,0,0,0,Exam-Vid-Vid-Quiz-Exam-Exam-Quiz-Vid-Quiz-Quiz,Quiz2H-Quiz1H-Exam1H-Exam1H-Quiz2H-Exam1H-Vid1H-Vid1H-Quiz2H-Vid1H
129,1032,11,Guillemette,History,2013,130,16,2,14,0.13,13,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
130,1040,11,Guillemette,History,2013,131,13,5,8,0.39,39,Medium-Low Digitalization,3,2,0,2,1,0,3,1,1,0,0,0,1,0,0,0,0,Vid-Quiz-Vid,Quiz2H-Vid2H-Vid1H
131,1048,11,Guillemette,History,2013,132,28,1,27,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
132,1056,11,Guillemette,History,2013,133,38,15,23,0.4,40,Medium-Low Digitalization,4,8,3,3,5,1,9,2,1,0,0,2,3,0,0,1,0,Quiz-Exam-Vid-Vid-Quiz-Quiz-Quiz-Vid-Quiz,Quiz2H-Vid2H-Vid1H-Quiz2H-Exam3H-Quiz1H-Quiz1H-Quiz2H-Vid1H
133,1064,11,Guillemette,History,2013,134,10,4,6,0.45,45,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Vid-Quiz-Exam,Vid1H-Quiz2H-Exam1H
134,1072,11,Guillemette,History,2013,135,35,5,30,0.14,14,Low Digitalization,1,3,1,1,2,1,4,1,0,0,0,1,1,1,0,0,0,Exam-Quiz-Quiz-Vid,Exam1H-Quiz1H-Quiz2H-Vid1H
135,1080,11,Guillemette,History,2013,136,11,3,8,0.27,27,Medium-Low Digitalization,1,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,Quiz-Vid,Quiz2H-Vid1H
136,1088,11,Guillemette,History,2013,137,6,0,6,0.03,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
137,1096,11,Guillemette,History,2013,138,15,1,14,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
138,1104,12,Dessert,History,2013,139,39,11,28,0.28,28,Medium-Low Digitalization,4,5,2,4,4,1,9,4,0,0,0,3,1,0,1,0,0,Exam-Vid-Quiz-Quiz-Vid-Quiz-Vid-Quiz-Vid,Vid1H-Vid1H-Quiz1H-Quiz2H-Vid1H-Vid1H-Exam2H-Quiz1H-Quiz1H
139,1112,12,Dessert,History,2013,140,43,17,26,0.4,40,Medium-Low Digitalization,12,3,2,9,3,2,14,6,3,0,0,3,0,2,0,0,0,Quiz-Vid-Vid-Vid-Vid-Vid-Vid-Vid-Quiz-Quiz-Vid-Vid-Exam-Exam,Vid1H-Quiz1H-Vid1H-Exam1H-Vid2H-Vid2H-Exam1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Vid2H-Vid1H-Vid1H
140,1120,12,Dessert,History,2013,141,10,1,9,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
141,1128,12,Dessert,History,2013,142,15,4,10,0.3,30,Medium-Low Digitalization,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,Quiz-Vid,Quiz2H-Vid2H
142,1136,12,Dessert,History,2013,143,30,10,20,0.33,33,Medium-Low Digitalization,5,3,2,2,2,2,6,1,0,0,1,1,1,2,0,0,0,Exam-Exam-Vid-Quiz-Vid-Quiz,Vid4H-Exam1H-Vid1H-Quiz2H-Quiz1H-Exam1H
143,1144,12,Dessert,History,2013,144,35,2,33,0.06,6,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Vid1H-Quiz1H
144,1152,12,Dessert,History,2013,145,14,5,9,0.36,36,Medium-Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0,Quiz-Quiz-Vid-Quiz-Vid,Vid1H-Quiz1H-Quiz1H-Quiz1H-Vid1H
145,1160,12,Dessert,History,2013,146,10,4,6,0.45,45,Medium-Low Digitalization,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0,Quiz-Quiz-Vid,Vid2H-Quiz1H-Quiz1H
146,1168,12,Dessert,History,2013,147,8,3,5,0.39,39,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid2H
147,1176,12,Dessert,History,2013,148,28,4,24,0.16,16,Low Digitalization,1,2,1,1,2,1,4,1,0,0,0,2,0,1,0,0,0,Exam-Quiz-Quiz-Vid,Exam1H-Quiz1H-Vid1H-Quiz1H
148,1184,12,Dessert,History,2013,149,22,1,21,0.04,4,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
149,1192,12,Dessert,History,2013,150,10,1,9,0.08,8,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
150,1200,12,Dessert,History,2013,151,19,9,10,0.48,48,Medium-Low Digitalization,4,5,0,4,4,0,8,4,0,0,0,3,1,0,0,0,0,Vid-Vid-Quiz-Quiz-Quiz-Vid-Vid-Quiz,Vid1H-Quiz1H-Quiz2H-Quiz1H-Quiz1H-Vid1H-Vid1H-Vid1H
151,1208,12,Dessert,History,2013,152,12,5,7,0.45,45,Medium-Low Digitalization,3,2,0,2,2,0,4,1,1,0,0,2,0,0,0,0,0,Vid-Vid-Quiz-Quiz,Vid1H-Quiz1H-Quiz1H-Vid2H
152,1216,12,Dessert,History,2013,153,9,2,7,0.18,18,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid1H
153,1224,12,Dessert,History,2013,154,38,13,25,0.34,34,Medium-Low Digitalization,5,6,2,2,4,2,8,0,1,1,0,2,2,2,0,0,0,Quiz-Vid-Exam-Quiz-Quiz-Vid-Quiz-Exam,Vid2H-Vid3H-Exam1H-Quiz2H-Quiz2H-Exam1H-Quiz1H-Quiz1H
154,1232,12,Dessert,History,2013,155,56,13,43,0.24,24,Medium-Low Digitalization,4,6,3,3,3,2,8,2,1,0,0,0,3,1,1,0,0,Quiz-Exam-Vid-Quiz-Vid-Exam-Vid-Quiz,Vid1H-Quiz2H-Vid2H-Exam2H-Quiz2H-Exam1H-Vid1H-Quiz2H
155,1240,13,Deman,History,2013,156,41,0,41,0.0,0,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
156,1248,13,Deman,History,2013,157,15,0,15,0.03,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
157,1256,13,Deman,History,2013,158,15,5,10,0.36,36,Medium-Low Digitalization,1,3,1,1,2,1,4,1,0,0,0,1,1,1,0,0,0,Quiz-Vid-Quiz-Exam,Exam1H-Quiz1H-Quiz2H-Vid1H
158,1264,13,Deman,History,2013,159,9,4,5,0.47,47,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Quiz-Vid-Exam,Quiz2H-Exam1H-Vid1H
159,1272,13,Deman,History,2013,160,36,6,30,0.16,16,Low Digitalization,4,2,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,Vid-Quiz,Vid4H-Quiz2H
160,1280,13,Deman,History,2013,161,8,2,6,0.26,26,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
161,1288,13,Deman,History,2013,162,6,2,4,0.29,28,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
162,1296,13,Deman,History,2013,163,18,8,10,0.42,42,Medium-Low Digitalization,3,3,2,2,2,1,5,1,1,0,0,1,1,0,1,0,0,Vid-Exam-Quiz-Quiz-Vid,Vid2H-Vid1H-Quiz2H-Exam2H-Quiz1H
163,1304,13,Deman,History,2013,164,15,4,11,0.24,24,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Exam-Vid-Quiz,Vid1H-Exam1H-Quiz2H
164,1312,13,Deman,History,2013,165,24,9,15,0.39,39,Medium-Low Digitalization,4,4,1,3,3,1,7,2,1,0,0,2,1,1,0,0,0,Vid-Quiz-Exam-Vid-Quiz-Quiz-Vid,Quiz1H-Exam1H-Quiz2H-Vid2H-Vid1H-Vid1H-Quiz1H
165,1320,13,Deman,History,2013,166,12,2,10,0.2,20,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
166,1328,13,Deman,History,2013,167,8,3,5,0.34,34,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Quiz-Vid-Quiz,Vid1H-Quiz1H-Quiz1H
167,1336,13,Deman,History,2013,168,30,5,25,0.18,18,Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0,Quiz-Vid-Quiz-Vid-Quiz,Quiz1H-Vid1H-Quiz1H-Quiz1H-Vid1H
168,1344,13,Deman,History,2013,169,28,6,22,0.23,23,Medium-Low Digitalization,3,2,1,2,1,1,4,1,1,0,0,0,1,1,0,0,0,Exam-Vid-Vid-Quiz,Quiz2H-Vid1H-Vid2H-Exam1H
169,1352,13,Deman,History,2013,170,14,2,12,0.15,15,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
170,1360,13,Deman,History,2013,171,19,3,16,0.17,17,Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid2H
171,1368,13,Deman,History,2013,172,15,7,8,0.49,49,Medium-Low Digitalization,2,4,1,1,4,1,6,0,1,0,0,4,0,1,0,0,0,Quiz-Exam-Quiz-Quiz-Quiz-Vid,Quiz1H-Quiz1H-Exam1H-Vid2H-Quiz1H-Quiz1H
172,1376,13,Deman,History,2013,173,8,0,8,0.04,4,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
173,1384,13,Deman,History,2013,174,16,6,10,0.4,40,Medium-Low Digitalization,3,2,1,2,1,1,4,1,1,0,0,0,1,1,0,0,0,Exam-Vid-Quiz-Vid,Exam1H-Vid2H-Vid1H-Quiz2H
174,1392,13,Deman,History,2013,175,16,4,12,0.25,25,Medium-Low Digitalization,2,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0,Vid-Quiz-Vid,Vid1H-Quiz2H-Vid1H
175,1400,13,Deman,History,2013,176,23,9,14,0.39,39,Medium-Low Digitalization,5,4,0,3,2,0,5,1,2,0,0,0,2,0,0,0,0,Quiz-Vid-Vid-Vid-Quiz,Vid1H-Vid2H-Quiz2H-Vid2H-Quiz2H
176,1408,14,Bruneau,History,2013,177,53,12,41,0.23,23,Medium-Low Digitalization,5,4,3,5,4,1,10,5,0,0,0,4,0,0,0,1,0,Vid-Quiz-Quiz-Vid-Vid-Quiz-Vid-Vid-Exam-Quiz,Exam3H-Vid1H-Quiz1H-Quiz1H-Vid1H-Quiz1H-Quiz1H-Vid1H-Vid1H-Vid1H
177,1416,14,Bruneau,History,2013,178,26,11,15,0.42,42,Medium-Low Digitalization,4,5,2,3,5,1,9,2,1,0,0,5,0,0,1,0,0,Exam-Vid-Quiz-Quiz-Vid-Quiz-Quiz-Quiz-Vid,Vid1H-Exam2H-Vid1H-Quiz1H-Quiz1H-Vid2H-Quiz1H-Quiz1H-Quiz1H
178,1424,14,Bruneau,History,2013,179,13,4,9,0.27,27,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Vid-Exam-Quiz,Exam1H-Vid1H-Quiz2H
179,1432,14,Bruneau,History,2013,180,5,1,4,0.22,22,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
180,1440,14,Bruneau,History,2013,181,12,1,11,0.11,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
181,1448,14,Bruneau,History,2013,182,8,2,6,0.22,22,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
182,1456,14,Bruneau,History,2013,183,35,11,24,0.31,31,Medium-Low Digitalization,4,5,2,1,4,2,7,0,0,0,1,3,1,2,0,0,0,Quiz-Quiz-Exam-Exam-Quiz-Vid-Quiz,Exam1H-Vid4H-Quiz1H-Quiz1H-Exam1H-Quiz2H-Quiz1H
183,1464,14,Bruneau,History,2013,184,12,1,11,0.06,6,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
184,1472,14,Bruneau,History,2013,185,5,2,3,0.37,37,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid1H
185,1480,14,Bruneau,History,2013,186,22,2,20,0.1,10,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
186,1488,14,Bruneau,History,2013,187,32,16,16,0.5,50,Medium-Low Digitalization,7,6,3,7,6,1,14,7,0,0,0,6,0,0,0,1,0,Vid-Vid-Quiz-Vid-Vid-Quiz-Exam-Vid-Quiz-Quiz-Vid-Quiz-Quiz-Vid,Vid1H-Quiz1H-Vid1H-Vid1H-Quiz1H-Quiz1H-Quiz1H-Exam3H-Vid1H-Quiz1H-Vid1H-Quiz1H-Vid1H-Vid1H
187,1496,14,Bruneau,History,2013,188,36,15,21,0.42,42,Medium-Low Digitalization,5,8,2,2,4,1,7,0,1,1,0,0,4,0,1,0,0,Vid-Exam-Quiz-Vid-Quiz-Quiz-Quiz,Vid3H-Quiz2H-Quiz2H-Vid2H-Quiz2H-Exam2H-Quiz2H
188,1504,14,Bruneau,History,2013,189,7,2,5,0.31,31,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
189,1512,14,Bruneau,History,2013,190,20,2,18,0.12,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid1H
190,1520,14,Bruneau,History,2013,191,6,3,3,0.48,48,Medium-Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Vid-Quiz,Vid2H-Quiz1H
191,1528,14,Bruneau,History,2013,192,36,0,36,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
192,1536,14,Bruneau,History,2013,193,5,0,5,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
193,1544,14,Bruneau,History,2013,194,15,1,14,0.07,7,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
194,1552,14,Bruneau,History,2013,195,18,6,12,0.32,32,Medium-Low Digitalization,3,2,1,1,2,1,4,0,0,1,0,2,0,1,0,0,0,Quiz-Quiz-Vid-Exam,Exam1H-Quiz1H-Quiz1H-Vid3H
195,1560,15,Thibodaux,Sociology,2013,196,15,4,11,0.25,25,Medium-Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Quiz-Vid-Exam,Exam1H-Quiz2H-Vid1H
196,1568,15,Thibodaux,Sociology,2013,197,11,5,6,0.49,49,Medium-Low Digitalization,1,3,1,1,3,1,5,1,0,0,0,3,0,1,0,0,0,Quiz-Quiz-Quiz-Exam-Vid,Quiz1H-Vid1H-Quiz1H-Exam1H-Quiz1H
197,1576,15,Thibodaux,Sociology,2013,198,33,10,23,0.29,28,Medium-Low Digitalization,5,4,1,3,4,1,8,1,2,0,0,4,0,1,0,0,0,Quiz-Quiz-Vid-Quiz-Exam-Quiz-Vid-Vid,Quiz1H-Vid2H-Quiz1H-Quiz1H-Quiz1H-Exam1H-Vid1H-Vid2H
198,1584,15,Thibodaux,Sociology,2013,199,15,2,13,0.12,12,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Quiz1H-Vid1H
199,1592,15,Thibodaux,Sociology,2013,200,33,10,23,0.29,28,Medium-Low Digitalization,3,6,1,1,5,1,7,0,0,1,0,4,1,1,0,0,0,Vid-Quiz-Quiz-Quiz-Quiz-Quiz-Exam,Quiz1H-Quiz1H-Quiz1H-Exam1H-Quiz1H-Vid3H-Quiz2H
200,1600,15,Thibodaux,Sociology,2013,201,42,10,32,0.25,25,Medium-Low Digitalization,6,4,0,3,2,0,5,1,1,1,0,0,2,0,0,0,0,Vid-Quiz-Vid-Quiz-Vid,Quiz2H-Vid1H-Quiz2H-Vid3H-Vid2H
201,1608,15,Thibodaux,Sociology,2013,202,12,2,10,0.14,14,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
202,1616,15,Thibodaux,Sociology,2013,203,8,1,7,0.11,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
203,1624,15,Thibodaux,Sociology,2013,204,10,3,7,0.28,28,Medium-Low Digitalization,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,Vid-Quiz-Vid,Quiz1H-Vid1H-Vid1H
204,1632,15,Thibodaux,Sociology,2013,205,33,13,20,0.4,40,Medium-Low Digitalization,8,3,2,4,2,2,8,2,1,0,1,1,1,2,0,0,0,Exam-Vid-Quiz-Quiz-Vid-Vid-Exam-Vid,Vid4H-Quiz1H-Vid1H-Exam1H-Exam1H-Quiz2H-Vid2H-Vid1H
205,1640,15,Thibodaux,Sociology,2013,206,26,7,19,0.28,28,Medium-Low Digitalization,3,3,1,2,3,1,6,1,1,0,0,3,0,1,0,0,0,Vid-Quiz-Vid-Quiz-Exam-Quiz,Quiz1H-Vid2H-Exam1H-Quiz1H-Vid1H-Quiz1H
206,1648,15,Thibodaux,Sociology,2013,207,18,8,10,0.42,42,Medium-Low Digitalization,3,4,1,3,2,1,6,3,0,0,0,0,2,1,0,0,0,Quiz-Exam-Vid-Vid-Vid-Quiz,Quiz2H-Vid1H-Exam1H-Vid1H-Quiz2H-Vid1H
207,1656,15,Thibodaux,Sociology,2013,208,32,7,25,0.22,22,Medium-Low Digitalization,2,3,2,2,2,2,6,2,0,0,0,1,1,2,0,0,0,Exam-Vid-Quiz-Quiz-Vid-Exam,Vid1H-Quiz2H-Exam1H-Exam1H-Quiz1H-Vid1H
208,1664,15,Thibodaux,Sociology,2013,209,29,1,28,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
209,1672,15,Thibodaux,Sociology,2013,210,32,8,24,0.25,25,Medium-Low Digitalization,3,3,2,2,3,2,7,1,1,0,0,3,0,2,0,0,0,Quiz-Quiz-Exam-Vid-Exam-Quiz-Vid,Vid1H-Exam1H-Exam1H-Vid2H-Quiz1H-Quiz1H-Quiz1H
210,1680,15,Thibodaux,Sociology,2013,211,22,9,13,0.43,43,Medium-Low Digitalization,3,4,2,1,3,2,6,0,0,1,0,2,1,2,0,0,0,Quiz-Vid-Exam-Quiz-Quiz-Exam,Exam1H-Quiz2H-Quiz1H-Quiz1H-Exam1H-Vid3H
211,1688,16,Leveque,Sociology,2013,212,28,5,23,0.17,17,Low Digitalization,2,3,0,2,2,0,4,2,0,0,0,1,1,0,0,0,0,Quiz-Quiz-Vid-Vid,Vid1H-Vid1H-Quiz2H-Quiz1H
212,1696,16,Leveque,Sociology,2013,213,7,2,5,0.32,32,Medium-Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,Vid-Quiz,Vid1H-Quiz1H
213,1704,16,Leveque,Sociology,2013,214,34,14,20,0.4,40,Medium-Low Digitalization,10,3,1,4,2,1,7,1,1,1,1,1,1,1,0,0,0,Exam-Quiz-Vid-Vid-Quiz-Vid-Vid,Vid1H-Quiz2H-Vid2H-Vid3H-Vid4H-Quiz1H-Exam1H
214,1712,16,Leveque,Sociology,2013,215,31,4,27,0.14,14,Low Digitalization,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,Vid-Exam-Quiz,Exam1H-Vid1H-Quiz2H
215,1720,16,Leveque,Sociology,2013,216,8,4,4,0.44,44,Medium-Low Digitalization,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0,Vid-Quiz-Vid-Quiz,Vid1H-Vid1H-Quiz1H-Quiz1H
216,1728,16,Leveque,Sociology,2013,217,23,9,14,0.37,37,Medium-Low Digitalization,4,3,2,2,3,1,6,0,2,0,0,3,0,0,1,0,0,Quiz-Exam-Vid-Quiz-Quiz-Vid,Quiz1H-Quiz1H-Vid2H-Vid2H-Exam2H-Quiz1H
217,1736,16,Leveque,Sociology,2013,218,26,11,15,0.42,42,Medium-Low Digitalization,7,3,1,7,3,1,11,7,0,0,0,3,0,1,0,0,0,Quiz-Vid-Exam-Vid-Vid-Vid-Vid-Vid-Quiz-Quiz-Vid,Quiz1H-Vid1H-Quiz1H-Vid1H-Vid1H-Exam1H-Vid1H-Vid1H-Vid1H-Vid1H-Quiz1H
218,1744,16,Leveque,Sociology,2013,219,24,3,21,0.14,14,Low Digitalization,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,Quiz-Vid,Quiz1H-Vid2H
219,1752,16,Leveque,Sociology,2013,220,25,5,20,0.19,19,Low Digitalization,1,3,1,1,2,1,4,1,0,0,0,1,1,1,0,0,0,Quiz-Exam-Quiz-Vid,Exam1H-Vid1H-Quiz2H-Quiz1H
220,1760,16,Leveque,Sociology,2013,221,27,7,20,0.25,25,Medium-Low Digitalization,2,3,2,1,2,1,4,0,1,0,0,1,1,0,1,0,0,Quiz-Exam-Vid-Quiz,Quiz2H-Quiz1H-Vid2H-Exam2H
221,1768,16,Leveque,Sociology,2013,222,24,3,21,0.11,11,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Quiz-Vid-Quiz,Quiz1H-Vid1H-Quiz1H
222,1776,16,Leveque,Sociology,2013,223,29,12,17,0.41,41,Medium-Low Digitalization,7,5,0,7,3,0,10,7,0,0,0,1,2,0,0,0,0,Vid-Quiz-Vid-Quiz-Vid-Quiz-Vid-Vid-Vid-Vid,Vid1H-Quiz1H-Vid1H-Vid1H-Quiz2H-Quiz2H-Vid1H-Vid1H-Vid1H-Vid1H
223,1784,16,Leveque,Sociology,2013,224,10,1,9,0.13,13,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Quiz,Quiz1H
